modularity_class,Subtopic,Percentage,Count
0,Sports,88.8,151
0,Society,4.1,7
0,Europe*,1.2,2
0,Military_and_warfare,1.2,2
0,Films,0.6,1
0,Geographical,0.6,1
0,History,0.6,1
0,Media*,0.6,1
0,Music,0.6,1
0,Transportation,0.6,1
0,Visual_arts*,0.6,1
0,Western_Europe,0.6,1
1,Military_and_warfare,28.0,37
1,Society,17.4,23
1,Sports,8.3,11
1,History,8.3,11
1,Media*,7.6,10
1,Politics_and_government,6.8,9
1,Literature,3.0,4
1,Philosophy_and_religion,2.3,3
1,Music,2.3,3
1,Transportation,2.3,3
1,Films,2.3,3
1,Business_and_economics,2.3,3
1,Engineering,1.5,2
1,STEM*,1.5,2
1,Technology,1.5,2
1,Books,0.8,1
1,Medicine_&_Health,0.8,1
1,Linguistics,0.8,1
1,Fashion,0.8,1
1,Computing,0.8,1
1,Asia*,0.8,1
2,Sports,87.5,182
2,Society,3.8,8
2,Europe*,2.4,5
2,Business_and_economics,1.4,3
2,History,1.4,3
2,Western_Europe,1.4,3
2,Linguistics,0.5,1
2,Military_and_warfare,0.5,1
2,Northern_Europe,0.5,1
2,Television,0.5,1
3,Society,43.7,101
3,Media*,17.7,41
3,Military_and_warfare,14.3,33
3,Films,8.7,20
3,Literature,3.0,7
3,Television,2.2,5
3,History,1.7,4
3,Performing_arts,1.7,4
3,Biology,1.3,3
3,Philosophy_and_religion,1.3,3
3,STEM*,0.9,2
3,Technology,0.4,1
3,Sports,0.4,1
3,Music,0.4,1
3,Politics_and_government,0.4,1
3,Computing,0.4,1
3,Linguistics,0.4,1
3,Europe*,0.4,1
3,Visual_arts*,0.4,1
4,Sports,71.4,130
4,Society,23.1,42
4,Military_and_warfare,2.2,4
4,History,1.1,2
4,Europe*,0.5,1
4,Internet_culture,0.5,1
4,Media*,0.5,1
4,Politics_and_government,0.5,1
5,Transportation,20.7,12
5,Military_and_warfare,17.2,10
5,Society,15.5,9
5,Media*,8.6,5
5,Video_games,8.6,5
5,Business_and_economics,6.9,4
5,History,3.4,2
5,Internet_culture,3.4,2
5,Politics_and_government,3.4,2
5,STEM*,3.4,2
5,Earth_and_environment,1.7,1
5,Engineering,1.7,1
5,Films,1.7,1
5,Music,1.7,1
5,Visual_arts*,1.7,1
6,Military_and_warfare,21.3,20
6,Politics_and_government,21.3,20
6,Media*,11.7,11
6,Society,6.4,6
6,History,4.3,4
6,Television,3.2,3
6,Music,3.2,3
6,Transportation,3.2,3
6,Geographical,3.2,3
6,Films,3.2,3
6,Linguistics,2.1,2
6,Medicine_&_Health,2.1,2
6,Earth_and_environment,2.1,2
6,Performing_arts,2.1,2
6,STEM*,2.1,2
6,Engineering,2.1,2
6,Sports,2.1,2
6,Philosophy_and_religion,1.1,1
6,Technology,1.1,1
6,Education,1.1,1
6,Asia*,1.1,1
7,Military_and_warfare,45.8,44
7,Society,22.9,22
7,Transportation,6.2,6
7,STEM*,5.2,5
7,Media*,4.2,4
7,Visual_arts*,3.1,3
7,Eastern_Europe,2.1,2
7,Engineering,2.1,2
7,Technology,2.1,2
7,Europe*,1.0,1
7,History,1.0,1
7,Internet_culture,1.0,1
7,Philosophy_and_religion,1.0,1
7,Politics_and_government,1.0,1
7,Sports,1.0,1
8,Military_and_warfare,25.4,18
8,Society,22.5,16
8,Politics_and_government,15.5,11
8,Eastern_Europe,5.6,4
8,Europe*,4.2,3
8,Transportation,4.2,3
8,Business_and_economics,2.8,2
8,Visual_arts*,2.8,2
8,Media*,2.8,2
8,Linguistics,2.8,2
8,History,2.8,2
8,Medicine_&_Health,1.4,1
8,Chemistry,1.4,1
8,STEM*,1.4,1
8,Films,1.4,1
8,Earth_and_environment,1.4,1
8,Western_Europe,1.4,1
9,Society,30.8,28
9,Military_and_warfare,17.6,16
9,History,13.2,12
9,Media*,8.8,8
9,Films,6.6,6
9,Politics_and_government,4.4,4
9,Visual_arts*,3.3,3
9,Business_and_economics,2.2,2
9,STEM*,2.2,2
9,Sports,2.2,2
9,Literature,1.1,1
9,Geographical,1.1,1
9,Music,1.1,1
9,Philosophy_and_religion,1.1,1
9,Europe*,1.1,1
9,Education,1.1,1
9,Transportation,1.1,1
9,Architecture,1.1,1
10,Society,47.4,181
10,Media*,12.6,48
10,Military_and_warfare,9.7,37
10,Music,5.8,22
10,Sports,3.9,15
10,Politics_and_government,3.4,13
10,Films,1.8,7
10,History,1.8,7
10,Business_and_economics,1.6,6
10,Performing_arts,1.6,6
10,Philosophy_and_religion,1.3,5
10,Transportation,1.0,4
10,STEM*,1.0,4
10,Literature,0.8,3
10,Visual_arts*,0.8,3
10,Education,0.8,3
10,Medicine_&_Health,0.5,2
10,Europe*,0.5,2
10,Space,0.5,2
