,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,5.0,9.0,Astronomia,0.6791887283325195,Q333,STEM.STEM*,9.0,68025.58365620395,17.0
1,5.0,9.0,Astronomia,0.4532718360424042,Q333,Culture.Philosophy_and_religion,9.0,68025.58365620395,17.0
2,5.0,9.0,Astronomia,0.16886694729328156,Q333,History_and_Society.Society,9.0,68025.58365620395,17.0
3,5.0,9.0,Astronomia,0.12253321707248688,Q333,History_and_Society.History,9.0,68025.58365620395,17.0
4,5.0,442.0,Aepyornis,0.994098961353302,Q2638301,STEM.STEM*,442.0,8179.0,10.0
5,5.0,442.0,Aepyornis,0.9808859825134277,Q2638301,STEM.Biology,442.0,8179.0,10.0
6,5.0,442.0,Aepyornis,0.22816647589206696,Q2638301,STEM.Earth_and_environment,442.0,8179.0,10.0
7,1.0,588.0,Anno tropico,0.9579222798347473,Q189607,STEM.STEM*,588.0,0.0,17.0
8,2.0,1191.0,Carl Friedrich Gauss,0.9942797422409058,Q6722,Culture.Biography.Biography*,1191.0,4092.0,5.0
9,2.0,1191.0,Carl Friedrich Gauss,0.5698626637458801,Q6722,STEM.STEM*,1191.0,4092.0,5.0
10,2.0,1191.0,Carl Friedrich Gauss,0.320831298828125,Q6722,STEM.Physics,1191.0,4092.0,5.0
11,2.0,1191.0,Carl Friedrich Gauss,0.24809722805023193,Q6722,Geography.Regions.Europe.Western_Europe,1191.0,4092.0,5.0
12,2.0,1191.0,Carl Friedrich Gauss,0.23935934901237488,Q6722,STEM.Space,1191.0,4092.0,5.0
13,2.0,1191.0,Carl Friedrich Gauss,0.23616819286346435,Q6722,Geography.Regions.Europe.Europe*,1191.0,4092.0,5.0
14,2.0,1191.0,Carl Friedrich Gauss,0.11280541121959686,Q6722,Culture.Philosophy_and_religion,1191.0,4092.0,5.0
15,2.0,1302.0,Ciclismo,0.9124462008476257,Q53121,Culture.Sports,1302.0,5249.227109098941,1.0
16,2.0,1302.0,Ciclismo,0.4843900501728058,Q53121,STEM.STEM*,1302.0,5249.227109098941,1.0
17,2.0,1312.0,Centro di massa,0.9914325475692749,Q2945123,STEM.STEM*,1312.0,4092.0,4.0
18,2.0,1312.0,Centro di massa,0.8479777574539185,Q2945123,STEM.Space,1312.0,4092.0,4.0
19,2.0,1312.0,Centro di massa,0.21207880973815918,Q2945123,STEM.Physics,1312.0,4092.0,4.0
20,2.0,1312.0,Centro di massa,0.13297423720359802,Q2945123,STEM.Technology,1312.0,4092.0,4.0
21,5.0,1748.0,Eddy Merckx,0.994098961353302,Q103756,Culture.Biography.Biography*,1748.0,8583.6814956199,21.0
22,5.0,1748.0,Eddy Merckx,0.9899964332580566,Q103756,Culture.Sports,1748.0,8583.6814956199,21.0
23,5.0,1748.0,Eddy Merckx,0.30218379402160644,Q103756,Geography.Regions.Europe.Europe*,1748.0,8583.6814956199,21.0
24,5.0,1748.0,Eddy Merckx,0.0,Q103756,Geography.Regions.Europe.Western_Europe,1748.0,8583.6814956199,21.0
25,1.0,1843.0,Francis Galton,0.9972950220108032,Q191026,Culture.Biography.Biography*,1843.0,0.0,6.0
26,1.0,1843.0,Francis Galton,0.38492217659950256,Q191026,STEM.STEM*,1843.0,0.0,6.0
27,1.0,1843.0,Francis Galton,0.14415885508060455,Q191026,History_and_Society.Society,1843.0,0.0,6.0
28,1.0,1843.0,Francis Galton,0.0,Q191026,Geography.Regions.Europe.Europe*,1843.0,0.0,6.0
29,1.0,1843.0,Francis Galton,0.0,Q191026,Geography.Regions.Europe.Northern_Europe,1843.0,0.0,6.0
30,2.0,2118.0,Gastropoda,0.9926641583442688,Q4867740,STEM.STEM*,2118.0,7999.952619820229,4.0
31,2.0,2118.0,Gastropoda,0.9790457487106323,Q4867740,STEM.Biology,2118.0,7999.952619820229,4.0
32,5.0,2229.0,H. G. Wells,0.9989450573921204,Q42511,Culture.Biography.Biography*,2229.0,16698.34580011125,21.0
33,5.0,2229.0,H. G. Wells,0.538993239402771,Q42511,Culture.Literature,2229.0,16698.34580011125,21.0
34,5.0,2229.0,H. G. Wells,0.320831298828125,Q42511,Culture.Media.Media*,2229.0,16698.34580011125,21.0
35,5.0,2229.0,H. G. Wells,0.24217800998687744,Q42511,Geography.Regions.Europe.Europe*,2229.0,16698.34580011125,21.0
