modularity_class,Subtopic,Percentage,Count
0,Politics_and_government,29.9,58
0,Society,19.6,38
0,Military_and_warfare,13.9,27
0,Business_and_economics,10.8,21
0,History,5.2,10
0,Philosophy_and_religion,4.1,8
0,STEM*,3.1,6
0,Transportation,2.6,5
0,Media*,2.1,4
0,Architecture,1.0,2
0,Earth_and_environment,1.0,2
0,Linguistics,1.0,2
0,Sports,1.0,2
0,South_America,0.5,1
0,Visual_arts*,0.5,1
0,Technology,0.5,1
0,North_America,0.5,1
0,Asia*,0.5,1
0,Medicine_&_Health,0.5,1
0,Europe*,0.5,1
0,Computing,0.5,1
0,Western_Europe,0.5,1
1,Society,68.1,111
1,Politics_and_government,19.6,32
1,Media*,2.5,4
1,Military_and_warfare,2.5,4
1,Biology,1.8,3
1,Business_and_economics,1.8,3
1,Architecture,0.6,1
1,Books,0.6,1
1,Chemistry,0.6,1
1,Entertainment,0.6,1
1,Linguistics,0.6,1
1,Technology,0.6,1
2,Philosophy_and_religion,34.2,38
2,Society,18.9,21
2,History,16.2,18
2,Biology,6.3,7
2,STEM*,5.4,6
2,Media*,3.6,4
2,Films,2.7,3
2,Military_and_warfare,1.8,2
2,Linguistics,1.8,2
2,Sports,1.8,2
2,Politics_and_government,1.8,2
2,Transportation,0.9,1
2,Architecture,0.9,1
2,Physics,0.9,1
2,List_Disambig,0.9,1
2,Eastern_Europe,0.9,1
2,Visual_arts*,0.9,1
3,Media*,36.7,11
3,Films,30.0,9
3,Society,16.7,5
3,Visual_arts*,6.7,2
3,Military_and_warfare,3.3,1
3,Sports,3.3,1
3,Transportation,3.3,1
4,Sports,39.6,21
4,Society,24.5,13
4,Medicine_&_Health,9.4,5
4,Biology,3.8,2
4,Chemistry,3.8,2
4,Transportation,3.8,2
4,Architecture,1.9,1
4,Geographical,1.9,1
4,List_Disambig,1.9,1
4,Literature,1.9,1
4,Military_and_warfare,1.9,1
4,Philosophy_and_religion,1.9,1
4,Politics_and_government,1.9,1
4,Technology,1.9,1
5,Biology,15.4,39
5,Physics,13.0,33
5,Medicine_&_Health,12.6,32
5,Philosophy_and_religion,12.3,31
5,Chemistry,11.1,28
5,History,7.1,18
5,Technology,5.9,15
5,Military_and_warfare,3.2,8
5,Society,2.4,6
5,Engineering,2.4,6
5,Politics_and_government,2.4,6
5,STEM*,1.6,4
5,Media*,1.6,4
5,Literature,1.2,3
5,Transportation,1.2,3
5,Earth_and_environment,1.2,3
5,Visual_arts*,0.8,2
5,Architecture,0.8,2
5,Central_Asia,0.8,2
5,Business_and_economics,0.8,2
5,Linguistics,0.4,1
5,Food_and_drink,0.4,1
5,Films,0.4,1
5,Computing,0.4,1
5,Space,0.4,1
5,Africa*,0.4,1
6,Society,16.2,29
6,Earth_and_environment,14.0,25
6,Physics,6.1,11
6,Philosophy_and_religion,6.1,11
6,Technology,5.6,10
6,Mathematics,5.0,9
6,STEM*,5.0,9
6,Media*,4.5,8
6,Military_and_warfare,3.9,7
6,Biology,3.9,7
6,Medicine_&_Health,3.9,7
6,History,3.9,7
6,Transportation,3.9,7
6,Politics_and_government,3.4,6
6,Sports,2.2,4
6,Computing,2.2,4
6,Business_and_economics,2.2,4
6,Films,1.7,3
6,Geographical,1.1,2
6,North_America,1.1,2
6,Literature,1.1,2
6,Asia*,0.6,1
6,Space,0.6,1
6,Linguistics,0.6,1
6,Europe*,0.6,1
6,Visual_arts*,0.6,1
7,Computing,28.6,14
7,Media*,14.3,7
7,Technology,10.2,5
7,History,8.2,4
7,Literature,6.1,3
7,Medicine_&_Health,4.1,2
7,Politics_and_government,4.1,2
7,Transportation,4.1,2
7,Geographical,4.1,2
7,Mathematics,2.0,1
7,Military_and_warfare,2.0,1
7,Philosophy_and_religion,2.0,1
7,Physics,2.0,1
7,Linguistics,2.0,1
7,STEM*,2.0,1
7,Sports,2.0,1
7,Biology,2.0,1
8,Society,35.8,59
8,Military_and_warfare,27.9,46
8,Media*,13.3,22
8,Films,11.5,19
8,History,1.8,3
8,Literature,1.8,3
8,Space,1.8,3
8,Transportation,1.8,3
8,Performing_arts,1.2,2
8,Music,0.6,1
8,Politics_and_government,0.6,1
8,STEM*,0.6,1
8,Sports,0.6,1
8,Television,0.6,1
9,Society,16.9,13
9,Military_and_warfare,15.6,12
9,Sports,15.6,12
9,Media*,13.0,10
9,Space,9.1,7
9,Films,7.8,6
9,History,3.9,3
9,Medicine_&_Health,3.9,3
9,Politics_and_government,3.9,3
9,Transportation,2.6,2
9,Europe*,1.3,1
9,Literature,1.3,1
9,Northern_Europe,1.3,1
9,Philosophy_and_religion,1.3,1
9,STEM*,1.3,1
9,Visual_arts*,1.3,1
10,Society,39.6,103
10,Military_and_warfare,10.8,28
10,Media*,9.6,25
10,Music,5.4,14
10,Visual_arts*,5.0,13
10,Films,4.6,12
10,Performing_arts,3.5,9
10,Sports,2.7,7
10,Politics_and_government,2.7,7
10,History,2.3,6
10,Literature,2.3,6
10,STEM*,1.9,5
10,Linguistics,1.9,5
10,Transportation,1.5,4
10,Philosophy_and_religion,1.2,3
10,Eastern_Europe,1.2,3
10,Biology,0.8,2
10,Business_and_economics,0.8,2
10,Internet_culture,0.4,1
10,Europe*,0.4,1
10,Entertainment,0.4,1
10,Technology,0.4,1
10,Earth_and_environment,0.4,1
10,Medicine_&_Health,0.4,1
11,Society,45.0,49
11,Media*,22.9,25
11,Music,13.8,15
11,Films,6.4,7
11,Performing_arts,4.6,5
11,Military_and_warfare,3.7,4
