,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,20.0,133.0,Arthur Harris,0.9697954058647156,Q372052,History_and_Society.Military_and_warfare,133.0,14598.604821755425,2.0,7255.0,19.39590811729431,History_and_Society,Military_and_warfare
1,2.0,153.0,Arvo Pärt,0.8774868249893188,Q189534,Culture.Media.Music,153.0,10494.0,24.0,2891.0,1.7549736499786377,Culture,Music
2,11.0,265.0,Almaty,0.8740872144699097,Q35493,Geography.Regions.Asia.Asia*,265.0,71223.99846375901,30.0,24382.0,0.0,Geography,Asia*
3,2.0,341.0,Achim von Arnim,0.22816647589206696,Q70988,Culture.Literature,341.0,0.0,10.0,2235.0,0.4563329517841339,Culture,Literature
4,3.0,356.0,André Gide,0.6654205918312073,Q47484,Culture.Literature,356.0,1378.2893662657987,10.0,1570.0,1.9962617754936218,Culture,Literature
5,4.0,567.0,Bettina von Arnim,0.6370407938957214,Q57236,History_and_Society.History,567.0,2624.5,10.0,6318.0,2.5481631755828857,History_and_Society,History
6,4.0,823.0,Catherine Zeta-Jones,0.3007555902004242,Q47664,Culture.Media.Media*,823.0,37682.09818464605,0.0,41551.0,1.2030223608016968,Culture,Media*
7,2.0,827.0,Catherine Oxenberg,0.11280541121959685,Q235284,Culture.Media.Media*,827.0,2622.0,4.0,1872.0,0.2256108224391937,Culture,Media*
8,4.0,849.0,Caracalla,0.952584147453308,Q1446,History_and_Society.History,849.0,7871.0,41.0,2563.0,3.810336589813232,History_and_Society,History
9,6.0,1108.0,Desoxyribonukleinsäure,0.5775054097175598,Q7430,STEM.Biology,1108.0,31731.80410588881,15.0,32603.0,3.465032458305359,STEM,Biology
10,2.0,1267.0,Ernest Rutherford,0.8596737384796143,Q9123,STEM.Physics,1267.0,5248.0,10.0,2855.0,1.7193474769592285,STEM,Physics
11,2.0,1307.0,Euklid,0.9284188151359558,Q8747,Culture.Philosophy_and_religion,1307.0,5248.0,9.0,2687.0,1.8568376302719116,Culture,Philosophy_and_religion
12,131.0,1624.0,Freie Demokratische Partei,0.6224693655967712,Q13124,History_and_Society.Politics_and_government,1624.0,954381.08165729,7.0,54966.0,81.54348689317703,History_and_Society,Politics_and_government
13,12.0,1632.0,Football (Sportart),0.9958112239837646,Q1081491,Culture.Sports,1632.0,5051.266301121401,17.0,1709.0,11.949734687805176,Culture,Sports
14,5.0,1896.0,Geologie,0.8267217874526978,Q1069,STEM.Earth_and_environment,1896.0,84308.4765952499,24.0,2697.0,4.133608937263489,STEM,Earth_and_environment
15,1.0,1903.0,Ferdinand von Zeppelin,0.6584275364875793,Q75780,History_and_Society.Military_and_warfare,1903.0,0.0,0.0,2714.0,0.6584275364875793,History_and_Society,Military_and_warfare
16,20.0,2101.0,Gerhard Schröder (CDU),0.1520422399044037,Q60781,History_and_Society.Politics_and_government,2101.0,18074.83523734856,7.0,3287.0,3.0408447980880737,History_and_Society,Politics_and_government
17,1.0,2104.0,Harmonie,0.3557848632335663,Q784068,STEM.Physics,2104.0,0.0,22.0,1862.0,0.3557848632335663,STEM,Physics
18,5.0,2469.0,Jonathan Demme,0.1778208613395691,Q48987,Culture.Media.Media*,2469.0,44933.87748320952,5.0,1914.0,0.8891043066978455,Culture,Media*
19,4.0,2488.0,Jacqueline Bisset,0.3276783227920532,Q232477,Culture.Media.Media*,2488.0,30280.821972921563,0.0,3224.0,1.310713291168213,Culture,Media*
20,78.0,2656.0,Kirk Douglas,0.3276783227920532,Q104027,Culture.Media.Media*,2656.0,755771.3072050317,0.0,492522.0,25.55890917778015,Culture,Media*
21,18.0,2676.0,Kanzlerkandidat,0.2942249774932861,Q1728256,STEM.STEM*,2676.0,13068.648198322979,7.0,3758.0,0.0,STEM,STEM*
22,31.0,2708.0,Koalition (Politik),0.9905974268913268,Q6138528,History_and_Society.Politics_and_government,2708.0,46730.3296751296,7.0,2933.0,30.70852023363113,History_and_Society,Politics_and_government
23,2.0,2750.0,Kalifornischer Goldrausch,0.7606606483459473,Q17550,Geography.Regions.Americas.North_America,2750.0,37.64893822208064,14.0,2551.0,0.0,Geography,North_America
24,2.0,2970.0,Lorraine Bracco,1.0000100135803225,Q229319,Culture.Biography.Biography*,2970.0,20.787362619605986,5.0,2570.0,0.0,Culture,Biography*
25,6.0,3158.0,Miloš Forman,0.15611489117145538,Q51525,Culture.Media.Media*,3158.0,125362.36885672655,0.0,1911.0,0.9366893470287323,Culture,Media*
26,22.0,3203.0,Michael Douglas,0.2814156115055084,Q119798,History_and_Society.Society,3203.0,112527.41294471757,0.0,145223.0,6.191143453121185,History_and_Society,Society
27,5.0,3355.0,Mechanik,0.59267657995224,Q41217,STEM.Physics,3355.0,24858.43955557805,15.0,2362.0,2.9633828997612,STEM,Physics
28,3.0,3379.0,Margarethe von Trotta,0.9993221759796144,Q55418,Culture.Biography.Biography*,3379.0,5264.348669084168,25.0,2045.0,0.0,Culture,Biography*
29,1.0,3567.0,Nerva,0.9863731861114502,Q1424,History_and_Society.History,3567.0,0.0,41.0,6249.0,0.9863731861114502,History_and_Society,History
30,3.0,3582.0,New Hollywood,0.9324633479118348,Q377616,Culture.Media.Media*,3582.0,2399.136385705765,0.0,2113.0,2.7973900437355046,Culture,Media*
31,87.0,3627.0,Nationalsozialistische Deutsche Arbeiterpartei,0.7248802781105042,Q7320,History_and_Society.Politics_and_government,3627.0,931390.6724882469,7.0,28439.0,63.06458419561386,History_and_Society,Politics_and_government
32,69.0,3688.0,Oscar/Beste Regie,0.9951046109199524,Q103360,Culture.Media.Films,3688.0,154237.91853757694,5.0,0.0,68.66221815347672,Culture,Films
33,53.0,3691.0,Oscar/Bester internationaler Film,0.9949496984481812,Q105304,Culture.Media.Films,3691.0,287581.46951850865,5.0,0.0,52.7323340177536,Culture,Films
34,65.0,3692.0,Oscar/Bester Nebendarsteller,0.880807101726532,Q106291,Culture.Media.Films,3692.0,305878.32922505745,5.0,0.0,57.25246161222458,Culture,Films
35,67.0,3693.0,Oscar/Beste Nebendarstellerin,0.7663036584854126,Q106301,Culture.Media.Films,3693.0,188286.4974250989,5.0,0.0,51.342345118522644,Culture,Films
36,56.0,3695.0,Oscar/Beste Kamera,0.9981998205184937,Q131520,Culture.Media.Films,3695.0,90412.26078054516,5.0,0.0,55.899189949035645,Culture,Films
37,1.0,3812.0,Oortsche Wolke,0.9591643214225768,Q40864,STEM.Space,3812.0,0.0,25.0,3364.0,0.9591643214225768,STEM,Space
38,4.0,3828.0,"Paul Verhoeven (Regisseur, 1938)",0.233716368675232,Q129079,Culture.Media.Media*,3828.0,64691.829903906975,5.0,3173.0,0.934865474700928,Culture,Media*
39,2.0,4005.0,Pickelhaube,0.6224693655967712,Q163733,History_and_Society.Military_and_warfare,4005.0,37476.615344473656,2.0,42085.0,1.2449387311935425,History_and_Society,Military_and_warfare
40,2.0,4088.0,Parteispende,0.16886694729328156,Q2054330,History_and_Society.Business_and_economics,4088.0,0.0,7.0,2243.0,0.3377338945865631,History_and_Society,Business_and_economics
41,8.0,4103.0,Priamos,0.7606606483459473,Q170473,History_and_Society.History,4103.0,21684.764160207047,10.0,2409.0,6.085285186767578,History_and_Society,History
42,20.0,4205.0,Rainer Werner Fassbinder,0.14415885508060455,Q44426,Culture.Media.Media*,4205.0,444235.5756544079,1.0,8266.0,2.883177101612091,Culture,Media*
43,31.0,4318.0,Roland Freisler,0.4765896201133728,Q57601,History_and_Society.Military_and_warfare,4318.0,146509.94318607307,6.0,51367.0,14.774278223514557,History_and_Society,Military_and_warfare
44,2.0,4500.0,Suspense,0.5775054097175598,Q9503,STEM.Medicine_&_Health,4500.0,7569.486942701082,13.0,1784.0,1.1550108194351196,STEM,Medicine_&_Health
45,1.0,4569.0,Suzanne Vega,0.7931159734725952,Q236112,Culture.Media.Media*,4569.0,0.0,11.0,2756.0,0.7931159734725952,Culture,Media*
46,1.0,4697.0,Sergei Pawlowitsch Koroljow,0.8267217874526978,Q170842,History_and_Society.Society,4697.0,0.0,6.0,1529.0,0.8267217874526978,History_and_Society,Society
47,4.0,4761.0,Sueben,0.7931159734725952,Q155085,History_and_Society.Society,4761.0,90413.30406582436,9.0,2909.0,3.172463893890381,History_and_Society,Society
48,4.0,4840.0,Sankt-Lorenz-Strom,0.2393593490123749,Q134750,History_and_Society.Society,4840.0,15862.039481632186,24.0,2895.0,0.9574373960494996,History_and_Society,Society
49,105.0,5128.0,Thüringen,0.974052667617798,Q1205,Geography.Regions.Europe.Europe*,5128.0,1118343.9624936148,7.0,132050.0,0.0,Geography,Europe*
50,8.0,5186.0,Taifun,0.233716368675232,Q140588,History_and_Society.Society,5186.0,3766.765839294624,3.0,4937.0,1.869730949401856,History_and_Society,Society
51,3.0,5434.0,Vererbung (Biologie),0.94500470161438,Q178694,STEM.Biology,5434.0,9984.50367832896,15.0,2659.0,2.83501410484314,STEM,Biology
52,3.0,5643.0,Welt,0.3629792034626007,Q16502,History_and_Society.Society,5643.0,10494.0,26.0,3291.0,1.0889376103878021,History_and_Society,Society
53,85.0,5742.0,Yard,0.9669240117073059,Q482798,STEM.STEM*,5742.0,28557.229158203165,17.0,3569.0,0.0,STEM,STEM*
