,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,20.0,133.0,Arthur Harris,0.997120440006256,Q372052,Culture.Biography.Biography*,133.0,14598.604821755425,2.0,7255.0
1,20.0,133.0,Arthur Harris,0.9697954058647156,Q372052,History_and_Society.Military_and_warfare,133.0,14598.604821755425,2.0,7255.0
2,20.0,133.0,Arthur Harris,0.3923468291759491,Q372052,STEM.STEM*,133.0,14598.604821755425,2.0,7255.0
3,20.0,133.0,Arthur Harris,0.3557848632335663,Q372052,STEM.Engineering,133.0,14598.604821755425,2.0,7255.0
4,20.0,133.0,Arthur Harris,0.348655104637146,Q372052,History_and_Society.Transportation,133.0,14598.604821755425,2.0,7255.0
5,20.0,133.0,Arthur Harris,0.14034625887870789,Q372052,History_and_Society.Politics_and_government,133.0,14598.604821755425,2.0,7255.0
6,20.0,133.0,Arthur Harris,0.08411114120483397,Q372052,Geography.Regions.Europe.Europe*,133.0,14598.604821755425,2.0,7255.0
7,20.0,133.0,Arthur Harris,0.0,Q372052,Geography.Regions.Europe.Northern_Europe,133.0,14598.604821755425,2.0,7255.0
8,2.0,153.0,Arvo Pärt,0.99593985080719,Q189534,Culture.Biography.Biography*,153.0,10494.0,24.0,2891.0
9,2.0,153.0,Arvo Pärt,0.8774868249893188,Q189534,Culture.Media.Music,153.0,10494.0,24.0,2891.0
10,2.0,153.0,Arvo Pärt,0.7431780099868774,Q189534,Culture.Media.Media*,153.0,10494.0,24.0,2891.0
11,2.0,153.0,Arvo Pärt,0.4605437984466553,Q189534,Geography.Regions.Europe.Europe*,153.0,10494.0,24.0,2891.0
12,2.0,153.0,Arvo Pärt,0.2763098945617676,Q189534,Geography.Regions.Europe.Northern_Europe,153.0,10494.0,24.0,2891.0
13,2.0,153.0,Arvo Pärt,0.2069040536880493,Q189534,Culture.Biography.Women,153.0,10494.0,24.0,2891.0
14,2.0,153.0,Arvo Pärt,0.10375863313674928,Q189534,Culture.Performing_arts,153.0,10494.0,24.0,2891.0
15,11.0,265.0,Almaty,0.8740872144699097,Q35493,Geography.Regions.Asia.Asia*,265.0,71223.99846375901,30.0,24382.0
16,11.0,265.0,Almaty,0.8439050912857056,Q35493,Geography.Geographical,265.0,71223.99846375901,30.0,24382.0
17,11.0,265.0,Almaty,0.4843900501728058,Q35493,Geography.Regions.Asia.Central_Asia,265.0,71223.99846375901,30.0,24382.0
18,11.0,265.0,Almaty,0.10375863313674928,Q35493,Geography.Regions.Europe.Europe*,265.0,71223.99846375901,30.0,24382.0
19,2.0,341.0,Achim von Arnim,0.994455099105835,Q70988,Culture.Biography.Biography*,341.0,0.0,10.0,2235.0
20,2.0,341.0,Achim von Arnim,0.3344935646057129,Q70988,Geography.Regions.Europe.Western_Europe,341.0,0.0,10.0,2235.0
21,2.0,341.0,Achim von Arnim,0.2869412174224853,Q70988,Geography.Regions.Europe.Europe*,341.0,0.0,10.0,2235.0
22,2.0,341.0,Achim von Arnim,0.22816647589206696,Q70988,Culture.Literature,341.0,0.0,10.0,2235.0
23,2.0,341.0,Achim von Arnim,0.13297423720359802,Q70988,Culture.Media.Media*,341.0,0.0,10.0,2235.0
24,3.0,356.0,André Gide,0.997758150100708,Q47484,Culture.Biography.Biography*,356.0,1378.2893662657987,10.0,1570.0
25,3.0,356.0,André Gide,0.6654205918312073,Q47484,Culture.Literature,356.0,1378.2893662657987,10.0,1570.0
26,3.0,356.0,André Gide,0.4209318628311157,Q47484,Geography.Regions.Europe.Europe*,356.0,1378.2893662657987,10.0,1570.0
27,3.0,356.0,André Gide,0.38304929637908935,Q47484,Geography.Regions.Europe.Western_Europe,356.0,1378.2893662657987,10.0,1570.0
28,3.0,356.0,André Gide,0.2689514458179474,Q47484,Culture.Media.Media*,356.0,1378.2893662657987,10.0,1570.0
29,3.0,356.0,André Gide,0.15611489117145538,Q47484,Culture.Performing_arts,356.0,1378.2893662657987,10.0,1570.0
30,3.0,356.0,André Gide,0.11280541121959685,Q47484,History_and_Society.Society,356.0,1378.2893662657987,10.0,1570.0
31,4.0,567.0,Bettina von Arnim,0.997894287109375,Q57236,Culture.Biography.Biography*,567.0,2624.5,10.0,6318.0
32,4.0,567.0,Bettina von Arnim,0.7718535065650941,Q57236,Culture.Biography.Women,567.0,2624.5,10.0,6318.0
33,4.0,567.0,Bettina von Arnim,0.6370407938957214,Q57236,History_and_Society.History,567.0,2624.5,10.0,6318.0
34,4.0,567.0,Bettina von Arnim,0.538993239402771,Q57236,Culture.Literature,567.0,2624.5,10.0,6318.0
35,4.0,567.0,Bettina von Arnim,0.3301530351638794,Q57236,Geography.Regions.Europe.Europe*,567.0,2624.5,10.0,6318.0
36,4.0,567.0,Bettina von Arnim,0.3070772161483765,Q57236,Geography.Regions.Europe.Western_Europe,567.0,2624.5,10.0,6318.0
37,4.0,567.0,Bettina von Arnim,0.1520422399044037,Q57236,Culture.Media.Media*,567.0,2624.5,10.0,6318.0
38,4.0,567.0,Bettina von Arnim,0.1067005917429924,Q57236,History_and_Society.Society,567.0,2624.5,10.0,6318.0
39,4.0,823.0,Catherine Zeta-Jones,0.9970290064811708,Q47664,Culture.Biography.Biography*,823.0,37682.09818464605,0.0,41551.0
40,4.0,823.0,Catherine Zeta-Jones,0.9916942119598388,Q47664,Culture.Biography.Women,823.0,37682.09818464605,0.0,41551.0
41,4.0,823.0,Catherine Zeta-Jones,0.3007555902004242,Q47664,Culture.Media.Media*,823.0,37682.09818464605,0.0,41551.0
42,4.0,823.0,Catherine Zeta-Jones,0.2942249774932861,Q47664,Culture.Performing_arts,823.0,37682.09818464605,0.0,41551.0
43,4.0,823.0,Catherine Zeta-Jones,0.20182321965694427,Q47664,Culture.Media.Music,823.0,37682.09818464605,0.0,41551.0
44,4.0,823.0,Catherine Zeta-Jones,0.15611489117145538,Q47664,History_and_Society.Society,823.0,37682.09818464605,0.0,41551.0
45,4.0,823.0,Catherine Zeta-Jones,0.1294127255678177,Q47664,Culture.Literature,823.0,37682.09818464605,0.0,41551.0
46,4.0,823.0,Catherine Zeta-Jones,0.1259327530860901,Q47664,History_and_Society.History,823.0,37682.09818464605,0.0,41551.0
47,4.0,823.0,Catherine Zeta-Jones,0.0,Q47664,Geography.Regions.Americas.North_America,823.0,37682.09818464605,0.0,41551.0
48,4.0,823.0,Catherine Zeta-Jones,0.0,Q47664,Geography.Regions.Europe.Europe*,823.0,37682.09818464605,0.0,41551.0
49,4.0,823.0,Catherine Zeta-Jones,0.0,Q47664,Geography.Regions.Europe.Northern_Europe,823.0,37682.09818464605,0.0,41551.0
50,2.0,827.0,Catherine Oxenberg,0.9993221759796144,Q235284,Culture.Biography.Biography*,827.0,2622.0,4.0,1872.0
51,2.0,827.0,Catherine Oxenberg,0.7773098945617676,Q235284,Culture.Biography.Women,827.0,2622.0,4.0,1872.0
52,2.0,827.0,Catherine Oxenberg,0.11280541121959685,Q235284,Culture.Media.Media*,827.0,2622.0,4.0,1872.0
53,2.0,827.0,Catherine Oxenberg,0.0,Q235284,Geography.Regions.Americas.North_America,827.0,2622.0,4.0,1872.0
54,2.0,827.0,Catherine Oxenberg,0.0,Q235284,Geography.Regions.Europe.Europe*,827.0,2622.0,4.0,1872.0
55,4.0,849.0,Caracalla,0.9715740084648132,Q1446,Culture.Biography.Biography*,849.0,7871.0,41.0,2563.0
56,4.0,849.0,Caracalla,0.952584147453308,Q1446,History_and_Society.History,849.0,7871.0,41.0,2563.0
57,4.0,849.0,Caracalla,0.6859594583511353,Q1446,History_and_Society.Military_and_warfare,849.0,7871.0,41.0,2563.0
58,4.0,849.0,Caracalla,0.38492217659950256,Q1446,Culture.Philosophy_and_religion,849.0,7871.0,41.0,2563.0
59,4.0,849.0,Caracalla,0.23616819286346435,Q1446,Geography.Regions.Europe.Europe*,849.0,7871.0,41.0,2563.0
60,4.0,849.0,Caracalla,0.14415885508060455,Q1446,History_and_Society.Politics_and_government,849.0,7871.0,41.0,2563.0
61,4.0,849.0,Caracalla,0.11280541121959685,Q1446,History_and_Society.Society,849.0,7871.0,41.0,2563.0
62,4.0,849.0,Caracalla,0.0,Q1446,Geography.Regions.Europe.Southern_Europe,849.0,7871.0,41.0,2563.0
63,4.0,849.0,Caracalla,0.0,Q1446,Geography.Regions.Europe.Eastern_Europe,849.0,7871.0,41.0,2563.0
