,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,46.0,5.0,Agricoltura,0.5156299471855164,Q11451,History_and_Society.Society,5.0,494190.6462027962,1.0
1,46.0,5.0,Agricoltura,0.41490885615348816,Q11451,STEM.STEM*,5.0,494190.6462027962,1.0
2,46.0,5.0,Agricoltura,0.2568419873714447,Q11451,History_and_Society.History,5.0,494190.6462027962,1.0
3,46.0,5.0,Agricoltura,0.22271016240119934,Q11451,History_and_Society.Business_and_economics,5.0,494190.6462027962,1.0
4,46.0,5.0,Agricoltura,0.11280541121959686,Q11451,History_and_Society.Politics_and_government,5.0,494190.6462027962,1.0
5,46.0,5.0,Agricoltura,0.1097157895565033,Q11451,STEM.Technology,5.0,494190.6462027962,1.0
6,46.0,5.0,Agricoltura,0.1097157895565033,Q11451,Culture.Philosophy_and_religion,5.0,494190.6462027962,1.0
7,52.0,6.0,Architettura,0.26285186409950256,Q12271,History_and_Society.Society,6.0,1060483.5497560706,1.0
8,52.0,6.0,Architettura,0.20182321965694427,Q12271,Culture.Philosophy_and_religion,6.0,1060483.5497560706,1.0
9,52.0,6.0,Architettura,0.18714269995689392,Q12271,STEM.STEM*,6.0,1060483.5497560706,1.0
10,52.0,6.0,Architettura,0.1294127255678177,Q12271,History_and_Society.History,6.0,1060483.5497560706,1.0
11,52.0,6.0,Architettura,0.1097157895565033,Q12271,Culture.Visual_arts.Visual_arts*,6.0,1060483.5497560706,1.0
12,4.0,55.0,Anni 1820,1.0000100135803223,Q44659,History_and_Society.History,55.0,9149.08682646038,7.0
13,6.0,419.0,Argon,0.9525841474533081,Q696,STEM.STEM*,419.0,2390.403317700348,1.0
14,6.0,419.0,Argon,0.8439050912857056,Q696,STEM.Chemistry,419.0,2390.403317700348,1.0
15,6.0,419.0,Argon,0.11280541121959686,Q696,Culture.Food_and_drink,419.0,2390.403317700348,1.0
16,8.0,723.0,Boro,0.9808859825134277,Q618,STEM.STEM*,723.0,28091.017273648053,1.0
17,8.0,723.0,Boro,0.8706072568893433,Q618,STEM.Chemistry,723.0,28091.017273648053,1.0
18,8.0,723.0,Boro,0.11597072333097458,Q618,STEM.Medicine_&_Health,723.0,28091.017273648053,1.0
19,8.0,723.0,Boro,0.10375863313674927,Q618,History_and_Society.Society,723.0,28091.017273648053,1.0
20,1.0,803.0,Balilla,1.0,Q1177136,Compilation.List_Disambig,803.0,0.0,7.0
21,1.0,803.0,Balilla,0.275139719247818,Q1177136,History_and_Society.Transportation,803.0,0.0,7.0
22,1.0,803.0,Balilla,0.20690405368804932,Q1177136,STEM.STEM*,803.0,0.0,7.0
23,1.0,803.0,Balilla,0.16452647745609283,Q1177136,History_and_Society.Military_and_warfare,803.0,0.0,7.0
24,1.0,803.0,Balilla,0.16027602553367615,Q1177136,Culture.Visual_arts.Visual_arts*,803.0,0.0,7.0
25,1.0,803.0,Balilla,0.1259327530860901,Q1177136,Culture.Visual_arts.Architecture,803.0,0.0,7.0
26,1.0,803.0,Balilla,0.0,Q1177136,Geography.Regions.Asia.Asia*,803.0,0.0,7.0
27,1.0,803.0,Balilla,0.0,Q1177136,Geography.Geographical,803.0,0.0,7.0
28,1.0,803.0,Balilla,0.0,Q1177136,Geography.Regions.Asia.West_Asia,803.0,0.0,7.0
29,1.0,803.0,Balilla,0.0,Q1177136,Geography.Regions.Europe.Europe*,803.0,0.0,7.0
30,1.0,803.0,Balilla,0.0,Q1177136,Geography.Regions.Americas.North_America,803.0,0.0,7.0
31,9.0,827.0,Comitato olimpico nazionale italiano,0.9579222798347473,Q1114833,Culture.Sports,827.0,24755.41140764648,0.0
32,9.0,827.0,Comitato olimpico nazionale italiano,0.3415925204753876,Q1114833,History_and_Society.Politics_and_government,827.0,24755.41140764648,0.0
33,9.0,827.0,Comitato olimpico nazionale italiano,0.29422497749328613,Q1114833,History_and_Society.Education,827.0,24755.41140764648,0.0
