,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,1.0,1647.0,Literatura rusa,0.6001983880996704,Q179161,History_and_Society.Society,1647.0,0.0,14.0,30456.0
1,1.0,1647.0,Literatura rusa,0.5156299471855164,Q179161,Culture.Literature,1647.0,0.0,14.0,30456.0
2,1.0,1647.0,Literatura rusa,0.287777841091156,Q179161,Culture.Philosophy_and_religion,1647.0,0.0,14.0,30456.0
3,1.0,1647.0,Literatura rusa,0.2509227991104126,Q179161,History_and_Society.History,1647.0,0.0,14.0,30456.0
4,1.0,1647.0,Literatura rusa,0.19194278120994568,Q179161,STEM.STEM*,1647.0,0.0,14.0,30456.0
5,1.0,1647.0,Literatura rusa,0.18714269995689392,Q179161,Culture.Media.Media*,1647.0,0.0,14.0,30456.0
6,1.0,1647.0,Literatura rusa,0.1778208613395691,Q179161,History_and_Society.Politics_and_government,1647.0,0.0,14.0,30456.0
7,4.0,3651.0,Provincia de Segovia,0.998142421245575,Q55283,Geography.Regions.Europe.Southern_Europe,3651.0,8965.0,16.0,2871.0
8,4.0,3651.0,Provincia de Segovia,0.989681839942932,Q55283,Geography.Regions.Europe.Europe*,3651.0,8965.0,16.0,2871.0
9,4.0,6938.0,La fierecilla domada,0.9992778301239014,Q332387,Culture.Performing_arts,6938.0,106871.07445876175,9.0,2649.0
10,4.0,6938.0,La fierecilla domada,0.7879412174224854,Q332387,Culture.Literature,6938.0,106871.07445876175,9.0,2649.0
11,4.0,6938.0,La fierecilla domada,0.5078218579292297,Q332387,Culture.Media.Media*,6938.0,106871.07445876175,9.0,2649.0
12,4.0,6938.0,La fierecilla domada,0.2814156115055084,Q332387,Culture.Media.Entertainment,6938.0,106871.07445876175,9.0,2649.0
13,4.0,6938.0,La fierecilla domada,0.16886694729328156,Q332387,Culture.Media.Music,6938.0,106871.07445876175,9.0,2649.0
14,4.0,6938.0,La fierecilla domada,0.0,Q332387,Geography.Regions.Europe.Europe*,6938.0,106871.07445876175,9.0,2649.0
15,5.0,7376.0,Manuel Vázquez Montalbán,0.9850529432296752,Q316884,Culture.Biography.Biography*,7376.0,50196.985143303034,20.0,3081.0
16,5.0,7376.0,Manuel Vázquez Montalbán,0.2509227991104126,Q316884,Culture.Literature,7376.0,50196.985143303034,20.0,3081.0
17,5.0,7376.0,Manuel Vázquez Montalbán,0.09167657995224,Q316884,Geography.Regions.Europe.Europe*,7376.0,50196.985143303034,20.0,3081.0
18,5.0,7376.0,Manuel Vázquez Montalbán,0.0,Q316884,Geography.Regions.Europe.Southern_Europe,7376.0,50196.985143303034,20.0,3081.0
19,3.0,8534.0,Jacqueline Bisset,0.9994215965270996,Q232477,Culture.Biography.Biography*,8534.0,3924.721295586843,9.0,3679.0
20,3.0,8534.0,Jacqueline Bisset,0.8872146010398865,Q232477,Culture.Biography.Women,8534.0,3924.721295586843,9.0,3679.0
21,3.0,8534.0,Jacqueline Bisset,0.3276783227920532,Q232477,Culture.Media.Media*,8534.0,3924.721295586843,9.0,3679.0
22,3.0,8534.0,Jacqueline Bisset,0.2689514458179474,Q232477,History_and_Society.Society,8534.0,3924.721295586843,9.0,3679.0
23,3.0,8534.0,Jacqueline Bisset,0.21760438585281366,Q232477,Geography.Regions.Europe.Europe*,8534.0,3924.721295586843,9.0,3679.0
24,3.0,8534.0,Jacqueline Bisset,0.14805719256401062,Q232477,History_and_Society.History,8534.0,3924.721295586843,9.0,3679.0
25,3.0,8534.0,Jacqueline Bisset,0.14805719256401062,Q232477,Culture.Literature,8534.0,3924.721295586843,9.0,3679.0
26,3.0,8534.0,Jacqueline Bisset,0.13661839067935946,Q232477,Culture.Media.Films,8534.0,3924.721295586843,9.0,3679.0
27,3.0,8534.0,Jacqueline Bisset,0.0,Q232477,Geography.Regions.Europe.Northern_Europe,8534.0,3924.721295586843,9.0,3679.0
28,3.0,8534.0,Jacqueline Bisset,0.0,Q232477,Geography.Regions.Americas.North_America,8534.0,3924.721295586843,9.0,3679.0
29,3.0,8534.0,Jacqueline Bisset,0.0,Q232477,Geography.Regions.Europe.Western_Europe,8534.0,3924.721295586843,9.0,3679.0
30,3.0,9324.0,Tolosa (Guipúzcoa),0.994455099105835,Q497801,Geography.Regions.Europe.Southern_Europe,9324.0,6725.0,29.0,2519.0
31,3.0,9324.0,Tolosa (Guipúzcoa),0.9908843636512756,Q497801,Geography.Regions.Europe.Europe*,9324.0,6725.0,29.0,2519.0
32,3.0,9324.0,Tolosa (Guipúzcoa),0.812877357006073,Q497801,History_and_Society.Society,9324.0,6725.0,29.0,2519.0
33,3.0,9324.0,Tolosa (Guipúzcoa),0.8031837940216064,Q497801,Culture.Biography.Biography*,9324.0,6725.0,29.0,2519.0
34,3.0,9324.0,Tolosa (Guipúzcoa),0.7122421860694885,Q497801,Culture.Linguistics,9324.0,6725.0,29.0,2519.0
35,3.0,9324.0,Tolosa (Guipúzcoa),0.14415885508060455,Q497801,Geography.Geographical,9324.0,6725.0,29.0,2519.0
36,11.0,10737.0,Albert Uderzo,0.9988405108451844,Q206685,Culture.Biography.Biography*,10737.0,16244.154842568423,6.0,35170.0
37,11.0,10737.0,Albert Uderzo,0.7122421860694885,Q206685,Culture.Visual_arts.Visual_arts*,10737.0,16244.154842568423,6.0,35170.0
38,11.0,10737.0,Albert Uderzo,0.6001983880996704,Q206685,Culture.Literature,10737.0,16244.154842568423,6.0,35170.0
39,11.0,10737.0,Albert Uderzo,0.5234303474426271,Q206685,Culture.Visual_arts.Comics_and_Anime,10737.0,16244.154842568423,6.0,35170.0
40,11.0,10737.0,Albert Uderzo,0.2120788097381592,Q206685,Culture.Biography.Women,10737.0,16244.154842568423,6.0,35170.0
41,11.0,10737.0,Albert Uderzo,0.07650540971755981,Q206685,Geography.Regions.Europe.Europe*,10737.0,16244.154842568423,6.0,35170.0
42,11.0,10737.0,Albert Uderzo,0.0,Q206685,Geography.Regions.Europe.Western_Europe,10737.0,16244.154842568423,6.0,35170.0
43,2.0,10752.0,Hergé,0.998142421245575,Q52985,Culture.Biography.Biography*,10752.0,0.0,6.0,2754.0
44,2.0,10752.0,Hergé,0.8634016513824463,Q52985,Culture.Literature,10752.0,0.0,6.0,2754.0
