modularity_class,Subtopic,Percentage,Count
0,Space,10.1,14
0,Media*,10.1,14
0,Philosophy_and_religion,8.6,12
0,Transportation,7.9,11
0,Films,7.9,11
0,History,7.9,11
0,Military_and_warfare,7.2,10
0,Literature,5.0,7
0,Visual_arts*,4.3,6
0,STEM*,4.3,6
0,Politics_and_government,3.6,5
0,Earth_and_environment,2.9,4
0,Performing_arts,2.9,4
0,Society,2.2,3
0,Medicine_&_Health,2.2,3
0,Oceania,1.4,2
0,Engineering,1.4,2
0,Education,1.4,2
0,Computing,1.4,2
0,Television,1.4,2
0,Video_games,1.4,2
0,Business_and_economics,0.7,1
0,Linguistics,0.7,1
0,Internet_culture,0.7,1
0,Technology,0.7,1
0,Chemistry,0.7,1
0,Architecture,0.7,1
1,Sports,88.5,77
1,Europe*,5.7,5
1,STEM*,4.6,4
1,Media*,1.1,1
2,Sports,84.0,121
2,Business_and_economics,2.8,4
2,Media*,2.8,4
2,STEM*,2.8,4
2,Politics_and_government,2.1,3
2,Television,1.4,2
2,Entertainment,0.7,1
2,Europe*,0.7,1
2,History,0.7,1
2,Literature,0.7,1
2,Military_and_warfare,0.7,1
2,Southeast_Asia,0.7,1
3,Media*,34.4,101
3,Films,31.3,92
3,History,14.6,43
3,Society,3.4,10
3,Performing_arts,3.4,10
3,Literature,1.7,5
3,Music,1.7,5
3,Politics_and_government,1.4,4
3,Visual_arts*,1.0,3
3,Fashion,1.0,3
3,Military_and_warfare,1.0,3
3,Transportation,0.7,2
3,Television,0.7,2
3,Sports,0.7,2
3,Business_and_economics,0.7,2
3,STEM*,0.7,2
3,Books,0.3,1
3,Geographical,0.3,1
3,Entertainment,0.3,1
3,Engineering,0.3,1
3,Medicine_&_Health,0.3,1
4,Sports,66.2,386
4,Media*,6.7,39
4,Politics_and_government,6.3,37
4,North_America,3.3,19
4,Education,2.1,12
4,STEM*,2.1,12
4,History,1.4,8
4,Visual_arts*,1.2,7
4,Music,1.2,7
4,Business_and_economics,1.0,6
4,Society,0.9,5
4,Architecture,0.9,5
4,Linguistics,0.7,4
4,Philosophy_and_religion,0.7,4
4,Transportation,0.7,4
4,Medicine_&_Health,0.7,4
4,List_Disambig,0.5,3
4,Films,0.5,3
4,Earth_and_environment,0.5,3
4,Television,0.5,3
4,Video_games,0.5,3
4,Internet_culture,0.3,2
4,Geographical,0.3,2
4,Literature,0.2,1
4,Military_and_warfare,0.2,1
4,Performing_arts,0.2,1
4,Fashion,0.2,1
4,Entertainment,0.2,1
5,Media*,35.0,77
5,Television,15.0,33
5,Films,13.6,30
5,History,5.9,13
5,Business_and_economics,3.6,8
5,Politics_and_government,3.6,8
5,Military_and_warfare,3.2,7
5,Performing_arts,2.7,6
5,Literature,2.7,6
5,Transportation,1.4,3
5,Linguistics,1.4,3
5,Music,1.4,3
5,Sports,0.9,2
5,Society,0.9,2
5,STEM*,0.9,2
5,Philosophy_and_religion,0.9,2
5,Visual_arts*,0.9,2
5,North_America,0.9,2
5,Medicine_&_Health,0.9,2
