,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,10.0,2075.0,Aircraft hijacking,0.5698626637458801,Q898712,STEM.STEM*,2075.0,134075.98085764202,1.0
1,10.0,2075.0,Aircraft hijacking,0.320831298828125,Q898712,STEM.Engineering,2075.0,134075.98085764202,1.0
2,10.0,2075.0,Aircraft hijacking,0.21207880973815918,Q898712,History_and_Society.Transportation,2075.0,134075.98085764202,1.0
3,10.0,2075.0,Aircraft hijacking,0.13661839067935944,Q898712,History_and_Society.Politics_and_government,2075.0,134075.98085764202,1.0
4,10.0,2075.0,Aircraft hijacking,0.10375863313674927,Q898712,STEM.Medicine_&_Health,2075.0,134075.98085764202,1.0
5,10.0,2075.0,Aircraft hijacking,0.0,Q898712,Geography.Regions.Europe.Europe*,2075.0,134075.98085764202,1.0
6,16.0,2198.0,Abdulaziz al-Omari,0.9883227348327637,Q317494,Culture.Biography.Biography*,2198.0,190.12234786481312,1.0
7,16.0,2198.0,Abdulaziz al-Omari,0.06118653917312622,Q317494,Geography.Regions.Asia.Asia*,2198.0,190.12234786481312,1.0
8,16.0,2198.0,Abdulaziz al-Omari,0.037993239402770995,Q317494,Geography.Regions.Asia.West_Asia,2198.0,190.12234786481312,1.0
9,17.0,3221.0,Ahmed al-Nami,0.9841036200523376,Q3493692,Culture.Biography.Biography*,3221.0,507.04986815073175,1.0
10,17.0,3221.0,Ahmed al-Nami,0.4225146472454071,Q3493692,History_and_Society.Politics_and_government,3221.0,507.04986815073175,1.0
11,17.0,3221.0,Ahmed al-Nami,0.23935934901237488,Q3493692,History_and_Society.Military_and_warfare,3221.0,507.04986815073175,1.0
12,17.0,3221.0,Ahmed al-Nami,0.0068218579292297354,Q3493692,Geography.Regions.Asia.Asia*,3221.0,507.04986815073175,1.0
13,17.0,3221.0,Ahmed al-Nami,0.0,Q3493692,Geography.Regions.Asia.West_Asia,3221.0,507.04986815073175,1.0
14,16.0,3222.0,Ahmed al-Haznawi,0.9951046109199524,Q3493803,Culture.Biography.Biography*,3222.0,7.4,1.0
15,16.0,3222.0,Ahmed al-Haznawi,0.30736804008483887,Q3493803,History_and_Society.Military_and_warfare,3222.0,7.4,1.0
16,16.0,3222.0,Ahmed al-Haznawi,0.21207880973815918,Q3493803,History_and_Society.Politics_and_government,3222.0,7.4,1.0
17,16.0,3222.0,Ahmed al-Haznawi,0.19826446676254272,Q3493803,Geography.Regions.Asia.West_Asia,3222.0,7.4,1.0
18,16.0,3222.0,Ahmed al-Haznawi,0.1732981950044632,Q3493803,Culture.Sports,3222.0,7.4,1.0
19,16.0,3222.0,Ahmed al-Haznawi,0.15036486291885376,Q3493803,Geography.Regions.Asia.Asia*,3222.0,7.4,1.0
20,35.0,4224.0,Bobby Charlton,0.9991540908813477,Q171583,Culture.Biography.Biography*,4224.0,149683.2331240947,9.0
21,35.0,4224.0,Bobby Charlton,0.9914325475692749,Q171583,Culture.Sports,4224.0,149683.2331240947,9.0
22,35.0,4224.0,Bobby Charlton,0.25966064834594726,Q171583,Geography.Regions.Europe.Europe*,4224.0,149683.2331240947,9.0
23,35.0,4224.0,Bobby Charlton,0.24217800998687744,Q171583,Geography.Regions.Europe.Northern_Europe,4224.0,149683.2331240947,9.0
24,2.0,5510.0,Clipperton Island,0.8740872144699097,Q161258,Geography.Regions.Europe.Europe*,5510.0,4268.0,5.0
25,2.0,5510.0,Clipperton Island,0.7826725244522095,Q161258,Geography.Regions.Europe.Western_Europe,5510.0,4268.0,5.0
26,2.0,6059.0,Calvin and Hobbes,0.8311530351638794,Q211035,Culture.Literature,6059.0,4268.0,14.0
27,2.0,6059.0,Calvin and Hobbes,0.7773098945617676,Q211035,Culture.Visual_arts.Visual_arts*,6059.0,4268.0,14.0
