,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,10.0,2075.0,Aircraft hijacking,0.320831298828125,Q898712,STEM.Engineering,2075.0,134075.98085764202,1.0,13476.0,3.20831298828125,STEM,Engineering
1,16.0,2198.0,Abdulaziz al-Omari,0.9883227348327636,Q317494,Culture.Biography.Biography*,2198.0,190.12234786481312,1.0,2727.0,0.0,Culture,Biography*
2,17.0,3221.0,Ahmed al-Nami,0.4225146472454071,Q3493692,History_and_Society.Politics_and_government,3221.0,507.04986815073175,1.0,2924.0,7.182749003171921,History_and_Society,Politics_and_government
3,16.0,3222.0,Ahmed al-Haznawi,0.3073680400848389,Q3493803,History_and_Society.Military_and_warfare,3222.0,7.4,1.0,2627.0,4.917888641357423,History_and_Society,Military_and_warfare
4,35.0,4224.0,Bobby Charlton,0.9914325475692748,Q171583,Culture.Sports,4224.0,149683.2331240947,9.0,38967.0,34.700139164924614,Culture,Sports
5,2.0,5510.0,Clipperton Island,0.8740872144699097,Q161258,Geography.Regions.Europe.Europe*,5510.0,4268.0,5.0,14179.0,0.0,Geography,Europe*
6,2.0,6059.0,Calvin and Hobbes,0.8311530351638794,Q211035,Culture.Literature,6059.0,4268.0,14.0,26190.0,1.6623060703277588,Culture,Literature
7,18.0,6231.0,Comic book,0.8080772161483765,Q1760610,Culture.Visual_arts.Visual_arts*,6231.0,307231.7844940732,14.0,22749.0,14.545389890670776,Culture,Visual_arts*
8,1.0,7906.0,Destry Rides Again,0.997120440006256,Q607524,Culture.Media.Films,7906.0,0.0,10.0,2264.0,0.997120440006256,Culture,Films
9,4.0,8953.0,Dana Rohrabacher,1.0000100135803225,Q983055,History_and_Society.Politics_and_government,8953.0,7178.193839584646,23.0,39796.0,4.00004005432129,History_and_Society,Politics_and_government
10,5.0,9737.0,Eugenics,0.2568419873714447,Q170480,History_and_Society.Society,9737.0,21329.0,23.0,98831.0,1.2842099368572235,History_and_Society,Society
11,4.0,10286.0,Enver Hoxha,0.6791887283325195,Q53783,History_and_Society.Politics_and_government,10286.0,12800.0,28.0,25688.0,2.716754913330078,History_and_Society,Politics_and_government
12,7.0,11315.0,Friends,0.9149109721183776,Q79784,Culture.Media.Media*,11315.0,50427.61213063944,35.0,192128.0,6.404376804828643,Culture,Media*
13,9.0,11627.0,Faith healing,0.5078218579292297,Q1420463,Culture.Philosophy_and_religion,11627.0,247916.79421488056,10.0,38431.0,4.570396721363068,Culture,Philosophy_and_religion
14,5.0,12276.0,Gheorghe Hagi,0.9972090721130372,Q189892,Culture.Sports,12276.0,82557.6201161389,4.0,65553.0,4.986045360565186,Culture,Sports
15,4.0,12372.0,Gradius (video game),1.0000100135803225,Q1324646,Culture.Media.Video_games,12372.0,17061.0,14.0,4174.0,4.00004005432129,Culture,Video_games
16,6.0,12406.0,Gioachino Rossini,0.8558611869812012,Q9726,Culture.Media.Music,12406.0,20976.716607847688,14.0,18651.0,5.135167121887207,Culture,Music
17,21.0,13625.0,Holden,0.8221991658210754,Q29281,History_and_Society.Business_and_economics,13625.0,27351.29563491849,36.0,104937.0,17.266182482242584,History_and_Society,Business_and_economics
18,17.0,13924.0,Hani Hanjour,0.4765896201133728,Q738921,History_and_Society.Military_and_warfare,13924.0,195.85568119814602,1.0,4353.0,8.102023541927338,History_and_Society,Military_and_warfare
19,7.0,15290.0,Intercalation (timekeeping),0.320831298828125,Q1225911,Culture.Philosophy_and_religion,15290.0,4270.0,2.0,9413.0,2.245819091796875,Culture,Philosophy_and_religion
20,13.0,15612.0,John Tenniel,0.7773098945617676,Q457881,Culture.Visual_arts.Visual_arts*,15612.0,66674.59098347356,14.0,465041.0,10.105028629302979,Culture,Visual_arts*
21,4.0,16509.0,Joan of Arc,0.7773098945617676,Q7226,History_and_Society.History,16509.0,67807.03275262656,19.0,91973.0,3.1092395782470703,History_and_Society,History
22,9.0,18382.0,Lunisolar calendar,0.8991314172744751,Q194235,STEM.STEM*,18382.0,42595.99999999999,2.0,10071.0,0.0,STEM,STEM*
23,9.0,19532.0,Cardiff Arms Park,0.9433575868606568,Q432321,Culture.Sports,19532.0,92620.70397138516,15.0,2821.0,8.490218281745912,Culture,Sports
24,16.0,19932.0,Majed Moqed,0.4843900501728058,Q923952,History_and_Society.Military_and_warfare,19932.0,190.12234786481312,1.0,1911.0,7.750240802764893,History_and_Society,Military_and_warfare
25,1.0,20221.0,Mehmet Ali Ağca,0.3007555902004242,Q181938,History_and_Society.Politics_and_government,20221.0,0.0,8.0,9285.0,0.3007555902004242,History_and_Society,Politics_and_government
26,25.0,20455.0,Michael Jordan,0.9553291201591492,Q41421,Culture.Sports,20455.0,1209212.7064084,3.0,725968.0,23.88322800397873,Culture,Sports
27,7.0,20813.0,Michael Milken,0.9124462008476256,Q918376,History_and_Society.Business_and_economics,20813.0,86536.5218195133,11.0,185656.0,6.387123405933379,History_and_Society,Business_and_economics
28,5.0,22841.0,Public Enemy (band),0.991162657737732,Q209182,Culture.Media.Music,22841.0,356214.2937095433,18.0,36508.0,4.955813288688661,Culture,Music
29,2.0,23871.0,Pasta,0.7606606483459473,Q178,Culture.Food_and_drink,23871.0,8534.0,20.0,31816.0,1.5213212966918945,Culture,Food_and_drink
30,7.0,24218.0,Pope Gregory IX,0.9935217499732972,Q124831,Culture.Philosophy_and_religion,24218.0,25171.401078724528,8.0,3509.0,6.954652249813081,Culture,Philosophy_and_religion
31,4.0,24430.0,Pope Innocent IV,0.9763205647468568,Q160609,Culture.Philosophy_and_religion,24430.0,33.55555555555557,8.0,3452.0,3.905282258987427,Culture,Philosophy_and_religion
32,20.0,25682.0,Red Army,0.9416641592979432,Q251395,History_and_Society.Military_and_warfare,25682.0,51656.744326186286,28.0,28415.0,18.833283185958866,History_and_Society,Military_and_warfare
