modularity_class,Subtopic,Percentage,Count
0,Visual_arts*,13.5,69
0,History,11.4,58
0,Society,9.6,49
0,Philosophy_and_religion,8.4,43
0,Politics_and_government,7.5,38
0,Medicine_&_Health,6.7,34
0,Literature,5.9,30
0,Media*,4.7,24
0,STEM*,3.5,18
0,Business_and_economics,3.3,17
0,Technology,2.9,15
0,Linguistics,2.7,14
0,Biology,2.0,10
0,Architecture,1.8,9
0,North_America,1.6,8
0,Films,1.4,7
0,Southern_Europe,1.4,7
0,Earth_and_environment,1.4,7
0,Music,1.4,7
0,Europe*,1.0,5
0,Physics,0.8,4
0,Libraries_&_Information,0.8,4
0,Military_and_warfare,0.8,4
0,Education,0.6,3
0,Sports,0.6,3
0,Space,0.4,2
0,Transportation,0.4,2
0,Mathematics,0.4,2
0,Internet_culture,0.4,2
0,Northern_Europe,0.2,1
0,Performing_arts,0.2,1
0,Asia*,0.2,1
0,Geographical,0.2,1
0,Food_and_drink,0.2,1
0,Fashion,0.2,1
0,South_America,0.2,1
0,Entertainment,0.2,1
0,Engineering,0.2,1
0,East_Asia,0.2,1
0,Chemistry,0.2,1
0,Television,0.2,1
0,Central_America,0.2,1
0,Books,0.2,1
0,Western_Europe,0.2,1
1,Sports,94.6,70
1,Media*,1.4,1
1,Military_and_warfare,1.4,1
1,Society,1.4,1
1,Visual_arts*,1.4,1
2,Biology,37.1,72
2,Medicine_&_Health,16.0,31
2,Society,8.2,16
2,Earth_and_environment,7.7,15
2,Technology,5.7,11
2,STEM*,4.1,8
2,Chemistry,3.1,6
2,Geographical,3.1,6
2,Space,2.6,5
2,Business_and_economics,1.5,3
2,Physics,1.0,2
2,South_America,1.0,2
2,Politics_and_government,1.0,2
2,Military_and_warfare,1.0,2
2,Philosophy_and_religion,1.0,2
2,Media*,1.0,2
2,History,1.0,2
2,Food_and_drink,1.0,2
2,North_America,0.5,1
2,Mathematics,0.5,1
2,Literature,0.5,1
2,Southern_Europe,0.5,1
2,Transportation,0.5,1
3,Military_and_warfare,30.4,80
3,Politics_and_government,18.3,48
3,History,9.5,25
3,Philosophy_and_religion,7.6,20
3,Society,5.7,15
3,Transportation,5.3,14
3,Engineering,4.9,13
3,Media*,3.4,9
3,Technology,2.3,6
3,STEM*,1.9,5
3,Earth_and_environment,1.5,4
3,Geographical,1.5,4
3,Business_and_economics,1.5,4
3,Films,1.1,3
3,Sports,0.8,2
3,Asia*,0.8,2
3,Medicine_&_Health,0.8,2
3,Literature,0.8,2
3,Linguistics,0.8,2
3,Space,0.4,1
3,Visual_arts*,0.4,1
3,West_Asia,0.4,1
4,Music,31.9,45
4,Media*,22.7,32
4,Literature,15.6,22
4,Films,5.0,7
4,Politics_and_government,2.8,4
4,Military_and_warfare,2.8,4
4,Business_and_economics,2.1,3
4,South_America,2.1,3
4,Society,2.1,3
4,Performing_arts,2.1,3
4,Sports,1.4,2
4,Visual_arts*,1.4,2
4,History,1.4,2
4,Medicine_&_Health,0.7,1
4,Fashion,0.7,1
4,Education,0.7,1
4,East_Asia,0.7,1
4,Earth_and_environment,0.7,1
4,Comics_and_Anime,0.7,1
4,Central_America,0.7,1
4,Technology,0.7,1
4,Biology,0.7,1
5,Media*,38.4,83
5,Films,29.6,64
5,Literature,9.7,21
5,History,6.5,14
5,Military_and_warfare,1.9,4
5,Television,1.9,4
5,Sports,1.9,4
5,Performing_arts,1.9,4
5,Music,1.9,4
5,Fashion,1.4,3
5,Biology,0.9,2
5,Transportation,0.9,2
5,Books,0.5,1
5,Mathematics,0.5,1
5,Philosophy_and_religion,0.5,1
5,Physics,0.5,1
5,Society,0.5,1
5,Entertainment,0.5,1
5,Business_and_economics,0.5,1
6,Business_and_economics,26.2,71
6,Politics_and_government,18.1,49
6,Society,12.5,34
6,Medicine_&_Health,5.2,14
