modularity_class,Subtopic,Percentage,Count
0,Society,82.4,56
0,Politics_and_government,5.9,4
0,Sports,4.4,3
0,Biology,1.5,1
0,Business_and_economics,1.5,1
0,Education,1.5,1
0,Philosophy_and_religion,1.5,1
0,Visual_arts*,1.5,1
1,Business_and_economics,17.0,16
1,Transportation,11.7,11
1,Engineering,10.6,10
1,Society,8.5,8
1,STEM*,7.4,7
1,Visual_arts*,5.3,5
1,Politics_and_government,4.3,4
1,Media*,4.3,4
1,Earth_and_environment,4.3,4
1,History,3.2,3
1,Internet_culture,2.1,2
1,Asia*,2.1,2
1,Medicine_&_Health,2.1,2
1,Military_and_warfare,2.1,2
1,Philosophy_and_religion,2.1,2
1,Biology,2.1,2
1,Fashion,1.1,1
1,Sports,1.1,1
1,Video_games,1.1,1
1,Technology,1.1,1
1,Physics,1.1,1
1,Books,1.1,1
1,Education,1.1,1
1,Films,1.1,1
1,Literature,1.1,1
1,Architecture,1.1,1
2,Media*,17.4,32
2,Comics_and_Anime,17.4,32
2,Literature,14.7,27
2,Visual_arts*,12.0,22
2,Television,5.4,10
2,Music,4.9,9
2,Films,4.3,8
2,STEM*,4.3,8
2,Internet_culture,3.3,6
2,Society,3.3,6
2,Politics_and_government,3.3,6
2,Philosophy_and_religion,2.2,4
2,History,1.6,3
2,Video_games,1.1,2
2,Performing_arts,1.1,2
2,Chemistry,0.5,1
2,East_Asia,0.5,1
2,Military_and_warfare,0.5,1
2,Biology,0.5,1
2,Business_and_economics,0.5,1
2,Engineering,0.5,1
2,Architecture,0.5,1
3,Media*,34.3,131
3,Films,17.3,66
3,Society,6.5,25
3,STEM*,6.3,24
3,Politics_and_government,5.5,21
3,Music,3.4,13
3,Business_and_economics,3.4,13
3,Philosophy_and_religion,3.4,13
3,History,2.9,11
3,Television,2.6,10
3,Literature,2.4,9
3,Sports,1.8,7
3,Military_and_warfare,1.8,7
3,East_Asia,1.6,6
3,Performing_arts,1.0,4
3,Asia*,0.8,3
3,Education,0.8,3
3,Biology,0.8,3
3,Architecture,0.5,2
3,Visual_arts*,0.5,2
3,Earth_and_environment,0.5,2
3,Books,0.5,2
3,Libraries_&_Information,0.3,1
3,Fashion,0.3,1
3,Computing,0.3,1
3,Technology,0.3,1
3,Linguistics,0.3,1
4,Media*,40.2,138
4,Films,37.3,128
4,Literature,5.8,20
4,Transportation,2.3,8
4,Video_games,1.5,5
4,Society,1.5,5
4,STEM*,1.5,5
4,Military_and_warfare,1.2,4
4,History,1.2,4
4,Visual_arts*,0.9,3
4,Engineering,0.6,2
4,Medicine_&_Health,0.6,2
4,Performing_arts,0.6,2
4,Politics_and_government,0.6,2
4,Television,0.6,2
4,Comics_and_Anime,0.6,2
4,Books,0.6,2
4,Geographical,0.3,1
4,Biology,0.3,1
4,Music,0.3,1
4,Physics,0.3,1
4,Education,0.3,1
4,Eastern_Europe,0.3,1
4,Sports,0.3,1
4,Technology,0.3,1
4,Asia*,0.3,1
5,Politics_and_government,16.7,34
5,Society,11.8,24
5,Media*,7.4,15
5,Military_and_warfare,6.4,13
5,Philosophy_and_religion,6.4,13
5,History,5.4,11
5,Geographical,4.9,10
5,Medicine_&_Health,4.4,9
5,Business_and_economics,3.9,8
5,Technology,3.9,8
5,Literature,3.4,7
5,Biology,2.9,6
5,STEM*,2.0,4
5,North_America,2.0,4
5,Transportation,2.0,4
5,Europe*,1.5,3
5,Films,1.5,3
5,Education,1.5,3
5,Television,1.5,3
5,Space,1.0,2
5,Visual_arts*,1.0,2
5,Physics,1.0,2
5,Africa*,1.0,2
5,Internet_culture,1.0,2
5,Engineering,1.0,2
5,East_Asia,1.0,2
5,Earth_and_environment,1.0,2
5,Performing_arts,0.5,1
5,Architecture,0.5,1
5,Entertainment,0.5,1
5,Computing,0.5,1
5,Chemistry,0.5,1
5,West_Asia,0.5,1
6,Politics_and_government,30.4,70
6,Society,15.7,36
6,Military_and_warfare,12.6,29
6,STEM*,9.1,21
6,Business_and_economics,6.1,14
6,History,3.9,9
6,Media*,3.5,8
6,Philosophy_and_religion,2.2,5
6,Food_and_drink,2.2,5
6,East_Asia,2.2,5
6,Biology,1.7,4
6,Medicine_&_Health,1.3,3
6,Transportation,1.3,3
6,Films,0.9,2
6,Fashion,0.9,2
6,Sports,0.9,2
6,Education,0.9,2
6,Literature,0.9,2
