,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,7.0,141.0,Alain Madelin,1.0000100135803223,Q582101,Culture.Biography.Biography*,141.0,6953.3918097561755,8.0
1,7.0,141.0,Alain Madelin,0.5698626637458801,Q582101,History_and_Society.Politics_and_government,141.0,6953.3918097561755,8.0
2,7.0,141.0,Alain Madelin,0.48868183994293213,Q582101,Geography.Regions.Europe.Western_Europe,141.0,6953.3918097561755,8.0
3,7.0,141.0,Alain Madelin,0.48156754875183105,Q582101,Geography.Regions.Europe.Europe*,141.0,6953.3918097561755,8.0
4,15.0,430.0,Billy Wilder,0.997758150100708,Q51547,Culture.Biography.Biography*,430.0,8371.536793015835,1.0
5,15.0,430.0,Billy Wilder,0.34697775745391846,Q51547,Geography.Regions.Americas.North_America,430.0,8371.536793015835,1.0
6,15.0,430.0,Billy Wilder,0.287777841091156,Q51547,Culture.Performing_arts,430.0,8371.536793015835,1.0
7,15.0,430.0,Billy Wilder,0.2814156115055084,Q51547,Culture.Media.Media*,430.0,8371.536793015835,1.0
8,15.0,430.0,Billy Wilder,0.14805719256401062,Q51547,History_and_Society.Society,430.0,8371.536793015835,1.0
9,15.0,430.0,Billy Wilder,0.13297423720359802,Q51547,History_and_Society.Military_and_warfare,430.0,8371.536793015835,1.0
10,15.0,430.0,Billy Wilder,0.0,Q51547,Geography.Regions.Europe.Europe*,430.0,8371.536793015835,1.0
11,15.0,430.0,Billy Wilder,0.0,Q51547,Geography.Regions.Europe.Western_Europe,430.0,8371.536793015835,1.0
12,3.0,464.0,Beffroi,0.7431780099868774,Q815448,Culture.Visual_arts.Architecture,464.0,31367.705235769263,16.0
13,3.0,464.0,Beffroi,0.6150978803634644,Q815448,Culture.Visual_arts.Visual_arts*,464.0,31367.705235769263,16.0
14,3.0,464.0,Beffroi,0.3007555902004242,Q815448,History_and_Society.History,464.0,31367.705235769263,16.0
15,3.0,464.0,Beffroi,0.12253321707248688,Q815448,History_and_Society.Society,464.0,31367.705235769263,16.0
16,3.0,464.0,Beffroi,0.1097157895565033,Q815448,Culture.Philosophy_and_religion,464.0,31367.705235769263,16.0
17,3.0,464.0,Beffroi,0.0,Q815448,Geography.Regions.Europe.Western_Europe,464.0,31367.705235769263,16.0
18,3.0,464.0,Beffroi,0.0,Q815448,Geography.Regions.Europe.Europe*,464.0,31367.705235769263,16.0
19,1.0,702.0,Palais de la Cité,0.9579222798347473,Q2047247,Geography.Regions.Europe.Europe*,702.0,0.0,8.0
20,1.0,702.0,Palais de la Cité,0.9124462008476257,Q2047247,Culture.Visual_arts.Visual_arts*,702.0,0.0,8.0
21,1.0,702.0,Palais de la Cité,0.9099169969558716,Q2047247,Geography.Regions.Europe.Western_Europe,702.0,0.0,8.0
22,1.0,702.0,Palais de la Cité,0.9046605229377747,Q2047247,Culture.Visual_arts.Architecture,702.0,0.0,8.0
23,1.0,702.0,Palais de la Cité,0.14805719256401062,Q2047247,Geography.Geographical,702.0,0.0,8.0
24,1.0,702.0,Palais de la Cité,0.10375863313674927,Q2047247,History_and_Society.History,702.0,0.0,8.0
25,1.0,702.0,Palais de la Cité,0.10088862478733063,Q2047247,Geography.Regions.Europe.Southern_Europe,702.0,0.0,8.0
26,3.0,1397.0,Henry James,0.998309314250946,Q170509,Culture.Biography.Biography*,1397.0,3823.64130467313,10.0
27,3.0,1397.0,Henry James,0.6370407938957214,Q170509,Culture.Literature,1397.0,3823.64130467313,10.0
28,3.0,1397.0,Henry James,0.22271016240119934,Q170509,Culture.Media.Media*,1397.0,3823.64130467313,10.0
29,3.0,1397.0,Henry James,0.16027602553367615,Q170509,Culture.Performing_arts,1397.0,3823.64130467313,10.0
30,3.0,1397.0,Henry James,0.11597072333097458,Q170509,History_and_Society.Society,1397.0,3823.64130467313,10.0
31,3.0,1397.0,Henry James,0.014629947185516357,Q170509,Geography.Regions.Europe.Europe*,1397.0,3823.64130467313,10.0
32,3.0,1397.0,Henry James,0.0,Q170509,Geography.Regions.Europe.Northern_Europe,1397.0,3823.64130467313,10.0
33,3.0,1397.0,Henry James,0.0,Q170509,Geography.Regions.Americas.North_America,1397.0,3823.64130467313,10.0
34,5.0,1534.0,IMac,1.0000100135803223,Q14091,STEM.STEM*,1534.0,15912.0,15.0
35,5.0,1534.0,IMac,0.9942797422409058,Q14091,STEM.Technology,1534.0,15912.0,15.0
36,5.0,1534.0,IMac,0.9928885698318481,Q14091,Culture.Media.Software,1534.0,15912.0,15.0
37,5.0,1534.0,IMac,0.9697954058647156,Q14091,Culture.Media.Media*,1534.0,15912.0,15.0
38,5.0,1534.0,IMac,0.7931159734725952,Q14091,STEM.Computing,1534.0,15912.0,15.0
39,2.0,1622.0,Joseph Conrad,0.997758150100708,Q82925,Culture.Biography.Biography*,1622.0,5312.0,10.0
40,2.0,1622.0,Joseph Conrad,0.6584275364875793,Q82925,Culture.Literature,1622.0,5312.0,10.0
41,2.0,1622.0,Joseph Conrad,0.338743971824646,Q82925,Geography.Regions.Europe.Europe*,1622.0,5312.0,10.0
42,2.0,1622.0,Joseph Conrad,0.275139719247818,Q82925,Culture.Media.Media*,1622.0,5312.0,10.0
43,2.0,1622.0,Joseph Conrad,0.24509501457214355,Q82925,History_and_Society.Society,1622.0,5312.0,10.0
44,2.0,1622.0,Joseph Conrad,0.21734751760959625,Q82925,Culture.Philosophy_and_religion,1622.0,5312.0,10.0
45,2.0,1622.0,Joseph Conrad,0.0,Q82925,Geography.Regions.Europe.Northern_Europe,1622.0,5312.0,10.0
46,2.0,1622.0,Joseph Conrad,0.0,Q82925,Geography.Regions.Europe.Western_Europe,1622.0,5312.0,10.0
47,1.0,1802.0,Las Vegas Parano,0.9959398508071899,Q23395,Culture.Media.Media*,1802.0,0.0,14.0
48,1.0,1802.0,Las Vegas Parano,0.9939124584197998,Q23395,Culture.Media.Films,1802.0,0.0,14.0
49,1.0,1802.0,Las Vegas Parano,0.15611489117145538,Q23395,Culture.Media.Entertainment,1802.0,0.0,14.0
50,1.0,1802.0,Las Vegas Parano,0.0,Q23395,Geography.Regions.Americas.North_America,1802.0,0.0,14.0
51,12.0,1889.0,Louis Malle,0.9942797422409058,Q55392,Culture.Biography.Biography*,1889.0,99407.94961736829,10.0
52,12.0,1889.0,Louis Malle,0.379807101726532,Q55392,Geography.Regions.Europe.Europe*,1889.0,99407.94961736829,10.0
53,12.0,1889.0,Louis Malle,0.2763098945617676,Q55392,Geography.Regions.Europe.Western_Europe,1889.0,99407.94961736829,10.0
