,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,3.0,261.0,Albany (New York),0.9732507467269896,Q24861,Geography.Geographical,261.0,11964.845937935437,20.0,2428.0
1,3.0,261.0,Albany (New York),0.7122421860694885,Q24861,Geography.Regions.Americas.North_America,261.0,11964.845937935437,20.0,2428.0
2,4.0,417.0,Aussetzung des Handels,0.4455395638942719,Q780328,STEM.STEM*,417.0,14315.380313828398,7.0,6033.0
3,4.0,417.0,Aussetzung des Handels,0.1097157895565033,Q780328,STEM.Computing,417.0,14315.380313828398,7.0,6033.0
4,4.0,417.0,Aussetzung des Handels,0.1067005917429924,Q780328,STEM.Technology,417.0,14315.380313828398,7.0,6033.0
5,4.0,417.0,Aussetzung des Handels,0.10375863313674928,Q780328,Culture.Philosophy_and_religion,417.0,14315.380313828398,7.0,6033.0
6,4.0,417.0,Aussetzung des Handels,0.0,Q780328,Geography.Regions.Europe.Europe*,417.0,14315.380313828398,7.0,6033.0
7,4.0,417.0,Aussetzung des Handels,0.0,Q780328,Geography.Regions.Asia.Asia*,417.0,14315.380313828398,7.0,6033.0
8,3.0,827.0,Catherine Oxenberg,0.9993221759796144,Q235284,Culture.Biography.Biography*,827.0,1325.552824108377,0.0,4046.0
9,3.0,827.0,Catherine Oxenberg,0.7773098945617676,Q235284,Culture.Biography.Women,827.0,1325.552824108377,0.0,4046.0
10,3.0,827.0,Catherine Oxenberg,0.11280541121959685,Q235284,Culture.Media.Media*,827.0,1325.552824108377,0.0,4046.0
11,3.0,827.0,Catherine Oxenberg,0.0,Q235284,Geography.Regions.Americas.North_America,827.0,1325.552824108377,0.0,4046.0
12,3.0,827.0,Catherine Oxenberg,0.0,Q235284,Geography.Regions.Europe.Europe*,827.0,1325.552824108377,0.0,4046.0
13,8.0,1072.0,Domitian,0.991162657737732,Q1423,Culture.Biography.Biography*,1072.0,97944.91965651649,20.0,2650.0
14,8.0,1072.0,Domitian,0.9553291201591492,Q1423,History_and_Society.History,1072.0,97944.91965651649,20.0,2650.0
15,8.0,1072.0,Domitian,0.6001983880996704,Q1423,History_and_Society.Military_and_warfare,1072.0,97944.91965651649,20.0,2650.0
