modularity_class,Subtopic,Percentage,Count
0,Media*,34.4,55
0,History,15.6,25
0,Films,12.5,20
0,Literature,7.5,12
0,Military_and_warfare,6.9,11
0,Performing_arts,4.4,7
0,Visual_arts*,2.5,4
0,Politics_and_government,2.5,4
0,Television,2.5,4
0,Society,2.5,4
0,Sports,1.9,3
0,Food_and_drink,1.2,2
0,Europe*,1.2,2
0,Transportation,0.6,1
0,Engineering,0.6,1
0,Physics,0.6,1
0,Philosophy_and_religion,0.6,1
0,Northern_Europe,0.6,1
0,Fashion,0.6,1
0,Oceania,0.6,1
1,Politics_and_government,58.5,24
1,Society,17.1,7
1,History,14.6,6
1,Films,2.4,1
1,Media*,2.4,1
1,Military_and_warfare,2.4,1
1,Visual_arts*,2.4,1
2,Media*,34.8,70
2,Politics_and_government,9.0,18
2,Sports,5.5,11
2,History,4.5,9
2,Military_and_warfare,4.0,8
2,Food_and_drink,3.5,7
2,Music,3.5,7
2,Society,3.0,6
2,Television,2.5,5
2,Transportation,2.5,5
2,Visual_arts*,2.5,5
2,Business_and_economics,2.5,5
2,Entertainment,2.0,4
2,Technology,2.0,4
2,Films,2.0,4
2,Medicine_&_Health,2.0,4
2,Performing_arts,1.5,3
2,Western_Europe,1.5,3
2,Literature,1.5,3
2,Linguistics,1.5,3
2,Engineering,1.5,3
2,STEM*,1.0,2
2,Education,1.0,2
2,Computing,1.0,2
2,Biology,0.5,1
2,Philosophy_and_religion,0.5,1
2,Fashion,0.5,1
2,Southeast_Asia,0.5,1
2,Southern_Europe,0.5,1
2,Europe*,0.5,1
2,Earth_and_environment,0.5,1
2,Architecture,0.5,1
3,Sports,90.1,109
3,Europe*,3.3,4
3,Media*,1.7,2
3,Politics_and_government,1.7,2
3,Geographical,0.8,1
3,Northern_Europe,0.8,1
3,STEM*,0.8,1
3,Western_Europe,0.8,1
4,Sports,72.8,99
4,Europe*,3.7,5
4,Business_and_economics,2.9,4
4,Biology,2.2,3
4,Politics_and_government,2.2,3
4,Society,2.2,3
4,Media*,2.2,3
4,Military_and_warfare,2.2,3
4,Philosophy_and_religion,2.2,3
4,Literature,1.5,2
4,Southern_Europe,0.7,1
4,STEM*,0.7,1
4,Medicine_&_Health,0.7,1
4,List_Disambig,0.7,1
4,Linguistics,0.7,1
4,History,0.7,1
4,Films,0.7,1
4,Technology,0.7,1
5,Europe*,33.8,23
5,Southern_Europe,23.5,16
5,History,5.9,4
5,Politics_and_government,5.9,4
5,Military_and_warfare,4.4,3
5,Transportation,4.4,3
5,Engineering,2.9,2
5,South_Asia,2.9,2
5,Society,2.9,2
5,Philosophy_and_religion,1.5,1
5,Business_and_economics,1.5,1
5,Music,1.5,1
5,Earth_and_environment,1.5,1
5,Media*,1.5,1
5,Literature,1.5,1
5,Linguistics,1.5,1
5,Films,1.5,1
5,Visual_arts*,1.5,1
6,Philosophy_and_religion,55.7,49
6,Military_and_warfare,6.8,6
6,Western_Europe,6.8,6
6,History,4.5,4
6,Business_and_economics,3.4,3
6,Politics_and_government,3.4,3
6,Engineering,2.3,2
6,Media*,2.3,2
6,Society,2.3,2
6,Transportation,2.3,2
6,Visual_arts*,2.3,2
6,Europe*,1.1,1
6,Libraries_&_Information,1.1,1
6,Medicine_&_Health,1.1,1
6,Music,1.1,1
6,Education,1.1,1
6,Southern_Europe,1.1,1
6,Biology,1.1,1
7,Politics_and_government,17.7,55
7,Media*,14.5,45
7,Business_and_economics,12.2,38
7,Sports,6.8,21
7,Medicine_&_Health,5.8,18
7,History,4.5,14
7,Music,4.2,13
7,Military_and_warfare,4.2,13
7,Western_Europe,3.5,11
7,Society,3.5,11
7,Transportation,2.3,7
7,STEM*,2.3,7
7,Philosophy_and_religion,2.3,7
7,Literature,2.3,7
7,Education,1.9,6
7,Technology,1.6,5
7,Europe*,1.6,5
7,Biology,1.3,4
7,Films,1.3,4
7,Television,1.0,3
7,Computing,1.0,3
7,Visual_arts*,0.6,2
7,Linguistics,0.6,2
7,Libraries_&_Information,0.3,1
7,Earth_and_environment,0.3,1
7,Chemistry,0.3,1
7,Physics,0.3,1
7,East_Asia,0.3,1
7,Food_and_drink,0.3,1
7,Geographical,0.3,1
7,Internet_culture,0.3,1
7,Mathematics,0.3,1
7,Asia*,0.3,1
8,Transportation,22.6,21
8,Military_and_warfare,16.1,15
8,Politics_and_government,8.6,8
8,Business_and_economics,7.5,7
8,Earth_and_environment,4.3,4
8,STEM*,4.3,4
8,Sports,3.2,3
8,History,3.2,3
8,Southern_Europe,3.2,3
8,Media*,3.2,3
8,Visual_arts*,2.2,2
8,Technology,2.2,2
8,Society,2.2,2
8,Architecture,2.2,2
8,Geographical,2.2,2
8,Europe*,2.2,2
8,Northern_Europe,1.1,1
8,Performing_arts,1.1,1
8,Philosophy_and_religion,1.1,1
8,Biology,1.1,1
8,Medicine_&_Health,1.1,1
8,Literature,1.1,1
8,Linguistics,1.1,1
8,Films,1.1,1
8,Engineering,1.1,1
8,Western_Europe,1.1,1
9,Media*,37.7,80
9,History,22.2,47
9,Television,5.7,12
9,Visual_arts*,5.2,11
9,Films,5.2,11
9,Music,2.8,6
9,Western_Europe,2.4,5
9,Literature,2.4,5
9,Business_and_economics,1.9,4
9,Transportation,1.9,4
9,Sports,1.9,4
9,Politics_and_government,1.4,3
9,Military_and_warfare,1.4,3
9,Linguistics,1.4,3
9,Europe*,1.4,3
9,Performing_arts,0.9,2
9,Society,0.9,2
9,Medicine_&_Health,0.5,1
9,Physics,0.5,1
9,STEM*,0.5,1
9,Geographical,0.5,1
9,Entertainment,0.5,1
9,Engineering,0.5,1
9,Architecture,0.5,1
10,Military_and_warfare,39.1,27
10,History,10.1,7
10,Media*,10.1,7
10,Business_and_economics,5.8,4
10,Visual_arts*,4.3,3
10,Western_Europe,2.9,2
10,Performing_arts,2.9,2
10,Transportation,2.9,2
10,Technology,1.4,1
10,Southern_Europe,1.4,1
10,STEM*,1.4,1
10,Politics_and_government,1.4,1
10,Philosophy_and_religion,1.4,1
10,Architecture,1.4,1
10,Music,1.4,1
10,Literature,1.4,1
10,List_Disambig,1.4,1
10,Geographical,1.4,1
10,Food_and_drink,1.4,1
10,Europe*,1.4,1
10,Entertainment,1.4,1
10,Education,1.4,1
10,Medicine_&_Health,1.4,1
11,Military_and_warfare,18.6,11
11,Media*,15.3,9
11,Literature,13.6,8
11,Biology,10.2,6
11,Films,6.8,4
11,History,6.8,4
11,Society,6.8,4
11,Politics_and_government,5.1,3
11,Asia*,3.4,2
11,Medicine_&_Health,3.4,2
11,Transportation,3.4,2
11,Europe*,1.7,1
11,Philosophy_and_religion,1.7,1
11,STEM*,1.7,1
11,Southeast_Asia,1.7,1
12,Sports,63.3,31
12,Architecture,10.2,5
12,Transportation,10.2,5
12,Military_and_warfare,4.1,2
12,Visual_arts*,4.1,2
12,Western_Europe,4.1,2
12,Geographical,2.0,1
12,Society,2.0,1
13,Politics_and_government,81.8,36
13,Education,4.5,2
13,Philosophy_and_religion,4.5,2
13,Media*,2.3,1
13,Military_and_warfare,2.3,1
13,Oceania,2.3,1
13,Western_Europe,2.3,1
14,Military_and_warfare,28.4,44
14,History,11.0,17
14,Transportation,10.3,16
14,Business_and_economics,9.0,14
14,Society,5.8,9
14,Politics_and_government,5.8,9
14,Medicine_&_Health,3.9,6
