modularity_class,Subtopic,Percentage,Count
0,Biology,23.4,34
0,Sports,13.1,19
0,Medicine_&_Health,13.1,19
0,History,5.5,8
0,Literature,5.5,8
0,Visual_arts*,4.1,6
0,Films,4.1,6
0,Media*,4.1,6
0,North_America,3.4,5
0,Society,3.4,5
0,Chemistry,2.8,4
0,Transportation,2.8,4
0,Politics_and_government,2.1,3
0,Earth_and_environment,2.1,3
0,Southern_Europe,2.1,3
0,Military_and_warfare,1.4,2
0,Geographical,1.4,2
0,Europe*,1.4,2
0,Philosophy_and_religion,0.7,1
0,Northern_Europe,0.7,1
0,South_America,0.7,1
0,Business_and_economics,0.7,1
0,Engineering,0.7,1
0,Western_Europe,0.7,1
1,Military_and_warfare,23.7,40
1,Films,8.9,15
1,Transportation,8.3,14
1,Technology,7.1,12
1,Society,7.1,12
1,Medicine_&_Health,6.5,11
1,Media*,5.3,9
1,Engineering,3.6,6
1,Earth_and_environment,3.0,5
1,Politics_and_government,3.0,5
1,History,2.4,4
1,Physics,2.4,4
1,Europe*,2.4,4
1,Performing_arts,1.8,3
1,Biology,1.8,3
1,Visual_arts*,1.8,3
1,Southern_Europe,1.2,2
1,Philosophy_and_religion,1.2,2
1,Music,1.2,2
1,Architecture,1.2,2
1,Food_and_drink,1.2,2
1,Mathematics,0.6,1
1,Asia*,0.6,1
1,Linguistics,0.6,1
1,Internet_culture,0.6,1
1,East_Asia,0.6,1
1,Comics_and_Anime,0.6,1
1,Chemistry,0.6,1
1,Business_and_economics,0.6,1
1,Literature,0.6,1
2,Media*,32.3,53
2,Films,17.7,29
2,Literature,9.8,16
2,Performing_arts,6.7,11
2,History,5.5,9
2,Books,4.9,8
2,Television,4.3,7
2,Politics_and_government,3.7,6
2,Philosophy_and_religion,3.0,5
2,Society,2.4,4
2,Visual_arts*,2.4,4
2,Sports,1.8,3
2,Military_and_warfare,1.8,3
2,Music,0.6,1
2,Business_and_economics,0.6,1
2,Linguistics,0.6,1
2,Europe*,0.6,1
2,Southern_Europe,0.6,1
2,Engineering,0.6,1
3,Media*,32.1,36
3,Sports,11.6,13
3,Music,9.8,11
3,Politics_and_government,8.0,9
3,Business_and_economics,7.1,8
3,Films,7.1,8
3,Literature,6.2,7
3,Performing_arts,4.5,5
3,History,1.8,2
3,North_America,1.8,2
3,Television,1.8,2
3,Internet_culture,0.9,1
3,Geographical,0.9,1
3,Military_and_warfare,0.9,1
3,Entertainment,0.9,1
3,Society,0.9,1
3,Southern_Europe,0.9,1
3,Europe*,0.9,1
3,Technology,0.9,1
3,Visual_arts*,0.9,1
4,Philosophy_and_religion,16.3,145
4,Southern_Europe,13.1,117
4,History,12.6,112
4,Visual_arts*,8.5,76
4,Politics_and_government,8.1,72
4,Europe*,6.4,57
4,Media*,3.9,35
4,Military_and_warfare,3.7,33
4,Architecture,2.9,26
4,Transportation,2.5,22
4,Literature,2.2,20
4,Food_and_drink,2.1,19
4,Linguistics,1.9,17
4,STEM*,1.8,16
4,Society,1.6,14
4,Sports,1.5,13
4,Biology,1.3,12
4,Medicine_&_Health,1.3,12
4,Earth_and_environment,1.2,11
4,Engineering,1.1,10
4,Business_and_economics,1.0,9
4,Music,0.8,7
4,Geographical,0.7,6
4,Films,0.4,4
4,Performing_arts,0.3,3
4,Fashion,0.3,3
4,Technology,0.3,3
4,List_Disambig,0.3,3
4,Television,0.2,2
4,Western_Europe,0.2,2
4,Computing,0.2,2
4,Physics,0.1,1
4,Libraries_&_Information,0.1,1
4,Entertainment,0.1,1
4,Education,0.1,1
4,Chemistry,0.1,1
4,Central_Asia,0.1,1
4,Africa*,0.1,1
5,Media*,54.9,158
5,Films,23.6,68
5,Television,4.9,14
5,Literature,3.1,9
5,Biology,2.4,7
5,History,1.7,5
5,Music,1.4,4
5,Performing_arts,1.4,4
5,Visual_arts*,1.4,4
5,Linguistics,0.7,2
5,Comics_and_Anime,0.7,2
5,Sports,0.7,2
5,Fashion,0.3,1
5,Internet_culture,0.3,1
5,Entertainment,0.3,1
5,Military_and_warfare,0.3,1
5,North_America,0.3,1
5,Politics_and_government,0.3,1
5,STEM*,0.3,1
5,Technology,0.3,1
5,Engineering,0.3,1
6,Media*,34.7,67
6,Films,14.0,27
6,Performing_arts,6.7,13
6,Literature,6.7,13
6,Politics_and_government,4.7,9
6,Visual_arts*,4.1,8
6,Sports,4.1,8
6,Business_and_economics,4.1,8
6,History,3.6,7
6,Society,3.1,6
6,Television,2.1,4
6,Military_and_warfare,2.1,4
6,Medicine_&_Health,1.0,2
6,Philosophy_and_religion,1.0,2
6,Engineering,1.0,2
6,Technology,1.0,2
6,Books,1.0,2
6,Geographical,0.5,1
6,North_America,0.5,1
6,Fashion,0.5,1
6,Earth_and_environment,0.5,1
6,South_America,0.5,1
6,Southern_Europe,0.5,1
6,Comics_and_Anime,0.5,1
6,Chemistry,0.5,1
6,Transportation,0.5,1
7,Media*,44.7,55
7,Films,15.4,19
7,History,8.9,11
7,Literature,7.3,9
7,Performing_arts,4.9,6
7,Television,2.4,3
7,Politics_and_government,2.4,3
7,Military_and_warfare,1.6,2
7,Society,1.6,2
7,Philosophy_and_religion,1.6,2
7,Video_games,0.8,1
