,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,3.0,557.0,Liste des communes du Pas-de-Calais,1.0,Q243036,Compilation.List_Disambig,557.0,5190.0,11.0,2901.0,0.0,Compilation,List_Disambig
1,5.0,638.0,Corinne Lepage,0.8479777574539185,Q291341,History_and_Society.Politics_and_government,638.0,44428.74520476588,21.0,2699.0,4.239888787269592,History_and_Society,Politics_and_government
2,2.0,679.0,Liste des communes du Calvados,1.0,Q243594,Compilation.List_Disambig,679.0,0.0,11.0,1729.0,0.0,Compilation,List_Disambig
3,9.0,1066.0,Enki Bilal,0.5234303474426271,Q333668,Culture.Literature,1066.0,21969.07164293279,14.0,3189.0,4.7108731269836435,Culture,Literature
4,1.0,1514.0,Indice boursier,0.94500470161438,Q223371,History_and_Society.Business_and_economics,1514.0,0.0,31.0,2093.0,0.94500470161438,History_and_Society,Business_and_economics
5,18.0,2595.0,Roman Polanski,0.11280541121959685,Q51552,History_and_Society.Society,2595.0,194460.65987785265,7.0,51479.0,2.030497401952743,History_and_Society,Society
6,5.0,6976.0,Glenn Gould,0.9579222798347472,Q216924,Culture.Media.Music,6976.0,21303.097758201133,19.0,3163.0,4.789611399173736,Culture,Music
7,1.0,7002.0,Fernando Pessoa,0.3775506913661957,Q173481,Culture.Literature,7002.0,0.0,0.0,3188.0,0.3775506913661957,Culture,Literature
8,2.0,7892.0,Liste des communes de la Seine-Maritime,1.0,Q651590,Compilation.List_Disambig,7892.0,0.0,11.0,2024.0,0.0,Compilation,List_Disambig
9,2.0,8150.0,Liste de rivières de France,0.1259327530860901,Q3245025,Culture.Media.Media*,8150.0,0.0,9.0,2626.0,0.2518655061721802,Culture,Media*
10,6.0,8465.0,Rumiko Takahashi,0.9511522054672241,Q219948,Culture.Literature,8465.0,0.0,14.0,1812.0,5.706913232803345,Culture,Literature
11,13.0,8979.0,Isao Takahata,0.6723417043685913,Q178713,Culture.Visual_arts.Visual_arts*,8979.0,0.0,21.0,3324.0,8.740442156791687,Culture,Visual_arts*
12,3.0,9366.0,Julien Dray,0.14415885508060455,Q3189473,History_and_Society.Politics_and_government,9366.0,6503.008838286433,21.0,6736.0,0.43247656524181366,History_and_Society,Politics_and_government
13,4.0,10015.0,Jean-Marie Le Guen,0.9989450573921204,Q640830,Culture.Biography.Biography*,10015.0,35043.655000790786,21.0,1641.0,0.0,Culture,Biography*
14,10.0,10040.0,Négationnisme,0.4378334879875183,Q574456,History_and_Society.Politics_and_government,10040.0,78757.765668105,14.0,3644.0,4.378334879875183,History_and_Society,Politics_and_government
15,1.0,10257.0,Patrick Ollier,1.0000100135803225,Q976436,Culture.Biography.Biography*,10257.0,0.0,14.0,4091.0,0.0,Culture,Biography*
16,6.0,10260.0,Françoise de Panafieu,0.9963027834892272,Q273143,Culture.Biography.Biography*,10260.0,12247.622386216068,11.0,8931.0,0.0,Culture,Biography*
17,1.0,10374.0,François Sauvadet,0.9989450573921204,Q3085816,Culture.Biography.Biography*,10374.0,0.0,11.0,2261.0,0.0,Culture,Biography*
18,3.0,10598.0,Yves Simon (artiste),0.9964163899421692,Q2451001,Culture.Biography.Biography*,10598.0,2596.0,1.0,2949.0,0.0,Culture,Biography*
19,4.0,10600.0,Jean-Pierre Soisson,1.0000100135803225,Q603262,Culture.Biography.Biography*,10600.0,30554.320227194094,11.0,2673.0,0.0,Culture,Biography*
20,12.0,10617.0,Jean Tiberi,1.0000100135803225,Q1685859,Culture.Biography.Biography*,10617.0,73701.68125717803,11.0,7344.0,0.0,Culture,Biography*
21,6.0,10680.0,Éric Woerth,0.14034625887870789,Q288486,History_and_Society.Politics_and_government,10680.0,19367.650584802243,11.0,2690.0,0.8420775532722473,History_and_Society,Politics_and_government
22,1.0,10729.0,Code correcteur,0.8991314172744751,Q1062839,STEM.Technology,10729.0,0.0,11.0,1506.0,0.8991314172744751,STEM,Technology
23,1.0,11131.0,Pierre Christin,0.5156299471855164,Q1387741,Culture.Literature,11131.0,0.0,14.0,1618.0,0.5156299471855164,Culture,Literature
24,2.0,11367.0,Hers-Vif,0.9284188151359558,Q429566,Geography.Regions.Europe.Europe*,11367.0,0.0,9.0,1045.0,0.0,Geography,Europe*
25,10.0,11938.0,Monty Python,0.6992644667625427,Q16402,Culture.Media.Media*,11938.0,25.0,28.0,29959.0,6.992644667625427,Culture,Media*
26,8.0,11939.0,Terry Gilliam,0.22816647589206696,Q25078,Culture.Media.Media*,11939.0,0.0,28.0,12535.0,1.8253318071365356,Culture,Media*
27,9.0,12059.0,Étienne Chatiliez,0.998977780342102,Q289512,Culture.Biography.Biography*,12059.0,20281.37798429026,1.0,2496.0,0.0,Culture,Biography*
28,1.0,12255.0,Canton des Grisons,0.984585464000702,Q11925,Geography.Regions.Europe.Europe*,12255.0,0.0,30.0,3163.0,0.0,Geography,Europe*
29,2.0,12406.0,Calligraphie,0.8872146010398865,Q12681,Culture.Visual_arts.Visual_arts*,12406.0,7628.168711002322,11.0,3257.0,1.774429202079773,Culture,Visual_arts*
30,10.0,12659.0,Nashville,0.8670457601547241,Q23197,Geography.Regions.Americas.North_America,12659.0,68263.7592831857,20.0,2975.0,0.0,Geography,North_America
31,8.0,13315.0,Maurice Druon,0.1097157895565033,Q223949,Culture.Literature,13315.0,54353.657624390886,11.0,3441.0,0.8777263164520264,Culture,Literature
32,2.0,13884.0,Hervé Guibert,0.2689514458179474,Q84153,Culture.Literature,13884.0,2596.0,1.0,2201.0,0.5379028916358948,Culture,Literature
33,4.0,14042.0,Bernard-Marie Koltès,0.59267657995224,Q379934,Culture.Performing_arts,14042.0,11946.83584193349,1.0,4846.0,2.37070631980896,Culture,Performing_arts
34,3.0,14304.0,Programme Voyager,0.8872146010398865,Q155311,STEM.Space,14304.0,2596.0,19.0,2650.0,2.6616438031196594,STEM,Space
35,5.0,14401.0,Guangdong,0.9988405108451844,Q15175,Geography.Regions.Asia.East_Asia,14401.0,9412.277199406071,15.0,3940.0,0.0,Geography,East_Asia
36,4.0,14441.0,Comte de Lautréamont,0.320831298828125,Q294181,Culture.Literature,14441.0,15130.278371189876,14.0,5537.0,1.2833251953125,Culture,Literature
37,3.0,14631.0,Atari,0.9219318628311156,Q207922,Culture.Internet_culture,14631.0,7052.463556427205,16.0,3533.0,2.7657955884933467,Culture,Internet_culture
38,5.0,15887.0,François Cheng,0.14034625887870789,Q469459,Culture.Literature,15887.0,15349.333242034741,11.0,40782.0,0.7017312943935394,Culture,Literature
39,1.0,17097.0,Voyager 2,0.9987651705741882,Q48475,STEM.Space,17097.0,0.0,19.0,2963.0,0.9987651705741882,STEM,Space
40,12.0,17106.0,Patrick Chesnais,0.998876452445984,Q6292322,Culture.Biography.Biography*,17106.0,14217.9862880302,1.0,13703.0,0.0,Culture,Biography*
41,6.0,17598.0,Édouard Herriot,0.1968362182378769,Q274344,History_and_Society.Politics_and_government,17598.0,34906.70349729611,11.0,3685.0,1.1810173094272614,History_and_Society,Politics_and_government
42,7.0,17789.0,Un air de famille (film),0.9783946871757508,Q1406680,Culture.Media.Media*,17789.0,14410.015609658709,7.0,31235.0,6.848762810230256,Culture,Media*
43,7.0,18003.0,Le bonheur est dans le pré,0.9553291201591492,Q2554405,Culture.Media.Media*,18003.0,83.54999999999998,1.0,14029.0,6.687303841114044,Culture,Media*
44,3.0,18928.0,Königsberg,0.9648651480674744,Q4120832,History_and_Society.History,18928.0,5191.0,1.0,1957.0,2.894595444202423,History_and_Society,History
45,2.0,18989.0,Génération écologie,0.9046605229377748,Q1153753,History_and_Society.Politics_and_government,18989.0,31.71591548548071,11.0,1838.0,1.8093210458755495,History_and_Society,Politics_and_government
46,2.0,19546.0,Vitry-le-François,0.9994572401046752,Q623374,Geography.Regions.Europe.Western_Europe,19546.0,2596.0,7.0,2242.0,0.0,Geography,Western_Europe
47,26.0,20298.0,Gotlib,0.9362950325012208,Q702741,Culture.Literature,20298.0,187994.57551606206,14.0,4417.0,24.343670845031742,Culture,Literature
48,7.0,21024.0,Lewis Trondheim,0.9324633479118348,Q740062,Culture.Visual_arts.Comics_and_Anime,21024.0,39422.16800797584,14.0,4179.0,6.527243435382844,Culture,Comics_and_Anime
49,1.0,21326.0,Philippe Delerm,0.26285186409950256,Q741671,Culture.Literature,21326.0,0.0,21.0,2758.0,0.26285186409950256,Culture,Literature
50,2.0,21360.0,Romain Rolland,0.11280541121959685,Q47162,Culture.Philosophy_and_religion,21360.0,704.732293981477,7.0,3622.0,0.2256108224391937,Culture,Philosophy_and_religion
51,21.0,22569.0,Tacite,0.8031837940216064,Q2161,History_and_Society.History,22569.0,23871.514661617388,13.0,3049.0,16.866859674453735,History_and_Society,History
52,8.0,22910.0,Cimetière de Montmartre,0.2393593490123749,Q746647,Culture.Visual_arts.Architecture,22910.0,32395.17784650997,14.0,3346.0,1.9148747920989992,Culture,Architecture
53,4.0,23273.0,Morning Live,0.8479777574539185,Q3324216,Culture.Media.Media*,23273.0,5029.275080375322,24.0,2372.0,3.391911029815674,Culture,Media*
54,3.0,23409.0,Francisque Collomb,0.7773098945617676,Q800007,History_and_Society.Politics_and_government,23409.0,0.0,11.0,1191.0,2.3319296836853027,History_and_Society,Politics_and_government
55,4.0,23410.0,Michel Noir,0.9996055364608764,Q3310469,Culture.Biography.Biography*,23410.0,2596.0,11.0,2958.0,0.0,Culture,Biography*
56,5.0,23564.0,Manifeste de Brunswick,0.41490885615348816,Q708407,History_and_Society.Military_and_warfare,23564.0,2596.0,2.0,2541.0,2.074544280767441,History_and_Society,Military_and_warfare
