,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,3.0,557.0,Liste des communes du Pas-de-Calais,1.0,Q243036,Compilation.List_Disambig,557.0,5190.0,11.0,2901.0
1,3.0,557.0,Liste des communes du Pas-de-Calais,0.4990100135803223,Q243036,Geography.Regions.Europe.Europe*,557.0,5190.0,11.0,2901.0
2,3.0,557.0,Liste des communes du Pas-de-Calais,0.4990100135803223,Q243036,Geography.Regions.Europe.Western_Europe,557.0,5190.0,11.0,2901.0
3,3.0,557.0,Liste des communes du Pas-de-Calais,0.0,Q243036,Geography.Geographical,557.0,5190.0,11.0,2901.0
4,5.0,638.0,Corinne Lepage,0.9919480085372924,Q291341,Culture.Biography.Biography*,638.0,44428.74520476588,21.0,2699.0
5,5.0,638.0,Corinne Lepage,0.8479777574539185,Q291341,History_and_Society.Politics_and_government,638.0,44428.74520476588,21.0,2699.0
6,5.0,638.0,Corinne Lepage,0.8221991658210754,Q291341,Culture.Biography.Women,638.0,44428.74520476588,21.0,2699.0
7,5.0,638.0,Corinne Lepage,0.3730872144699097,Q291341,Geography.Regions.Europe.Western_Europe,638.0,44428.74520476588,21.0,2699.0
8,5.0,638.0,Corinne Lepage,0.3509628047943115,Q291341,Geography.Regions.Europe.Europe*,638.0,44428.74520476588,21.0,2699.0
9,5.0,638.0,Corinne Lepage,0.1067005917429924,Q291341,History_and_Society.History,638.0,44428.74520476588,21.0,2699.0
10,2.0,679.0,Liste des communes du Calvados,1.0,Q243594,Compilation.List_Disambig,679.0,0.0,11.0,1729.0
11,2.0,679.0,Liste des communes du Calvados,0.4990100135803223,Q243594,Geography.Regions.Europe.Europe*,679.0,0.0,11.0,1729.0
12,2.0,679.0,Liste des communes du Calvados,0.4990100135803223,Q243594,Geography.Regions.Europe.Western_Europe,679.0,0.0,11.0,1729.0
13,9.0,1066.0,Enki Bilal,0.9988405108451844,Q333668,Culture.Biography.Biography*,1066.0,21969.07164293279,14.0,3189.0
14,9.0,1066.0,Enki Bilal,0.5234303474426271,Q333668,Culture.Literature,1066.0,21969.07164293279,14.0,3189.0
15,9.0,1066.0,Enki Bilal,0.5078218579292297,Q333668,Culture.Visual_arts.Visual_arts*,1066.0,21969.07164293279,14.0,3189.0
16,9.0,1066.0,Enki Bilal,0.3276783227920532,Q333668,Culture.Visual_arts.Comics_and_Anime,1066.0,21969.07164293279,14.0,3189.0
17,9.0,1066.0,Enki Bilal,0.09167657995224,Q333668,Geography.Regions.Europe.Europe*,1066.0,21969.07164293279,14.0,3189.0
18,9.0,1066.0,Enki Bilal,0.0,Q333668,Geography.Regions.Europe.Western_Europe,1066.0,21969.07164293279,14.0,3189.0
19,1.0,1514.0,Indice boursier,0.94500470161438,Q223371,History_and_Society.Business_and_economics,1514.0,0.0,31.0,2093.0
20,1.0,1514.0,Indice boursier,0.13661839067935946,Q223371,History_and_Society.Politics_and_government,1514.0,0.0,31.0,2093.0
