modularity_class,Subtopic,Percentage,Count
0,Media*,37.6,77
0,Films,19.0,39
0,History,15.1,31
0,Performing_arts,4.4,9
0,Philosophy_and_religion,4.4,9
0,Television,3.9,8
0,Music,2.9,6
0,Literature,2.9,6
0,Politics_and_government,2.0,4
0,Sports,1.5,3
0,Military_and_warfare,1.5,3
0,Southern_Europe,1.0,2
0,Society,1.0,2
0,Space,0.5,1
0,Architecture,0.5,1
0,Biology,0.5,1
0,Linguistics,0.5,1
0,Books,0.5,1
0,Visual_arts*,0.5,1
1,Sports,97.4,111
1,Europe*,0.9,1
1,Medicine_&_Health,0.9,1
1,Politics_and_government,0.9,1
2,Sports,50.0,11
2,Politics_and_government,27.3,6
2,Southern_Europe,9.1,2
2,Business_and_economics,4.5,1
2,Linguistics,4.5,1
2,Media*,4.5,1
3,Philosophy_and_religion,64.7,97
3,Visual_arts*,10.0,15
3,Politics_and_government,4.7,7
3,Music,3.3,5
3,Southern_Europe,2.7,4
3,Linguistics,2.0,3
3,Media*,2.0,3
3,History,1.3,2
3,Military_and_warfare,1.3,2
3,Sports,1.3,2
3,Architecture,1.3,2
3,Medicine_&_Health,0.7,1
3,Biology,0.7,1
3,Performing_arts,0.7,1
3,Europe*,0.7,1
3,Business_and_economics,0.7,1
3,STEM*,0.7,1
3,Society,0.7,1
3,Transportation,0.7,1
4,Sports,94.4,34
4,Media*,2.8,1
4,Music,2.8,1
5,Politics_and_government,35.2,31
5,Media*,11.4,10
5,Military_and_warfare,10.2,9
5,History,9.1,8
5,Literature,6.8,6
5,Southern_Europe,6.8,6
5,Linguistics,4.5,4
5,Philosophy_and_religion,4.5,4
5,Europe*,3.4,3
5,Medicine_&_Health,3.4,3
5,Sports,2.3,2
5,Engineering,1.1,1
5,Transportation,1.1,1
6,History,69.8,44
6,Philosophy_and_religion,11.1,7
6,Visual_arts*,6.3,4
6,Media*,4.8,3
6,Architecture,1.6,1
6,Earth_and_environment,1.6,1
6,Linguistics,1.6,1
6,Literature,1.6,1
6,STEM*,1.6,1
7,Philosophy_and_religion,48.6,18
7,Media*,13.5,5
7,History,8.1,3
7,Performing_arts,8.1,3
7,Music,5.4,2
7,Architecture,2.7,1
7,Europe*,2.7,1
7,Politics_and_government,2.7,1
7,Society,2.7,1
7,Southern_Europe,2.7,1
7,Visual_arts*,2.7,1
8,Sports,66.7,22
8,Media*,18.2,6
8,Politics_and_government,9.1,3
8,Medicine_&_Health,3.0,1
8,Military_and_warfare,3.0,1
9,Military_and_warfare,41.7,15
9,Media*,16.7,6
9,Transportation,13.9,5
9,Music,8.3,3
9,Politics_and_government,5.6,2
9,Business_and_economics,2.8,1
9,History,2.8,1
9,Literature,2.8,1
9,South_America,2.8,1
9,Visual_arts*,2.8,1
10,Music,46.4,45
10,Media*,33.0,32
10,Politics_and_government,4.1,4
10,Business_and_economics,3.1,3
10,History,3.1,3
10,Films,2.1,2
10,Sports,2.1,2
10,Education,1.0,1
10,Engineering,1.0,1
10,Europe*,1.0,1
10,Literature,1.0,1
10,Military_and_warfare,1.0,1
10,Society,1.0,1
11,Media*,48.4,45
11,Films,11.8,11
11,Music,10.8,10
11,History,7.5,7
11,Politics_and_government,4.3,4
11,Television,4.3,4
11,Literature,3.2,3
11,Sports,3.2,3
11,Business_and_economics,2.2,2
11,Transportation,2.2,2
11,Fashion,1.1,1
11,Society,1.1,1
12,Media*,37.7,23
12,Sports,29.5,18
12,Music,11.5,7
12,Television,4.9,3
12,Literature,3.3,2
12,Society,3.3,2
12,Europe*,1.6,1
12,Films,1.6,1
12,History,1.6,1
12,Linguistics,1.6,1
12,Southern_Europe,1.6,1
12,Visual_arts*,1.6,1
13,Earth_and_environment,73.2,41
13,History,5.4,3
13,Military_and_warfare,3.6,2
13,Southeast_Asia,3.6,2
13,Architecture,1.8,1
13,Asia*,1.8,1
13,Business_and_economics,1.8,1
13,Physics,1.8,1
13,Politics_and_government,1.8,1
13,Society,1.8,1
13,Sports,1.8,1
13,Visual_arts*,1.8,1
14,Media*,33.3,15
14,Television,28.9,13
14,Music,17.8,8
14,South_America,8.9,4
14,Business_and_economics,4.4,2
14,Military_and_warfare,4.4,2
14,Transportation,2.2,1
15,Sports,94.4,51
15,Politics_and_government,3.7,2
15,Europe*,1.9,1
16,Politics_and_government,33.9,20
16,Society,20.3,12
16,Linguistics,8.5,5
16,Southern_Europe,8.5,5
16,Films,5.1,3
16,Media*,5.1,3
16,Military_and_warfare,5.1,3
16,History,3.4,2
16,Philosophy_and_religion,3.4,2
16,Education,1.7,1
16,Europe*,1.7,1
16,Transportation,1.7,1
16,Visual_arts*,1.7,1
17,History,30.8,4
17,Media*,30.8,4
17,Films,23.1,3
17,Sports,7.7,1
17,Television,7.7,1
18,Literature,90.9,20
18,Comics_and_Anime,4.5,1
18,Media*,4.5,1
19,Philosophy_and_religion,29.4,15
19,Media*,23.5,12
19,Films,7.8,4
19,Music,7.8,4
19,Sports,7.8,4
19,Architecture,3.9,2
19,History,3.9,2
19,Politics_and_government,3.9,2
19,Business_and_economics,2.0,1
19,Literature,2.0,1
19,Performing_arts,2.0,1
19,Southern_Europe,2.0,1
19,Television,2.0,1
19,Visual_arts*,2.0,1
20,Media*,38.8,19
20,History,20.4,10
20,Southern_Europe,8.2,4
20,Television,8.2,4
20,Films,6.1,3
20,Literature,6.1,3
20,Music,6.1,3
20,Biology,2.0,1
20,Performing_arts,2.0,1
20,Transportation,2.0,1
21,Films,27.3,3
21,Media*,27.3,3
21,Literature,18.2,2
21,Philosophy_and_religion,18.2,2
21,Performing_arts,9.1,1
22,Music,40.0,12
22,Media*,30.0,9
22,Literature,10.0,3
22,Linguistics,3.3,1
22,Politics_and_government,3.3,1
22,Society,3.3,1
22,Television,3.3,1
22,Transportation,3.3,1
22,Visual_arts*,3.3,1
23,History,60.0,6
23,Philosophy_and_religion,40.0,4
24,Sports,97.8,90
