,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,7.0,908.0,Dune,0.9899964332580566,Q190192,Culture.Media.Media*,908.0,0.65,28.0,34988.0
1,7.0,908.0,Dune,0.960371196269989,Q190192,Culture.Media.Books,908.0,0.65,28.0,34988.0
2,7.0,908.0,Dune,0.9433575868606568,Q190192,Culture.Literature,908.0,0.65,28.0,34988.0
3,7.0,908.0,Dune,0.7310686111450195,Q190192,Culture.Media.Entertainment,908.0,0.65,28.0,34988.0
4,7.0,908.0,Dune,0.0,Q190192,Geography.Regions.Americas.North_America,908.0,0.65,28.0,34988.0
5,6.0,1201.0,Frank Herbert,0.9976868629455566,Q7934,Culture.Biography.Biography*,1201.0,0.2,28.0,3466.0
6,6.0,1201.0,Frank Herbert,0.5698626637458801,Q7934,Culture.Media.Media*,1201.0,0.2,28.0,3466.0
7,6.0,1201.0,Frank Herbert,0.40734341740608215,Q7934,Culture.Media.Entertainment,1201.0,0.2,28.0,3466.0
8,6.0,1201.0,Frank Herbert,0.24217800998687744,Q7934,Geography.Regions.Americas.North_America,1201.0,0.2,28.0,3466.0
9,6.0,1201.0,Frank Herbert,0.2227101624011993,Q7934,Culture.Biography.Women,1201.0,0.2,28.0,3466.0
10,6.0,1201.0,Frank Herbert,0.1778208613395691,Q7934,Culture.Literature,1201.0,0.2,28.0,3466.0
11,6.0,1201.0,Frank Herbert,0.11280541121959685,Q7934,History_and_Society.Society,1201.0,0.2,28.0,3466.0
12,9.0,3505.0,Siglo XIV a. C.,0.9073222279548644,Q180669,History_and_Society.History,3505.0,13531.782095639626,6.0,2495.0
13,9.0,3505.0,Siglo XIV a. C.,0.3415925204753876,Q180669,STEM.STEM*,3505.0,13531.782095639626,6.0,2495.0
14,3.0,6399.0,Semana Santa en Lorca,0.7186043858528137,Q9075878,Culture.Philosophy_and_religion,6399.0,1918.3868521617508,3.0,1633.0
15,3.0,6399.0,Semana Santa en Lorca,0.4730526676177978,Q9075878,Geography.Regions.Europe.Southern_Europe,6399.0,1918.3868521617508,3.0,1633.0
16,3.0,6399.0,Semana Santa en Lorca,0.3509628047943115,Q9075878,Geography.Regions.Europe.Europe*,6399.0,1918.3868521617508,3.0,1633.0
17,3.0,6399.0,Semana Santa en Lorca,0.11280541121959685,Q9075878,STEM.STEM*,6399.0,1918.3868521617508,3.0,1633.0
18,16.0,8521.0,Luis Eduardo Aute,0.9825675487518309,Q1398571,Culture.Biography.Biography*,8521.0,40076.13243799025,22.0,352211.0
19,16.0,8521.0,Luis Eduardo Aute,0.5698626637458801,Q1398571,Culture.Media.Media*,8521.0,40076.13243799025,22.0,352211.0
20,16.0,8521.0,Luis Eduardo Aute,0.0,Q1398571,Geography.Regions.Europe.Europe*,8521.0,40076.13243799025,22.0,352211.0
21,16.0,8521.0,Luis Eduardo Aute,0.0,Q1398571,Geography.Regions.Europe.Southern_Europe,8521.0,40076.13243799025,22.0,352211.0
22,2.0,9690.0,King Kong (película de 1933),0.9926641583442688,Q309048,Culture.Media.Media*,9690.0,1437.4881452113052,0.0,2438.0
23,2.0,9690.0,King Kong (película de 1933),0.9914325475692748,Q309048,Culture.Media.Films,9690.0,1437.4881452113052,0.0,2438.0
24,2.0,9690.0,King Kong (película de 1933),0.0,Q309048,Geography.Regions.Americas.North_America,9690.0,1437.4881452113052,0.0,2438.0
25,1.0,11015.0,Anacleto,0.990301549434662,Q80450,Culture.Biography.Biography*,11015.0,0.0,7.0,2549.0
26,1.0,11015.0,Anacleto,0.9886782765388488,Q80450,Culture.Philosophy_and_religion,11015.0,0.0,7.0,2549.0
