modularity_class,Subtopic,Percentage,Count
0,Sports,90.4,47
0,Western_Europe,3.8,2
0,Architecture,1.9,1
0,Europe*,1.9,1
0,Media*,1.9,1
1,Media*,35.6,31
1,Films,21.8,19
1,Literature,11.5,10
1,History,10.3,9
1,Society,3.4,3
1,Performing_arts,2.3,2
1,Television,2.3,2
1,Sports,2.3,2
1,Visual_arts*,1.1,1
1,Transportation,1.1,1
1,Biology,1.1,1
1,Politics_and_government,1.1,1
1,Philosophy_and_religion,1.1,1
1,Music,1.1,1
1,Military_and_warfare,1.1,1
1,Linguistics,1.1,1
1,Western_Europe,1.1,1
2,Media*,42.3,30
2,Music,16.9,12
2,Society,9.9,7
2,Business_and_economics,7.0,5
2,Films,5.6,4
2,Television,4.2,3
2,Geographical,2.8,2
2,Politics_and_government,2.8,2
2,Education,1.4,1
2,Literature,1.4,1
2,Medicine_&_Health,1.4,1
2,Military_and_warfare,1.4,1
2,Technology,1.4,1
2,Visual_arts*,1.4,1
3,Sports,100.0,27
4,Politics_and_government,28.9,35
4,Military_and_warfare,14.0,17
4,History,11.6,14
4,Society,9.1,11
4,Media*,6.6,8
4,Sports,4.1,5
4,Literature,3.3,4
4,Television,2.5,3
4,Business_and_economics,2.5,3
4,Visual_arts*,2.5,3
4,Linguistics,1.7,2
4,Europe*,1.7,2
4,Philosophy_and_religion,1.7,2
4,East_Asia,1.7,2
4,Films,0.8,1
4,North_America,0.8,1
4,Northern_Europe,0.8,1
4,Engineering,0.8,1
4,STEM*,0.8,1
4,Education,0.8,1
4,Space,0.8,1
4,Eastern_Europe,0.8,1
4,Transportation,0.8,1
4,Biology,0.8,1
5,Politics_and_government,43.1,22
5,Business_and_economics,13.7,7
5,Military_and_warfare,7.8,4
5,Society,7.8,4
5,Europe*,3.9,2
5,Media*,3.9,2
5,Sports,3.9,2
5,Technology,3.9,2
5,Western_Europe,3.9,2
5,Architecture,2.0,1
5,List_Disambig,2.0,1
5,South_America,2.0,1
5,Visual_arts*,2.0,1
6,Politics_and_government,32.9,28
6,Military_and_warfare,14.1,12
6,Society,7.1,6
6,Western_Europe,5.9,5
6,Sports,5.9,5
6,History,5.9,5
6,Business_and_economics,3.5,3
6,North_America,3.5,3
6,Media*,3.5,3
6,Earth_and_environment,3.5,3
6,Literature,2.4,2
6,Geographical,2.4,2
6,Philosophy_and_religion,2.4,2
6,Linguistics,1.2,1
6,Engineering,1.2,1
6,STEM*,1.2,1
6,Education,1.2,1
6,Visual_arts*,1.2,1
6,Africa*,1.2,1
7,Military_and_warfare,60.0,45
7,Politics_and_government,16.0,12
7,Asia*,5.3,4
7,History,5.3,4
7,Media*,5.3,4
7,Visual_arts*,4.0,3
7,Business_and_economics,1.3,1
7,Society,1.3,1
7,West_Asia,1.3,1
8,Media*,40.4,23
8,Films,17.5,10
8,Performing_arts,10.5,6
8,Literature,7.0,4
8,History,5.3,3
8,Medicine_&_Health,3.5,2
8,Biology,1.8,1
8,Chemistry,1.8,1
8,Military_and_warfare,1.8,1
8,Music,1.8,1
8,Politics_and_government,1.8,1
8,Sports,1.8,1
8,Technology,1.8,1
8,Television,1.8,1
8,Visual_arts*,1.8,1
9,Media*,36.2,25
9,Films,10.1,7
9,Television,8.7,6
9,Video_games,5.8,4
9,Engineering,4.3,3
9,Transportation,4.3,3
9,Society,4.3,3
9,Music,4.3,3
9,Literature,4.3,3
9,Internet_culture,4.3,3
9,Philosophy_and_religion,2.9,2
9,STEM*,2.9,2
9,Military_and_warfare,1.4,1
9,Performing_arts,1.4,1
9,Medicine_&_Health,1.4,1
9,History,1.4,1
9,Visual_arts*,1.4,1
10,History,25.0,5
10,Philosophy_and_religion,25.0,5
10,Linguistics,15.0,3
10,Politics_and_government,10.0,2
10,Society,10.0,2
10,STEM*,5.0,1
10,Transportation,5.0,1
10,Visual_arts*,5.0,1
11,Sports,92.5,49
11,Business_and_economics,5.7,3
11,Media*,1.9,1
12,Music,52.9,9
12,Media*,35.3,6
12,Business_and_economics,5.9,1
12,Literature,5.9,1
13,Military_and_warfare,81.8,27
13,Politics_and_government,12.1,4
13,Philosophy_and_religion,3.0,1
13,Society,3.0,1
14,Politics_and_government,20.0,5
14,History,16.0,4
14,Philosophy_and_religion,12.0,3
14,Films,8.0,2
14,Linguistics,8.0,2
14,Oceania,8.0,2
14,Society,8.0,2
14,Asia*,4.0,1
14,Geographical,4.0,1
14,Media*,4.0,1
14,Military_and_warfare,4.0,1
14,STEM*,4.0,1
15,Sports,97.9,47
15,Europe*,2.1,1
16,Media*,62.5,5
16,History,12.5,1
16,Literature,12.5,1
16,Music,12.5,1
17,Sports,52.7,29
17,Media*,20.0,11
17,History,7.3,4
17,Films,5.5,3
17,Music,3.6,2
17,Television,3.6,2
17,Literature,1.8,1
17,Politics_and_government,1.8,1
17,Society,1.8,1
17,Western_Europe,1.8,1
18,History,80.0,4
18,Philosophy_and_religion,20.0,1
