,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,4.0,580.0,Astronomer,0.33459946513175964,Q11063,History_and_Society.Business_and_economics,13964.0,36.0,15691.0,1.3383978605270386,History_and_Society,Business_and_economics
1,2.0,953.0,Azincourt,0.9995221495628356,Q238339,Geography.Regions.Europe.Western_Europe,0.0,28.0,2442.0,0.0,Geography,Western_Europe
2,53.0,1078.0,Antisemitism,0.9763205647468568,Q22649,Culture.Philosophy_and_religion,1217551.10814226,25.0,218353.0,51.74498993158341,Culture,Philosophy_and_religion
3,11.0,1354.0,Andes,0.3702353835105896,Q5456,STEM.Earth_and_environment,67469.63745781347,48.0,30584.0,4.072589218616486,STEM,Earth_and_environment
4,8.0,2345.0,Archbishop of Canterbury,0.91965252161026,Q29282,Culture.Philosophy_and_religion,10456.569047619048,24.0,19599.0,7.35722017288208,Culture,Philosophy_and_religion
5,7.0,3386.0,Black Sea,0.320831298828125,Q166,History_and_Society.Society,365372.03986528405,1.0,64184.0,2.245819091796875,History_and_Society,Society
6,3.0,3862.0,American League Division Series,0.9241518378257751,Q465503,Culture.Sports,27906.0,2.0,4221.0,2.7724555134773254,Culture,Sports
7,22.0,4054.0,Battleship,0.7931159734725952,Q182531,History_and_Society.Transportation,57541.17356760879,22.0,29404.0,17.448551416397095,History_and_Society,Transportation
8,6.0,4615.0,Battle of Agincourt,0.9149109721183776,Q188495,History_and_Society.Military_and_warfare,23267.5,28.0,66832.0,5.489465832710265,History_and_Society,Military_and_warfare
9,10.0,4768.0,Brit milah,0.3998216390609741,Q848599,Culture.Philosophy_and_religion,1310.3527195993195,25.0,31314.0,3.998216390609741,Culture,Philosophy_and_religion
10,2.0,4810.0,Balance of trade,0.4225146472454071,Q192796,History_and_Society.Politics_and_government,4656.0,44.0,13971.0,0.8450292944908142,History_and_Society,Politics_and_government
11,8.0,4892.0,Bert Bell,1.0000100135803225,Q4894971,Culture.Sports,149967.79475817562,25.0,6430.0,8.00008010864258,Culture,Sports
12,17.0,6623.0,Conservative Judaism,0.7931159734725952,Q205644,Culture.Philosophy_and_religion,18032.99646722561,25.0,16670.0,13.482971549034119,Culture,Philosophy_and_religion
13,2.0,6751.0,Cottingley Fairies,0.4843900501728058,Q1136743,Culture.Visual_arts.Visual_arts*,32550.0,28.0,30544.0,0.9687801003456116,Culture,Visual_arts*
14,1.0,9209.0,Edward Bellamy,0.3775506913661957,Q455776,Culture.Literature,0.0,32.0,2991.0,0.3775506913661957,Culture,Literature
