modularity_class,Subtopic,Percentage,Count
0,Sports,82.8,336
0,Media*,6.4,26
0,Politics_and_government,3.4,14
0,North_America,2.0,8
0,Business_and_economics,1.0,4
0,Education,1.0,4
0,Television,1.0,4
0,Radio,0.7,3
0,History,0.5,2
0,Literature,0.5,2
0,STEM*,0.2,1
0,Society,0.2,1
0,Transportation,0.2,1
1,Military_and_warfare,25.8,24
1,Visual_arts*,18.3,17
1,Biology,10.8,10
1,Transportation,9.7,9
1,Earth_and_environment,4.3,4
1,History,4.3,4
1,STEM*,3.2,3
1,Politics_and_government,3.2,3
1,Medicine_&_Health,3.2,3
1,Society,2.2,2
1,Philosophy_and_religion,2.2,2
1,Literature,2.2,2
1,Performing_arts,1.1,1
1,Space,1.1,1
1,Architecture,1.1,1
1,Linguistics,1.1,1
1,Geographical,1.1,1
1,Engineering,1.1,1
1,Computing,1.1,1
1,Chemistry,1.1,1
1,Business_and_economics,1.1,1
1,Media*,1.1,1
2,Sports,88.4,145
2,Media*,3.0,5
2,Politics_and_government,1.8,3
2,Business_and_economics,1.2,2
2,Computing,1.2,2
2,Transportation,1.2,2
2,Education,0.6,1
2,Linguistics,0.6,1
2,North_America,0.6,1
2,Performing_arts,0.6,1
2,STEM*,0.6,1
3,Sports,39.1,18
3,History,28.3,13
3,Military_and_warfare,8.7,4
3,Politics_and_government,8.7,4
3,Visual_arts*,4.3,2
3,Business_and_economics,2.2,1
3,Education,2.2,1
3,Literature,2.2,1
3,Oceania,2.2,1
3,Transportation,2.2,1
4,Media*,34.4,11
4,Performing_arts,25.0,8
4,Music,21.9,7
4,Society,9.4,3
4,History,3.1,1
4,Literature,3.1,1
4,Transportation,3.1,1
5,Media*,37.1,39
5,Films,20.0,21
5,History,12.4,13
5,Performing_arts,7.6,8
5,Society,5.7,6
5,Literature,3.8,4
5,Politics_and_government,2.9,3
5,Television,2.9,3
5,Sports,1.9,2
5,Education,1.0,1
5,Military_and_warfare,1.0,1
5,Music,1.0,1
5,Radio,1.0,1
5,Transportation,1.0,1
5,Visual_arts*,1.0,1
6,Sports,95.9,209
6,Politics_and_government,1.4,3
6,Society,1.4,3
6,Literature,0.5,1
6,Military_and_warfare,0.5,1
6,Music,0.5,1
7,Politics_and_government,48.8,20
7,Business_and_economics,9.8,4
7,Military_and_warfare,9.8,4
7,Media*,7.3,3
7,North_America,4.9,2
7,Northern_Europe,4.9,2
7,Sports,4.9,2
7,Education,2.4,1
7,History,2.4,1
7,Society,2.4,1
7,Technology,2.4,1
8,Earth_and_environment,66.7,6
8,History,22.2,2
8,Europe*,11.1,1
9,Music,55.2,16
9,Media*,41.4,12
9,Films,3.4,1
10,Sports,92.1,82
10,Fashion,2.2,2
10,Media*,2.2,2
10,Films,1.1,1
10,Literature,1.1,1
10,Philosophy_and_religion,1.1,1
11,Sports,74.3,104
11,Politics_and_government,9.3,13
11,Media*,6.4,9
11,Literature,2.9,4
11,Education,2.1,3
11,Transportation,2.1,3
11,Business_and_economics,0.7,1
11,Linguistics,0.7,1
11,Music,0.7,1
11,STEM*,0.7,1
12,Films,35.0,56
12,Media*,29.4,47
12,History,14.4,23
12,Military_and_warfare,3.1,5
12,Sports,2.5,4
12,Society,1.9,3
12,Television,1.9,3
12,Politics_and_government,1.9,3
12,Performing_arts,1.2,2
12,Transportation,1.2,2
12,Literature,1.2,2
12,Music,1.2,2
12,South_Asia,1.2,2
12,Business_and_economics,0.6,1
12,STEM*,0.6,1
12,Philosophy_and_religion,0.6,1
12,Fashion,0.6,1
12,Linguistics,0.6,1
12,Western_Europe,0.6,1
13,Sports,64.0,130
13,Business_and_economics,9.4,19
13,Transportation,4.9,10
13,Computing,4.4,9
13,Politics_and_government,3.0,6
13,Education,2.0,4
13,Media*,2.0,4
13,Visual_arts*,1.5,3
13,North_America,1.5,3
13,Society,1.0,2
13,Technology,1.0,2
13,Films,1.0,2
13,Linguistics,1.0,2
13,Space,0.5,1
13,Biology,0.5,1
13,Philosophy_and_religion,0.5,1
13,Europe*,0.5,1
13,Entertainment,0.5,1
13,Earth_and_environment,0.5,1
13,Military_and_warfare,0.5,1
14,Sports,89.0,73
14,Society,8.5,7
14,Media*,1.2,1
14,Politics_and_government,1.2,1
15,Sports,83.3,195
15,Business_and_economics,6.0,14
15,Media*,1.7,4
15,Engineering,1.3,3
15,Northern_Europe,1.3,3
15,Society,1.3,3
15,Transportation,1.3,3
15,Food_and_drink,0.9,2
15,Politics_and_government,0.9,2
15,Education,0.4,1
15,Europe*,0.4,1
15,Fashion,0.4,1
15,Linguistics,0.4,1
15,Visual_arts*,0.4,1
16,Politics_and_government,42.2,27
16,Sports,15.6,10
16,North_America,12.5,8
16,Business_and_economics,4.7,3
16,Films,4.7,3
16,Media*,3.1,2
16,Medicine_&_Health,3.1,2
16,STEM*,3.1,2
16,Fashion,1.6,1
16,Linguistics,1.6,1
16,Literature,1.6,1
16,Military_and_warfare,1.6,1
16,Northern_Europe,1.6,1
16,Philosophy_and_religion,1.6,1
16,Visual_arts*,1.6,1
17,Sports,22.0,27
17,Transportation,18.7,23
17,Politics_and_government,17.1,21
17,Society,8.9,11
17,Military_and_warfare,8.9,11
17,Business_and_economics,7.3,9
17,Media*,2.4,3
17,Video_games,1.6,2
17,Earth_and_environment,1.6,2
17,History,1.6,2
17,Linguistics,1.6,2
17,Philosophy_and_religion,1.6,2
17,STEM*,1.6,2
17,Biology,0.8,1
17,Medicine_&_Health,0.8,1
17,List_Disambig,0.8,1
17,Internet_culture,0.8,1
17,Computing,0.8,1
17,Visual_arts*,0.8,1
18,Sports,100.0,51
19,North_America,52.2,12
19,Engineering,26.1,6
19,Geographical,8.7,2
19,List_Disambig,4.3,1
19,Military_and_warfare,4.3,1
19,Sports,4.3,1
20,History,23.8,5
20,Politics_and_government,19.0,4
20,Europe*,14.3,3
20,Western_Europe,14.3,3
20,Northern_Europe,9.5,2
20,Education,4.8,1
20,Geographical,4.8,1
20,Philosophy_and_religion,4.8,1
20,Transportation,4.8,1
21,Politics_and_government,27.9,12
21,Books,16.3,7
21,Literature,11.6,5
21,Media*,11.6,5
21,Sports,9.3,4
21,History,4.7,2
21,Society,4.7,2
21,Transportation,4.7,2
21,Business_and_economics,2.3,1
21,Education,2.3,1
21,Music,2.3,1
21,North_America,2.3,1
22,Military_and_warfare,41.9,26
22,Society,21.0,13
22,Transportation,19.4,12
22,Business_and_economics,4.8,3
22,Politics_and_government,4.8,3
22,Philosophy_and_religion,3.2,2
22,Europe*,1.6,1
22,Linguistics,1.6,1
22,Visual_arts*,1.6,1
23,Television,37.1,36
23,Entertainment,27.8,27
23,Media*,14.4,14
23,Sports,6.2,6
23,STEM*,4.1,4
23,Politics_and_government,3.1,3
23,Computing,2.1,2
23,Education,1.0,1
23,Internet_culture,1.0,1
23,Literature,1.0,1
23,Medicine_&_Health,1.0,1
23,Music,1.0,1
24,Philosophy_and_religion,45.5,10
24,History,22.7,5
24,Europe*,9.1,2
24,Education,4.5,1
24,Politics_and_government,4.5,1
24,STEM*,4.5,1
24,Society,4.5,1
24,Visual_arts*,4.5,1
25,Politics_and_government,16.9,47
25,Philosophy_and_religion,13.3,37
25,Media*,10.1,28
25,Military_and_warfare,7.9,22
25,Sports,6.1,17
25,History,5.4,15
25,Literature,4.3,12
25,Society,4.0,11
25,STEM*,3.6,10
25,Education,3.2,9
25,North_America,2.9,8
25,Visual_arts*,2.5,7
25,Technology,2.5,7
25,Films,2.5,7
25,Transportation,1.8,5
25,Music,1.4,4
25,Architecture,1.4,4
25,Business_and_economics,1.4,4
25,West_Asia,1.1,3
25,Computing,1.1,3
25,Linguistics,1.1,3
25,Geographical,0.7,2
25,Biology,0.7,2
25,Radio,0.4,1
25,Internet_culture,0.4,1
25,Medicine_&_Health,0.4,1
25,South_Asia,0.4,1
25,Southeast_Asia,0.4,1
25,Europe*,0.4,1
25,Engineering,0.4,1
25,Television,0.4,1
25,Performing_arts,0.4,1
25,Mathematics,0.4,1
25,Food_and_drink,0.4,1
26,Sports,86.0,37
26,Media*,7.0,3
26,Music,7.0,3
27,Politics_and_government,35.5,50
27,Media*,9.2,13
27,Business_and_economics,7.1,10
27,STEM*,6.4,9
27,Society,5.7,8
27,Philosophy_and_religion,4.3,6
27,History,4.3,6
27,Military_and_warfare,4.3,6
27,Literature,3.5,5
27,Education,2.8,4
27,Transportation,2.1,3
27,Films,2.1,3
27,Architecture,1.4,2
27,Music,1.4,2
27,Northern_Europe,1.4,2
27,Medicine_&_Health,1.4,2
27,Linguistics,1.4,2
27,Visual_arts*,1.4,2
27,Physics,0.7,1
27,Food_and_drink,0.7,1
27,Sports,0.7,1
27,Technology,0.7,1
27,Television,0.7,1
27,Entertainment,0.7,1
28,Politics_and_government,53.3,56
28,Military_and_warfare,11.4,12
28,History,3.8,4
28,Society,3.8,4
28,Western_Europe,2.9,3
28,Media*,2.9,3
28,STEM*,2.9,3
28,Sports,1.9,2
28,Space,1.9,2
28,South_America,1.9,2
28,Architecture,1.9,2
28,Business_and_economics,1.9,2
28,Films,1.9,2
28,Philosophy_and_religion,1.9,2
28,Performing_arts,1.0,1
28,Literature,1.0,1
28,Education,1.0,1
28,Computing,1.0,1
28,Television,1.0,1
28,Visual_arts*,1.0,1
29,Sports,76.9,40
29,Business_and_economics,9.6,5
29,Media*,9.6,5
29,Military_and_warfare,1.9,1
29,Transportation,1.9,1
30,Sports,84.1,37
30,History,6.8,3
30,Literature,2.3,1
30,Media*,2.3,1
30,Philosophy_and_religion,2.3,1
30,Visual_arts*,2.3,1
31,Media*,37.8,31
31,History,11.0,9
31,Literature,9.8,8
31,Films,8.5,7
31,Music,6.1,5
