modularity_class,Subtopic,Percentage,Count
0,Media*,50.0,94
0,History,16.0,30
0,Films,6.4,12
0,Literature,5.9,11
0,Television,5.9,11
0,Performing_arts,2.7,5
0,Western_Europe,2.1,4
0,Politics_and_government,1.6,3
0,Society,1.1,2
0,Visual_arts*,1.1,2
0,Transportation,1.1,2
0,Military_and_warfare,1.1,2
0,Sports,1.1,2
0,STEM*,1.1,2
0,Books,0.5,1
0,Computing,0.5,1
0,Medicine_&_Health,0.5,1
0,Entertainment,0.5,1
0,Education,0.5,1
0,North_America,0.5,1
1,Military_and_warfare,34.7,26
1,Media*,21.3,16
1,Films,9.3,7
1,Society,6.7,5
1,Politics_and_government,5.3,4
1,History,4.0,3
1,Engineering,2.7,2
1,Literature,2.7,2
1,STEM*,2.7,2
1,Television,2.7,2
1,Visual_arts*,2.7,2
1,Chemistry,1.3,1
1,Computing,1.3,1
1,Europe*,1.3,1
1,Western_Europe,1.3,1
2,Politics_and_government,44.5,57
2,Media*,11.7,15
2,Business_and_economics,11.7,15
2,Philosophy_and_religion,4.7,6
2,History,3.9,5
2,STEM*,3.1,4
2,Western_Europe,2.3,3
2,Society,2.3,3
2,Literature,2.3,3
2,Visual_arts*,1.6,2
2,Television,1.6,2
2,Sports,1.6,2
2,Architecture,1.6,2
2,Films,1.6,2
2,North_America,0.8,1
2,Linguistics,0.8,1
2,Europe*,0.8,1
2,Technology,0.8,1
2,Education,0.8,1
2,Computing,0.8,1
2,Medicine_&_Health,0.8,1
3,Music,28.2,31
3,Media*,20.0,22
3,Films,13.6,15
3,Performing_arts,12.7,14
3,History,5.5,6
3,Medicine_&_Health,4.5,5
3,Literature,2.7,3
3,Television,1.8,2
3,Society,1.8,2
3,Transportation,1.8,2
3,Asia*,0.9,1
3,Geographical,0.9,1
3,Fashion,0.9,1
3,Computing,0.9,1
3,Politics_and_government,0.9,1
3,Business_and_economics,0.9,1
3,Biology,0.9,1
3,Architecture,0.9,1
4,Medicine_&_Health,27.5,19
4,Business_and_economics,20.3,14
4,Chemistry,7.2,5
4,Philosophy_and_religion,5.8,4
4,Linguistics,5.8,4
4,Biology,4.3,3
4,Media*,2.9,2
4,Visual_arts*,2.9,2
4,Films,2.9,2
4,History,2.9,2
4,Literature,2.9,2
4,Politics_and_government,2.9,2
4,STEM*,1.4,1
4,Physics,1.4,1
4,Architecture,1.4,1
4,Performing_arts,1.4,1
4,Military_and_warfare,1.4,1
4,Engineering,1.4,1
4,Education,1.4,1
4,Western_Europe,1.4,1
5,Military_and_warfare,35.4,73
5,Politics_and_government,12.6,26
5,History,9.2,19
5,Society,5.8,12
5,Media*,5.3,11
5,Western_Europe,4.9,10
5,STEM*,4.4,9
5,Business_and_economics,3.9,8
5,Philosophy_and_religion,2.9,6
5,Visual_arts*,2.9,6
5,Transportation,1.9,4
5,Sports,1.5,3
5,Films,1.5,3
5,Europe*,1.5,3
5,Performing_arts,1.0,2
5,Geographical,1.0,2
5,Physics,1.0,2
5,Music,0.5,1
5,Eastern_Europe,0.5,1
5,Biology,0.5,1
5,Medicine_&_Health,0.5,1
5,Education,0.5,1
5,Literature,0.5,1
5,Architecture,0.5,1
6,Philosophy_and_religion,17.8,23
6,Politics_and_government,16.3,21
6,Western_Europe,8.5,11
6,History,7.8,10
6,Military_and_warfare,7.8,10
6,Visual_arts*,6.2,8
6,Society,4.7,6
6,Linguistics,3.1,4
6,Media*,3.1,4
6,Business_and_economics,3.1,4
6,Films,2.3,3
