,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,1.0,120.0,Astronom,0.839743971824646,Q11063,STEM.STEM*,120.0,0.0,6.0
1,1.0,120.0,Astronom,0.33459946513175964,Q11063,History_and_Society.Business_and_economics,120.0,0.0,6.0
2,4.0,416.0,Altes Reich,0.9972090721130371,Q177819,History_and_Society.History,416.0,13530.93234835396,17.0
3,4.0,416.0,Altes Reich,0.7490972280502319,Q177819,Geography.Regions.Africa.Africa*,416.0,13530.93234835396,17.0
4,4.0,416.0,Altes Reich,0.14805719256401062,Q177819,Geography.Regions.Africa.Northern_Africa,416.0,13530.93234835396,17.0
5,2.0,435.0,Akrostichon,0.3775506913661957,Q173287,Culture.Philosophy_and_religion,435.0,3436.2353254881004,43.0
6,2.0,435.0,Akrostichon,0.2689514458179474,Q173287,Culture.Literature,435.0,3436.2353254881004,43.0
7,2.0,435.0,Akrostichon,0.2568419873714447,Q173287,History_and_Society.History,435.0,3436.2353254881004,43.0
8,2.0,435.0,Akrostichon,0.10375863313674927,Q173287,History_and_Society.Society,435.0,3436.2353254881004,43.0
9,2.0,435.0,Akrostichon,0.0,Q173287,Geography.Regions.Europe.Europe*,435.0,3436.2353254881004,43.0
10,2.0,435.0,Akrostichon,0.0,Q173287,Geography.Regions.Europe.Southern_Europe,435.0,3436.2353254881004,43.0
11,2.0,435.0,Akrostichon,0.0,Q173287,Geography.Regions.Asia.Asia*,435.0,3436.2353254881004,43.0
12,1.0,462.0,Beruf,0.3998216390609741,Q28640,History_and_Society.Business_and_economics,462.0,0.0,2.0
13,1.0,462.0,Beruf,0.3007555902004242,Q28640,History_and_Society.Politics_and_government,462.0,0.0,2.0
14,1.0,462.0,Beruf,0.23371636867523193,Q28640,History_and_Society.Society,462.0,0.0,2.0
15,1.0,462.0,Beruf,0.1520422399044037,Q28640,Culture.Philosophy_and_religion,462.0,0.0,2.0
16,1.0,462.0,Beruf,0.11597072333097458,Q28640,STEM.STEM*,462.0,0.0,2.0
17,1.0,462.0,Beruf,0.10375863313674927,Q28640,Culture.Media.Media*,462.0,0.0,2.0
18,9.0,482.0,Bernardo Bertolucci,0.9935217499732971,Q53009,Culture.Biography.Biography*,482.0,185188.1691037775,18.0
19,9.0,482.0,Bernardo Bertolucci,0.15611489117145538,Q53009,Culture.Media.Media*,482.0,185188.1691037775,18.0
20,9.0,482.0,Bernardo Bertolucci,0.14323513412475586,Q53009,Geography.Regions.Europe.Europe*,482.0,185188.1691037775,18.0
21,9.0,482.0,Bernardo Bertolucci,0.0,Q53009,Geography.Regions.Europe.Southern_Europe,482.0,185188.1691037775,18.0
22,9.0,482.0,Bernardo Bertolucci,0.0,Q53009,Geography.Regions.Americas.North_America,482.0,185188.1691037775,18.0
23,2.0,645.0,Bata Illic,0.994455099105835,Q810689,Culture.Biography.Biography*,645.0,40794.14184701922,13.0
24,2.0,645.0,Bata Illic,0.320831298828125,Q810689,Culture.Media.Music,645.0,40794.14184701922,13.0
25,2.0,645.0,Bata Illic,0.275139719247818,Q810689,Culture.Media.Media*,645.0,40794.14184701922,13.0
26,2.0,645.0,Bata Illic,0.19826446676254272,Q810689,Geography.Regions.Europe.Europe*,645.0,40794.14184701922,13.0
27,2.0,645.0,Bata Illic,0.0,Q810689,Geography.Regions.Europe.Southern_Europe,645.0,40794.14184701922,13.0
28,2.0,645.0,Bata Illic,0.0,Q810689,Geography.Regions.Europe.Western_Europe,645.0,40794.14184701922,13.0
29,2.0,646.0,Bernhard Grzimek,0.996837317943573,Q65906,Culture.Biography.Biography*,646.0,6350.942211090372,26.0
30,2.0,646.0,Bernhard Grzimek,0.08411114120483398,Q65906,Geography.Regions.Europe.Europe*,646.0,6350.942211090372,26.0
31,2.0,646.0,Bernhard Grzimek,0.03021936321258545,Q65906,Geography.Regions.Europe.Western_Europe,646.0,6350.942211090372,26.0
32,4.0,828.0,Charlie Parker,0.9966334104537964,Q103767,Culture.Biography.Biography*,828.0,16140.0,12.0
33,4.0,828.0,Charlie Parker,0.9679093360900879,Q103767,Culture.Media.Music,828.0,16140.0,12.0
34,4.0,828.0,Charlie Parker,0.9648651480674744,Q103767,Culture.Media.Media*,828.0,16140.0,12.0
35,4.0,828.0,Charlie Parker,0.21760438585281372,Q103767,Geography.Regions.Americas.North_America,828.0,16140.0,12.0
36,4.0,828.0,Charlie Parker,0.21207880973815918,Q103767,Culture.Biography.Women,828.0,16140.0,12.0
37,4.0,828.0,Charlie Parker,0.1520422399044037,Q103767,History_and_Society.Society,828.0,16140.0,12.0
38,4.0,1168.0,Discofox,0.3557848632335663,Q1228530,STEM.STEM*,1168.0,4037.0,25.0
39,4.0,1168.0,Discofox,0.1824355274438858,Q1228530,History_and_Society.Business_and_economics,1168.0,4037.0,25.0
40,4.0,1168.0,Discofox,0.16886694729328156,Q1228530,Culture.Philosophy_and_religion,1168.0,4037.0,25.0
41,4.0,1168.0,Discofox,0.1520422399044037,Q1228530,History_and_Society.Politics_and_government,1168.0,4037.0,25.0
42,4.0,1168.0,Discofox,0.14034625887870789,Q1228530,History_and_Society.History,1168.0,4037.0,25.0
43,4.0,1168.0,Discofox,0.11280541121959686,Q1228530,Culture.Media.Media*,1168.0,4037.0,25.0
44,4.0,1168.0,Discofox,0.10375863313674927,Q1228530,History_and_Society.Society,1168.0,4037.0,25.0
45,4.0,1168.0,Discofox,0.10088862478733063,Q1228530,Culture.Biography.Women,1168.0,4037.0,25.0
46,4.0,1168.0,Discofox,0.10088862478733063,Q1228530,STEM.Technology,1168.0,4037.0,25.0
47,4.0,1168.0,Discofox,0.10088862478733063,Q1228530,History_and_Society.Military_and_warfare,1168.0,4037.0,25.0
48,4.0,1168.0,Discofox,0.0,Q1228530,Geography.Regions.Europe.Europe*,1168.0,4037.0,25.0
49,4.0,1168.0,Discofox,0.0,Q1228530,Geography.Regions.Europe.Western_Europe,1168.0,4037.0,25.0
50,1.0,1205.0,Danaergeschenk,0.6859594583511353,Q1159255,Culture.Philosophy_and_religion,1205.0,0.0,10.0
51,1.0,1205.0,Danaergeschenk,0.5698626637458801,Q1159255,History_and_Society.History,1205.0,0.0,10.0
52,1.0,1205.0,Danaergeschenk,0.5544804334640503,Q1159255,Culture.Literature,1205.0,0.0,10.0
53,1.0,1205.0,Danaergeschenk,0.0,Q1159255,Geography.Regions.Europe.Europe*,1205.0,0.0,10.0
54,1.0,1205.0,Danaergeschenk,0.0,Q1159255,Geography.Regions.Europe.Southern_Europe,1205.0,0.0,10.0
55,3.0,1272.0,Edwin Hubble,0.9989112615585327,Q43027,Culture.Biography.Biography*,1272.0,4037.0,31.0
56,3.0,1272.0,Edwin Hubble,0.7606606483459473,Q43027,STEM.STEM*,1272.0,4037.0,31.0
57,3.0,1272.0,Edwin Hubble,0.6584275364875793,Q43027,STEM.Space,1272.0,4037.0,31.0
58,3.0,1272.0,Edwin Hubble,0.20690405368804932,Q43027,STEM.Physics,1272.0,4037.0,31.0
59,3.0,1272.0,Edwin Hubble,0.20182321965694427,Q43027,History_and_Society.Education,1272.0,4037.0,31.0
60,3.0,1272.0,Edwin Hubble,0.1520422399044037,Q43027,History_and_Society.Military_and_warfare,1272.0,4037.0,31.0
61,3.0,1272.0,Edwin Hubble,0.09167657995223999,Q43027,Geography.Regions.Americas.North_America,1272.0,4037.0,31.0
62,3.0,1272.0,Edwin Hubble,0.0,Q43027,Geography.Regions.Europe.Europe*,1272.0,4037.0,31.0
