,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,4.0,507.0,逻辑,0.8354935646057129,Q8078,Culture.Philosophy_and_religion,507.0,14918.08007144875,19.0,2665.0
1,4.0,507.0,逻辑,0.7773098945617676,Q8078,STEM.STEM*,507.0,14918.08007144875,19.0,2665.0
2,4.0,507.0,逻辑,0.1778208613395691,Q8078,STEM.Physics,507.0,14918.08007144875,19.0,2665.0
3,4.0,507.0,逻辑,0.15611489117145538,Q8078,STEM.Medicine_&_Health,507.0,14918.08007144875,19.0,2665.0
4,4.0,507.0,逻辑,0.13661839067935946,Q8078,History_and_Society.Society,507.0,14918.08007144875,19.0,2665.0
5,4.0,507.0,逻辑,0.1294127255678177,Q8078,History_and_Society.History,507.0,14918.08007144875,19.0,2665.0
6,3.0,609.0,毕达哥拉斯,0.9850529432296752,Q10261,Culture.Biography.Biography*,609.0,10055.757635459237,19.0,3069.0
7,3.0,609.0,毕达哥拉斯,0.9284188151359558,Q10261,Culture.Philosophy_and_religion,609.0,10055.757635459237,19.0,3069.0
8,3.0,609.0,毕达哥拉斯,0.6926519870758057,Q10261,History_and_Society.History,609.0,10055.757635459237,19.0,3069.0
9,3.0,609.0,毕达哥拉斯,0.1713417043685913,Q10261,Geography.Regions.Europe.Europe*,609.0,10055.757635459237,19.0,3069.0
10,3.0,609.0,毕达哥拉斯,0.0,Q10261,Geography.Regions.Europe.Southern_Europe,609.0,10055.757635459237,19.0,3069.0
11,3.0,609.0,毕达哥拉斯,0.0,Q10261,Geography.Regions.Europe.Western_Europe,609.0,10055.757635459237,19.0,3069.0
12,12.0,949.0,新加坡历史,0.4895974268913269,Q1969320,Geography.Regions.Asia.Southeast_Asia,949.0,12732.17887975656,14.0,2647.0
13,12.0,949.0,新加坡历史,0.42531375789642334,Q1969320,Geography.Regions.Asia.Asia*,949.0,12732.17887975656,14.0,2647.0
14,12.0,949.0,新加坡历史,0.1259327530860901,Q1969320,Culture.Philosophy_and_religion,949.0,12732.17887975656,14.0,2647.0
15,12.0,949.0,新加坡历史,0.10088862478733064,Q1969320,STEM.STEM*,949.0,12732.17887975656,14.0,2647.0
16,1.0,1134.0,吴起,0.974052667617798,Q698899,Culture.Biography.Biography*,1134.0,0.0,21.0,2050.0
17,1.0,1134.0,吴起,0.5775054097175598,Q698899,Culture.Philosophy_and_religion,1134.0,0.0,21.0,2050.0
18,1.0,1134.0,吴起,0.4515841474533081,Q698899,Geography.Regions.Asia.East_Asia,1134.0,0.0,21.0,2050.0
19,1.0,1134.0,吴起,0.4352950325012207,Q698899,Geography.Regions.Asia.Asia*,1134.0,0.0,21.0,2050.0
20,3.0,1137.0,孙膑,0.9219318628311156,Q334090,Culture.Biography.Biography*,1137.0,20759.484396288746,21.0,2599.0
21,3.0,1137.0,孙膑,0.585111141204834,Q334090,Culture.Philosophy_and_religion,1137.0,20759.484396288746,21.0,2599.0
22,3.0,1137.0,孙膑,0.4139109721183777,Q334090,Geography.Regions.Asia.East_Asia,1137.0,20759.484396288746,21.0,2599.0
23,3.0,1137.0,孙膑,0.37980710172653204,Q334090,Geography.Regions.Asia.Asia*,1137.0,20759.484396288746,21.0,2599.0
24,3.0,1137.0,孙膑,0.11597072333097458,Q334090,Culture.Literature,1137.0,20759.484396288746,21.0,2599.0
25,9.0,1256.0,钠,0.9697954058647156,Q658,STEM.STEM*,1256.0,40210.43212019558,11.0,2797.0
26,9.0,1256.0,钠,0.8774868249893188,Q658,STEM.Chemistry,1256.0,40210.43212019558,11.0,2797.0
27,4.0,1275.0,镁,0.9362950325012208,Q660,STEM.STEM*,1275.0,3329.0,11.0,2709.0
28,4.0,1275.0,镁,0.7663036584854126,Q660,STEM.Chemistry,1275.0,3329.0,11.0,2709.0
