modularity_class,Subtopic,Percentage,Count
0,Society,47.6,139
0,Military_and_warfare,7.9,23
0,STEM*,7.9,23
0,Politics_and_government,7.2,21
0,Media*,5.5,16
0,History,3.8,11
0,Philosophy_and_religion,3.1,9
0,Business_and_economics,2.7,8
0,Literature,2.1,6
0,Sports,1.7,5
0,Films,1.7,5
0,Visual_arts*,1.4,4
0,Medicine_&_Health,1.0,3
0,Technology,1.0,3
0,Transportation,1.0,3
0,Biology,0.7,2
0,Music,0.7,2
0,Mathematics,0.7,2
0,Education,0.7,2
0,Asia*,0.7,2
0,Food_and_drink,0.3,1
0,East_Asia,0.3,1
0,Computing,0.3,1
1,Media*,45.6,78
1,Films,33.3,57
1,Society,7.0,12
1,Sports,3.5,6
1,Politics_and_government,2.9,5
1,STEM*,2.9,5
1,Music,1.8,3
1,Comics_and_Anime,0.6,1
1,East_Asia,0.6,1
1,History,0.6,1
1,Television,0.6,1
1,Visual_arts*,0.6,1
2,Sports,97.0,32
2,Europe*,3.0,1
3,Media*,25.7,58
3,Comics_and_Anime,12.4,28
3,Literature,11.5,26
3,Visual_arts*,8.4,19
3,Television,8.4,19
3,Music,7.5,17
3,Films,7.5,17
3,STEM*,3.1,7
3,Society,3.1,7
3,Video_games,3.1,7
3,Philosophy_and_religion,2.7,6
3,Sports,1.8,4
3,Internet_culture,0.9,2
3,Medicine_&_Health,0.9,2
3,East_Asia,0.9,2
3,History,0.4,1
3,Food_and_drink,0.4,1
3,Politics_and_government,0.4,1
3,Space,0.4,1
3,Business_and_economics,0.4,1
4,Society,53.2,134
4,Media*,13.5,34
4,Music,6.7,17
4,Television,6.3,16
4,STEM*,5.2,13
4,Literature,2.4,6
4,Sports,2.0,5
4,History,1.6,4
4,Biology,0.8,2
4,Business_and_economics,0.8,2
4,Video_games,0.8,2
4,Military_and_warfare,0.8,2
4,Food_and_drink,0.8,2
4,Films,0.8,2
4,Visual_arts*,0.8,2
4,Medicine_&_Health,0.4,1
4,Linguistics,0.4,1
4,Performing_arts,0.4,1
4,Philosophy_and_religion,0.4,1
4,Fashion,0.4,1
4,Technology,0.4,1
4,East_Asia,0.4,1
4,Transportation,0.4,1
4,Chemistry,0.4,1
5,Media*,16.6,57
5,Politics_and_government,16.3,56
5,Business_and_economics,8.7,30
5,STEM*,8.7,30
5,Society,8.2,28
5,Music,6.4,22
5,East_Asia,5.0,17
5,Philosophy_and_religion,4.7,16
5,Sports,3.8,13
5,Television,3.5,12
5,Films,2.6,9
5,Medicine_&_Health,2.3,8
5,Literature,1.7,6
5,History,1.5,5
5,Military_and_warfare,1.2,4
5,Transportation,1.2,4
5,Asia*,1.2,4
5,Education,0.9,3
5,Biology,0.9,3
5,Visual_arts*,0.6,2
5,Geographical,0.6,2
5,Linguistics,0.3,1
5,Performing_arts,0.3,1
5,Libraries_&_Information,0.3,1
5,Radio,0.3,1
5,Fashion,0.3,1
5,Entertainment,0.3,1
5,Space,0.3,1
5,Engineering,0.3,1
5,Technology,0.3,1
5,Computing,0.3,1
5,Comics_and_Anime,0.3,1
5,Architecture,0.3,1
6,History,30.8,24
6,Literature,12.8,10
6,Military_and_warfare,12.8,10
6,Media*,6.4,5
6,Philosophy_and_religion,6.4,5
6,Engineering,6.4,5
6,STEM*,3.8,3
6,Society,2.6,2
6,Politics_and_government,2.6,2
6,Visual_arts*,2.6,2
6,Biology,2.6,2
6,East_Asia,2.6,2
6,Linguistics,1.3,1
6,Computing,1.3,1
6,Central_Asia,1.3,1
6,Business_and_economics,1.3,1
6,Transportation,1.3,1
6,Asia*,1.3,1
7,Video_games,62.5,5
7,Literature,25.0,2
7,Internet_culture,12.5,1
8,Politics_and_government,25.7,39
8,Military_and_warfare,18.4,28
8,Society,13.2,20
8,History,5.9,9
8,Internet_culture,3.9,6
8,Business_and_economics,3.3,5
8,Media*,2.6,4
8,Transportation,2.6,4
8,Philosophy_and_religion,2.6,4
8,Literature,2.6,4
8,Visual_arts*,2.6,4
8,Films,2.0,3
8,Engineering,2.0,3
8,STEM*,2.0,3
8,Books,1.3,2
8,Medicine_&_Health,1.3,2
8,East_Asia,1.3,2
8,Comics_and_Anime,1.3,2
8,Video_games,1.3,2
8,Biology,1.3,2
8,Physics,0.7,1
8,Earth_and_environment,0.7,1
8,Technology,0.7,1
8,Central_America,0.7,1
9,Media*,42.4,143
9,Films,31.2,105
9,Literature,4.7,16
9,Politics_and_government,3.9,13
9,Society,3.3,11
9,Military_and_warfare,3.0,10
9,Visual_arts*,3.0,10
9,North_America,1.2,4
9,Medicine_&_Health,0.9,3
9,Television,0.9,3
9,Earth_and_environment,0.6,2
9,Transportation,0.6,2
9,Performing_arts,0.6,2
9,STEM*,0.6,2
9,Internet_culture,0.3,1
9,Video_games,0.3,1
9,Technology,0.3,1
9,Sports,0.3,1
9,Education,0.3,1
9,Linguistics,0.3,1
9,Oceania,0.3,1
9,Business_and_economics,0.3,1
9,Fashion,0.3,1
9,History,0.3,1
9,Biology,0.3,1
10,Politics_and_government,13.8,26
10,Medicine_&_Health,10.1,19
10,Society,9.0,17
10,Military_and_warfare,6.9,13
10,Philosophy_and_religion,6.3,12
10,History,5.8,11
