modularity_class,Subtopic,Percentage,Count
0,History,33.3,31
0,Media*,9.7,9
0,Earth_and_environment,8.6,8
0,Films,8.6,8
0,Transportation,6.5,6
0,Literature,5.4,5
0,Philosophy_and_religion,4.3,4
0,Society,3.2,3
0,Visual_arts*,3.2,3
0,Medicine_&_Health,2.2,2
0,Books,2.2,2
0,Military_and_warfare,2.2,2
0,Politics_and_government,2.2,2
0,Technology,1.1,1
0,Southern_Europe,1.1,1
0,Architecture,1.1,1
0,STEM*,1.1,1
0,Linguistics,1.1,1
0,Geographical,1.1,1
0,Food_and_drink,1.1,1
0,Western_Europe,1.1,1
1,Sports,50.6,43
1,Engineering,14.1,12
1,Transportation,11.8,10
1,Business_and_economics,8.2,7
1,Media*,2.4,2
1,Visual_arts*,2.4,2
1,Europe*,1.2,1
1,Films,1.2,1
1,History,1.2,1
1,Medicine_&_Health,1.2,1
1,Philosophy_and_religion,1.2,1
1,Politics_and_government,1.2,1
1,STEM*,1.2,1
1,Space,1.2,1
1,Technology,1.2,1
2,History,21.9,28
2,Media*,11.7,15
2,Philosophy_and_religion,10.9,14
2,Military_and_warfare,7.8,10
2,Transportation,7.0,9
2,Visual_arts*,6.2,8
2,Films,5.5,7
2,Politics_and_government,3.9,5
2,Space,3.1,4
2,Europe*,3.1,4
2,Literature,3.1,4
2,Society,2.3,3
2,Southern_Europe,1.6,2
2,Western_Europe,1.6,2
2,Education,1.6,2
2,North_America,1.6,2
2,Internet_culture,1.6,2
2,Television,0.8,1
2,Video_games,0.8,1
2,Biology,0.8,1
2,STEM*,0.8,1
2,Medicine_&_Health,0.8,1
2,Geographical,0.8,1
2,Performing_arts,0.8,1
3,Media*,40.5,222
3,Films,16.2,89
3,History,12.8,70
3,Literature,5.1,28
3,Music,4.6,25
3,Performing_arts,3.6,20
3,Visual_arts*,2.6,14
3,Television,2.6,14
3,Politics_and_government,2.2,12
3,Western_Europe,1.6,9
3,Sports,1.1,6
3,Society,1.1,6
3,Architecture,1.1,6
3,Business_and_economics,0.5,3
3,STEM*,0.5,3
3,Medicine_&_Health,0.4,2
3,Military_and_warfare,0.4,2
3,Transportation,0.4,2
3,Entertainment,0.4,2
3,Food_and_drink,0.4,2
3,Engineering,0.4,2
3,Comics_and_Anime,0.2,1
3,Video_games,0.2,1
3,Chemistry,0.2,1
3,List_Disambig,0.2,1
3,Philosophy_and_religion,0.2,1
3,Europe*,0.2,1
3,Fashion,0.2,1
3,Books,0.2,1
3,Radio,0.2,1
4,Politics_and_government,16.5,13
4,Sports,15.2,12
4,Military_and_warfare,11.4,9
4,History,10.1,8
4,Media*,7.6,6
4,Transportation,6.3,5
4,Business_and_economics,5.1,4
4,Visual_arts*,3.8,3
4,Europe*,3.8,3
4,Western_Europe,2.5,2
4,Engineering,2.5,2
4,Music,2.5,2
4,Philosophy_and_religion,2.5,2
4,STEM*,1.3,1
4,Television,1.3,1
4,Architecture,1.3,1
