,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,131,Хроматография,131,5,17,34453.65554260099,Q170050
1,151,Оптический микроскоп,151,2,17,0.0,Q912313
2,159,Масс-спектрометрия,159,9,17,94345.16327997274,Q180809
3,576,"Пинкертон, Алан",576,1,0,0.0,Q365650
4,578,"Хонеккер, Эрих",578,2,21,11515.66091305817,Q2607
5,580,"Бернстайн, Леонард",580,2,0,0.0,Q152505
6,911,Вычислительная сеть,911,6,1,73753.82724427749,Q1301371
7,979,SMS,979,7,1,26028.348507675826,Q43024
8,1179,"Филозов, Альберт Леонидович",1179,3,8,9719.74939097519,Q3391400
9,1404,Библиотека,1404,6,7,42789.781968233285,Q7075
10,1640,"Черкасов, Николай Константинович",1640,4,24,7492.445559394431,Q713014
11,2477,"Антоник, Владимир Владимирович",2477,43,0,833734.2003168309,Q1717612
12,2481,Фромборк,2481,2,5,4528.0,Q497115
13,2587,Теория множеств,2587,6,17,56393.86651245567,Q12482
14,2611,Сент-Винсент и Гренадины,2611,6,5,83016.89151322015,Q757
15,2768,Коморы,2768,5,4,25625.41291961869,Q970
16,2927,Журавушка,2927,1,8,0.0,Q4181853
17,3042,Плутарх,3042,12,7,151629.7932125675,Q41523
18,3078,Хрисипп,3078,2,7,4528.0,Q211411
19,3484,"Миних, Бурхард Кристоф",3484,6,4,33014.28844306637,Q61710
20,3641,Учкудук,3641,3,12,5131.948199393669,Q6364
21,4094,Тутаев,4094,6,1,47418.35523813005,Q196724
22,4456,Японское море,4456,7,13,48195.753468088085,Q27092
23,4540,Домен верхнего уровня,4540,4,2,28609.356185532037,Q14296
24,4619,Векторное пространство,4619,2,26,9054.0,Q125977
25,5195,Квадратный километр,5195,6,25,42971.93508916036,Q712226
26,5236,Фундаментальные взаимодействия,5236,4,17,11857.695730234524,Q104934
27,5237,Сильное взаимодействие,5237,4,17,10489.761346182582,Q11415
28,5322,Воскресенье,5322,4,24,9055.0,Q132
29,6267,Авиньон,6267,2,4,0.0,Q6397
30,6337,"Кондакова, Елена Владимировна",6337,5,1,0.0,Q255764
31,6393,"Беляев, Павел Иванович",6393,12,1,5907.790226834669,Q157931
32,6394,"Береговой, Георгий Тимофеевич",6394,9,1,2170.9287483540206,Q364451
