,Label,Id,Degree,modularity_class,betweenesscentrality
131,Хроматография,131,5,17,34453.65554260099
151,Оптический_микроскоп,151,2,17,0.0
159,Масс-спектрометрия,159,9,17,94345.16327997271
576,"Пинкертон,_Алан",576,1,0,0.0
578,"Хонеккер,_Эрих",578,2,21,11515.660913058167
580,"Бернстайн,_Леонард",580,2,0,0.0
911,Вычислительная_сеть,911,6,1,73753.82724427749
979,SMS,979,7,1,26028.348507675826
1179,"Филозов,_Альберт_Леонидович",1179,3,8,9719.74939097519
1404,Библиотека,1404,6,7,42789.78196823328
1640,"Черкасов,_Николай_Константинович",1640,4,24,7492.445559394431
2477,"Антоник,_Владимир_Владимирович",2477,43,0,833734.2003168309
2481,Фромборк,2481,2,5,4528.0
2587,Теория_множеств,2587,6,17,56393.86651245568
2611,Сент-Винсент_и_Гренадины,2611,6,5,83016.89151322015
2768,Коморы,2768,5,4,25625.412919618695
2927,Журавушка,2927,1,8,0.0
3042,Плутарх,3042,12,7,151629.7932125675
3078,Хрисипп,3078,2,7,4528.0
3484,"Миних,_Бурхард_Кристоф",3484,6,4,33014.28844306637
3641,Учкудук,3641,3,12,5131.948199393669
4094,Тутаев,4094,6,1,47418.35523813005
4456,Японское_море,4456,7,13,48195.75346808809
4540,Домен_верхнего_уровня,4540,4,2,28609.35618553204
4619,Векторное_пространство,4619,2,26,9054.0
5195,Квадратный_километр,5195,6,25,42971.93508916036
5236,Фундаментальные_взаимодействия,5236,4,17,11857.695730234524
5237,Сильное_взаимодействие,5237,4,17,10489.761346182582
5322,Воскресенье,5322,4,24,9055.0
6267,Авиньон,6267,2,4,0.0
6337,"Кондакова,_Елена_Владимировна",6337,5,1,0.0
6393,"Беляев,_Павел_Иванович",6393,12,1,5907.790226834669
6394,"Береговой,_Георгий_Тимофеевич",6394,9,1,2170.9287483540206
6395,"Быковский,_Валерий_Фёдорович",6395,12,1,4332.519042903706
7132,"Волынов,_Борис_Валентинович",7132,3,1,23.969740226719644
7133,"Егоров,_Борис_Борисович",7133,10,1,14126.394325654008
7135,"Терешкова,_Валентина_Владимировна",7135,29,1,265619.61173164606
7139,"Савицкая,_Светлана_Евгеньевна",7139,16,1,25371.316785845564
7141,"Попович,_Павел_Романович",7141,12,1,158127.80181705218
7233,Заир,7233,3,4,4062.8433726158014
7321,В_поисках_капитана_Гранта,7321,4,8,28121.58087448992
7361,"Романенко,_Юрий_Викторович",7361,1,26,0.0
8120,Копейка,8120,9,1,74338.90997330006
8293,Гуголплекс,8293,5,0,55459.872057020366
8369,"Рив,_Кристофер",8369,3,0,5103.089239001504
8509,Пифагорова_тройка,8509,2,26,7707.50732987257
8556,Флаг,8556,7,5,37424.51007058834
8616,Восток-6,8616,6,1,464.91637175562533
8790,Триасовый_период,8790,6,17,5191.830503146698
8838,Старица_(город),8838,2,9,1481.9716182730915
8845,Иглокожие,8845,5,17,17182.386280135728
8932,Асфальт,8932,20,13,115031.63081754962
9289,Уравнение_Дрейка,9289,3,17,28151.08464239743
9319,"Салазар,_Антониу_ди",9319,1,5,0.0
9360,Полиграфия,9360,2,13,0.0
9462,Торговля,9462,6,5,34820.057333182296
9490,"Шрёдер,_Герхард",9490,4,17,18797.80736986047
9563,Хартум,9563,4,13,13578.0
9629,Геология,9629,19,17,218887.27340368388
9649,Хайле_Селассие,9649,2,4,4528.0
9669,Хан_(титул),9669,11,9,62951.56432270985
9675,Марихуана,9675,10,19,108587.67386412642
9696,Подземные_воды,9696,2,13,7285.358998217447
9714,Классификация,9714,3,13,18103.0
9838,Чусовая,9838,1,13,0.0
10514,Криптон,10514,5,17,5540.0125653110745
10536,Синтезатор,10536,3,12,13014.286317046417
10624,Четырёхугольник,10624,2,26,3619.5955243984213
10692,Альпинизм,10692,2,25,9186.440547393648
10841,Файл,10841,4,1,26967.020656869186
10920,Финикийское_письмо,10920,4,17,59538.993543744764
10935,Мегалополис,10935,6,14,168032.09666798776
10941,История_письменности,10941,1,17,0.0
11059,Еврейское_письмо,11059,2,17,0.0
11107,"Рыбалко,_Павел_Семёнович",11107,3,2,15637.039896461885
11313,Индастриал,11313,7,12,10614.490532633228
11767,"Квашнин,_Анатолий_Васильевич",11767,3,10,1562.2410771790271
11842,Бензпирен,11842,3,13,7924.755255925686
12072,Плеяды_(мифология),12072,4,7,0.0
12498,Формула_Герона,12498,3,26,6261.947117958727
12520,Тайфун,12520,9,13,86745.54209377647
12758,Модератор,12758,1,17,0.0
12896,Флаг_Таджикистана,12896,2,5,0.0
13047,Гермес,13047,14,7,113052.71628439004
13220,Трансцендентное_число,13220,3,17,13580.0
13306,Насос,13306,3,17,13580.0
13326,Ясон,13326,4,7,16123.402437882942
13431,Хизб_ут-Тахрир_аль-Ислами,13431,3,15,9055.0
13629,Ксенон,13629,5,17,5540.0125653110745
13805,"Перумов,_Ник",13805,1,0,0.0
13996,Мценск,13996,1,2,0.0
14040,"Завадский,_Юрий_Александрович",14040,10,8,95123.59930198181
14269,Внутрибольничная_пневмония,14269,4,12,0.0
14350,Гобой,14350,5,17,28647.176986137023
14542,Внебольничная_пневмония,14542,5,12,4528.0
14653,Лигнин,14653,4,22,64464.02007265492
14822,"Родина_(партия,_Россия)",14822,6,1,1032.9817058388692
14922,"Добро_пожаловать,_или_Посторонним_вход_воспрещён",14922,6,8,16168.562076378594
15126,Абдалла_ибн_Абдул-Азиз_Аль_Сауд,15126,10,13,29945.073458355004
15301,Читинская_область,15301,8,8,93864.3770625687
15640,Редкоземельные_элементы,15640,6,17,55780.10253421742
15869,Принцип_суперпозиции,15869,3,17,9429.899897699737
15963,Чайковский_(город),15963,5,9,28648.650650124207
16230,"Лефорт,_Франц_Яковлевич",16230,2,9,0.0
16388,Алиса_Селезнёва,16388,1,8,0.0
16528,"Гараж_(фильм,_1979)",16528,8,8,26039.072254504197
16532,"Весна_(фильм,_1947)",16532,4,8,11740.896061691912
16533,Ещё_раз_про_любовь,16533,5,8,20923.1312557263
16534,Небо._Самолёт._Девушка,16534,4,8,5838.64259568438
16704,Интернет-провайдер,16704,4,1,58046.30065546464
16788,Музеи_Санкт-Петербурга,16788,4,9,19974.451756326147
17163,Свободное_время,17163,1,24,0.0
17176,Фонограф,17176,1,0,0.0
17234,Лёд,17234,2,17,3286.980098811411
17334,"Бауман,_Николай_Эрнестович",17334,2,8,4194.651009312566
17368,"Пажитнов,_Алексей_Леонидович",17368,1,12,0.0
17492,Нанкин,17492,5,3,61604.527016007014
18389,Nintendo_Entertainment_System,18389,8,0,27396.883611144058
18413,Список_космонавтов_СССР_и_России,18413,14,1,8412.272322133362
18433,Список_женщин-космонавтов,18433,6,1,4528.0
18745,Неолитическая_революция,18745,2,5,7156.164475701318
18858,Киноискусство,18858,5,9,68731.99153642454
19148,Постоянное_запоминающее_устройство,19148,3,0,15028.891029127424
19329,Углепластики,19329,4,22,86872.96959096106
20410,"Дювалье,_Франсуа",20410,1,4,0.0
20554,Битва_при_Нарве,20554,7,9,20999.138707181683
20878,Апрелевка,20878,2,12,4528.0
21150,Род-Айленд,21150,15,25,299243.10430823086
21165,Рычаг,21165,2,7,10172.528141240564
21786,"Ищите_женщину_(фильм,_1982)",21786,3,8,5471.085967028463
21804,Консул_(Древний_Рим),21804,4,4,11232.558247426286
21925,Вектор_(математика),21925,3,26,24512.410513050636
22114,Герметический_корпус,22114,3,7,23.774436943708544
22116,Гермес_Трисмегист,22116,3,7,0.5
22224,Свидетели_Иеговы,22224,6,5,46846.86785979167
22768,Аналоговый_сигнал,22768,5,7,40582.83219288
23194,Саар,23194,1,14,0.0
23361,Кольца_Сатурна,23361,4,17,5470.723305541713
23436,Синти-поп,23436,11,12,74352.65333021624
23461,Антропный_принцип,23461,2,17,5387.440761035063
23633,Театры_Санкт-Петербурга,23633,6,9,34533.293618805634
23740,Туркманчайский_мирный_договор,23740,1,1,0.0
23990,Политические_партии_Израиля,23990,5,9,613.5435609804284
24258,Славянск,24258,2,2,4528.0
24396,Прогрессивное_налогообложение,24396,3,25,4688.721830077182
24606,Кукушка_(фильм),24606,5,27,5873.048503775576
24810,Солт-Лейк-Сити,24810,8,28,239250.53613394196
25003,Фридрих_I_Барбаросса,25003,1,7,0.0
25072,Гиперссылка,25072,2,1,27884.80677650333
25115,"Шухов,_Владимир_Григорьевич",25115,8,9,98091.94173893137
25375,"Ким,_Юлий_Черсанович",25375,1,1,0.0
25698,Алания_(футбольный_клуб),25698,16,6,34159.90417494103
25700,"Тихонов,_Андрей_Валерьевич",25700,3,6,0.0
25706,Кубань_(футбольный_клуб),25706,26,6,63558.829123747746
25836,Акцепт,25836,1,1,0.0
25886,Ls,25886,2,1,0.0
