modularity_class,Subtopic,Percentage,Count
0,Media*,36.8,165
0,Films,34.8,156
0,Society,5.6,25
0,Literature,3.1,14
0,History,2.7,12
0,Performing_arts,2.7,12
0,Sports,1.8,8
0,Military_and_warfare,1.6,7
0,Music,1.3,6
0,Video_games,1.1,5
0,Politics_and_government,1.1,5
0,Internet_culture,0.9,4
0,Mathematics,0.9,4
0,Medicine_&_Health,0.9,4
0,Visual_arts*,0.7,3
0,Entertainment,0.7,3
0,Philosophy_and_religion,0.4,2
0,Technology,0.4,2
0,Television,0.4,2
0,Transportation,0.4,2
0,North_America,0.2,1
0,Business_and_economics,0.2,1
0,Europe*,0.2,1
0,Space,0.2,1
0,Engineering,0.2,1
0,Computing,0.2,1
0,Books,0.2,1
1,Society,42.2,132
1,Business_and_economics,9.6,30
1,Politics_and_government,5.8,18
1,Transportation,5.1,16
1,Military_and_warfare,4.8,15
1,Media*,4.5,14
1,STEM*,4.5,14
1,Computing,3.5,11
1,Technology,3.5,11
1,Space,2.9,9
1,Engineering,2.2,7
1,Medicine_&_Health,1.9,6
1,History,1.6,5
1,Philosophy_and_religion,1.6,5
1,Entertainment,1.3,4
1,Visual_arts*,1.0,3
1,Films,0.6,2
1,Architecture,0.6,2
1,Performing_arts,0.3,1
1,Mathematics,0.3,1
1,Literature,0.3,1
1,Internet_culture,0.3,1
1,Fashion,0.3,1
1,Sports,0.3,1
1,Education,0.3,1
1,Television,0.3,1
1,Earth_and_environment,0.3,1
2,Military_and_warfare,38.5,52
2,Society,27.4,37
2,Biology,5.9,8
2,STEM*,5.2,7
2,Politics_and_government,4.4,6
2,Media*,4.4,6
2,Literature,2.2,3
2,Linguistics,1.5,2
2,Europe*,1.5,2
2,Computing,1.5,2
2,Films,0.7,1
2,History,0.7,1
2,Books,0.7,1
2,Philosophy_and_religion,0.7,1
2,Physics,0.7,1
2,Education,0.7,1
2,Eastern_Europe,0.7,1
2,Space,0.7,1
2,Transportation,0.7,1
2,Visual_arts*,0.7,1
3,Media*,25.4,17
3,Sports,17.9,12
3,Films,11.9,8
3,History,11.9,8
3,Society,7.5,5
3,Military_and_warfare,4.5,3
3,Asia*,3.0,2
3,East_Asia,3.0,2
3,Engineering,3.0,2
3,Literature,3.0,2
3,Biology,1.5,1
3,Business_and_economics,1.5,1
3,Europe*,1.5,1
3,Philosophy_and_religion,1.5,1
3,Politics_and_government,1.5,1
3,Transportation,1.5,1
4,Military_and_warfare,18.8,32
4,Politics_and_government,12.9,22
4,History,11.2,19
4,Media*,11.2,19
4,Society,11.2,19
4,Films,7.1,12
4,Biology,4.1,7
4,Literature,3.5,6
4,Philosophy_and_religion,2.9,5
4,Music,2.9,5
4,Sports,2.9,5
4,STEM*,1.8,3
4,Performing_arts,1.2,2
4,Linguistics,1.2,2
4,Europe*,1.2,2
4,Visual_arts*,1.2,2
4,Technology,0.6,1
4,Africa*,0.6,1
4,Medicine_&_Health,0.6,1
4,Asia*,0.6,1
4,Geographical,0.6,1
4,Fashion,0.6,1
4,Computing,0.6,1
4,West_Asia,0.6,1
5,Business_and_economics,13.6,17
5,History,12.8,16
5,Politics_and_government,8.8,11
5,Society,6.4,8
5,Medicine_&_Health,6.4,8
5,Engineering,6.4,8
5,Military_and_warfare,5.6,7
5,Earth_and_environment,4.8,6
5,STEM*,4.0,5
5,Biology,3.2,4
5,Europe*,3.2,4
5,Philosophy_and_religion,3.2,4
5,Technology,2.4,3
5,Physics,1.6,2
5,North_America,1.6,2
5,Media*,1.6,2
5,Food_and_drink,1.6,2
5,Films,1.6,2
5,Eastern_Europe,1.6,2
5,Chemistry,1.6,2
5,Central_Asia,1.6,2
5,Geographical,1.6,2
5,Visual_arts*,0.8,1
5,Transportation,0.8,1
5,Architecture,0.8,1
5,Northern_Europe,0.8,1
5,Asia*,0.8,1
5,Western_Europe,0.8,1
6,Sports,86.6,168
6,Society,10.3,20
6,Europe*,1.5,3
6,Eastern_Europe,0.5,1
6,Military_and_warfare,0.5,1
6,STEM*,0.5,1
7,History,26.2,28
7,Society,20.6,22
7,Philosophy_and_religion,9.3,10
7,Literature,8.4,9
7,Visual_arts*,5.6,6
7,Technology,5.6,6
7,Politics_and_government,4.7,5
7,Military_and_warfare,3.7,4
7,Media*,2.8,3
7,Medicine_&_Health,2.8,3
7,Sports,2.8,3
7,Transportation,1.9,2
7,Architecture,0.9,1
7,Engineering,0.9,1
7,Libraries_&_Information,0.9,1
7,Films,0.9,1
7,Europe*,0.9,1
7,West_Asia,0.9,1
8,Society,41.8,205
8,Media*,22.2,109
8,Military_and_warfare,14.9,73
8,Films,10.0,49
8,History,2.2,11
8,Performing_arts,2.0,10
8,Music,1.0,5
8,Engineering,0.8,4
8,Literature,0.8,4
8,Politics_and_government,0.6,3
8,Transportation,0.6,3
8,Sports,0.6,3
8,STEM*,0.6,3
8,Visual_arts*,0.4,2
8,Philosophy_and_religion,0.2,1
8,Books,0.2,1
8,Linguistics,0.2,1
8,Television,0.2,1
8,Business_and_economics,0.2,1
8,Biology,0.2,1
9,Society,41.1,81
9,Military_and_warfare,20.8,41
9,Politics_and_government,7.6,15
9,Performing_arts,4.1,8
9,History,4.1,8
9,STEM*,3.6,7
9,Philosophy_and_religion,3.0,6
9,Architecture,2.5,5
9,Media*,2.5,5
9,Visual_arts*,2.0,4
9,Business_and_economics,1.5,3
9,Music,1.0,2
9,Linguistics,1.0,2
9,Television,1.0,2
9,Transportation,1.0,2
9,Literature,0.5,1
9,Films,0.5,1
9,Education,0.5,1
9,South_America,0.5,1
9,Sports,0.5,1
9,North_America,0.5,1
10,Military_and_warfare,39.8,45
10,Society,31.0,35
10,STEM*,5.3,6
10,Politics_and_government,4.4,5
10,Engineering,3.5,4
10,Media*,3.5,4
10,Transportation,2.7,3
10,Visual_arts*,2.7,3
10,Technology,1.8,2
10,Chemistry,0.9,1
10,Computing,0.9,1
10,History,0.9,1
10,Medicine_&_Health,0.9,1
10,Space,0.9,1
10,Sports,0.9,1
11,Video_games,33.3,4
11,Internet_culture,25.0,3
11,Media*,16.7,2
11,Business_and_economics,8.3,1
11,Society,8.3,1
11,Sports,8.3,1
12,Media*,29.9,106
12,Society,28.0,99
12,Music,16.4,58
12,Television,5.6,20
12,Military_and_warfare,3.4,12
12,Medicine_&_Health,2.5,9
12,History,2.3,8
12,Sports,1.7,6
12,STEM*,1.7,6
12,Films,1.4,5
12,Internet_culture,1.1,4
12,Politics_and_government,0.8,3
12,Performing_arts,0.6,2
12,Linguistics,0.6,2
12,Central_Asia,0.6,2
12,Business_and_economics,0.6,2
12,Transportation,0.6,2
12,Architecture,0.3,1
12,North_America,0.3,1
12,Biology,0.3,1
12,Literature,0.3,1
12,Food_and_drink,0.3,1
12,Entertainment,0.3,1
12,Books,0.3,1
12,Visual_arts*,0.3,1
13,Society,23.3,40
13,Technology,15.1,26
13,Military_and_warfare,9.3,16
13,Business_and_economics,7.6,13
13,Biology,5.8,10
13,Earth_and_environment,5.8,10
13,STEM*,5.2,9
13,Medicine_&_Health,4.7,8
13,Chemistry,2.9,5
13,Media*,2.9,5
13,Philosophy_and_religion,2.3,4
13,Transportation,2.3,4
13,History,2.3,4
13,West_Asia,1.2,2
13,Politics_and_government,1.2,2
13,Sports,1.2,2
13,Engineering,1.2,2
13,Oceania,0.6,1
13,Architecture,0.6,1
13,Literature,0.6,1
13,Asia*,0.6,1
13,Geographical,0.6,1
13,Food_and_drink,0.6,1
13,East_Asia,0.6,1
13,Computing,0.6,1
13,Central_America,0.6,1
13,Libraries_&_Information,0.6,1
14,Sports,82.8,207
14,Society,3.2,8
14,Military_and_warfare,1.6,4
14,Music,1.2,3
14,Europe*,1.2,3
14,Films,1.2,3
14,Politics_and_government,1.2,3
14,Media*,1.2,3
14,Philosophy_and_religion,0.8,2
14,Business_and_economics,0.8,2
14,History,0.8,2
14,Geographical,0.8,2
14,Engineering,0.4,1
14,North_America,0.4,1
14,Northern_Europe,0.4,1
14,Medicine_&_Health,0.4,1
14,Literature,0.4,1
14,Television,0.4,1
14,Visual_arts*,0.4,1
14,Western_Europe,0.4,1
15,Society,18.9,20
15,Politics_and_government,17.9,19
15,Media*,14.2,15
15,History,6.6,7
15,Technology,5.7,6
15,Business_and_economics,5.7,6
15,Films,4.7,5
15,Medicine_&_Health,4.7,5
15,Military_and_warfare,4.7,5
15,STEM*,4.7,5
15,Visual_arts*,1.9,2
15,Music,1.9,2
15,Philosophy_and_religion,1.9,2
15,Video_games,0.9,1
15,Transportation,0.9,1
15,Biology,0.9,1
15,Sports,0.9,1
15,Engineering,0.9,1
15,Eastern_Europe,0.9,1
15,Oceania,0.9,1
16,Literature,45.1,60
16,Media*,25.6,34
16,Films,18.8,25
16,Comics_and_Anime,2.3,3
16,Society,2.3,3
16,Music,1.5,2
16,Visual_arts*,1.5,2
16,History,0.8,1
16,Internet_culture,0.8,1
16,Television,0.8,1
16,Video_games,0.8,1
17,Society,16.6,41
17,Space,7.7,19
17,Physics,6.9,17
17,Politics_and_government,5.7,14
17,Medicine_&_Health,5.7,14
17,Technology,5.7,14
17,Biology,5.3,13
17,Media*,4.9,12
17,Earth_and_environment,3.2,8
17,Philosophy_and_religion,3.2,8
17,Computing,2.8,7
17,Military_and_warfare,2.8,7
17,Internet_culture,2.8,7
17,Video_games,2.8,7
17,Sports,2.0,5
17,Chemistry,2.0,5
17,Films,2.0,5
17,Mathematics,2.0,5
17,STEM*,1.6,4
17,Visual_arts*,1.6,4
17,Literature,1.6,4
17,Linguistics,1.6,4
17,History,1.6,4
17,Transportation,1.2,3
17,Music,0.8,2
17,North_America,0.8,2
17,Software,0.8,2
17,Engineering,0.8,2
17,Business_and_economics,0.8,2
17,Fashion,0.4,1
17,Entertainment,0.4,1
17,Education,0.4,1
17,Television,0.4,1
17,Books,0.4,1
17,Architecture,0.4,1
18,Society,50.0,17
18,Media*,29.4,10
18,Films,11.8,4
18,History,2.9,1
18,Literature,2.9,1
18,Television,2.9,1
19,Media*,31.1,23
19,Biology,14.9,11
19,Films,12.2,9
19,Society,5.4,4
19,Sports,4.1,3
19,STEM*,4.1,3
19,Military_and_warfare,4.1,3
19,Literature,2.7,2
19,Medicine_&_Health,2.7,2
19,Politics_and_government,2.7,2
19,Geographical,2.7,2
19,Television,2.7,2
19,Visual_arts*,2.7,2
19,Business_and_economics,1.4,1
19,Music,1.4,1
19,Philosophy_and_religion,1.4,1
19,Chemistry,1.4,1
19,Space,1.4,1
19,Central_Asia,1.4,1
20,Transportation,16.9,15
20,History,16.9,15
20,Sports,16.9,15
20,Media*,12.4,11
20,Films,9.0,8
20,Military_and_warfare,6.7,6
20,Politics_and_government,4.5,4
20,Television,2.2,2
20,Literature,2.2,2
20,Society,2.2,2
20,STEM*,1.1,1
20,Biology,1.1,1
20,Performing_arts,1.1,1
20,Northern_Europe,1.1,1
20,Education,1.1,1
20,Medicine_&_Health,1.1,1
20,Linguistics,1.1,1
20,Europe*,1.1,1
20,Visual_arts*,1.1,1
21,Society,32.4,11
21,Politics_and_government,20.6,7
21,Military_and_warfare,11.8,4
21,Media*,8.8,3
21,Philosophy_and_religion,5.9,2
21,Visual_arts*,5.9,2
21,Business_and_economics,2.9,1
21,Films,2.9,1
21,Literature,2.9,1
21,Medicine_&_Health,2.9,1
21,Western_Europe,2.9,1
22,Society,25.0,15
22,Visual_arts*,11.7,7
