,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,2.0,846.0,Denia,0.994455099105835,Q646725,Geography.Regions.Europe.Europe*,846.0,1011.0,1.0
1,2.0,846.0,Denia,0.9908843636512756,Q646725,Geography.Regions.Europe.Southern_Europe,846.0,1011.0,1.0
2,2.0,846.0,Denia,0.6001983880996704,Q646725,Geography.Geographical,846.0,1011.0,1.0
3,44.0,3008.0,Zaragoza,0.9344051480293274,Q10305,Geography.Regions.Europe.Europe*,3008.0,256055.41516111052,2.0
4,44.0,3008.0,Zaragoza,0.7826725244522095,Q10305,Geography.Geographical,3008.0,256055.41516111052,2.0
5,44.0,3008.0,Zaragoza,0.6859594583511353,Q10305,Geography.Regions.Europe.Southern_Europe,3008.0,256055.41516111052,2.0
6,1.0,6674.0,Melanoma,0.9995657801628113,Q180614,STEM.Medicine_&_Health,6674.0,0.0,18.0
7,1.0,6674.0,Melanoma,0.998803436756134,Q180614,STEM.STEM*,6674.0,0.0,18.0
8,1.0,6674.0,Melanoma,0.1259327530860901,Q180614,STEM.Biology,6674.0,0.0,18.0
9,2.0,10609.0,Macotera,1.0000100135803223,Q570936,Geography.Regions.Europe.Southern_Europe,10609.0,2020.0,1.0
10,2.0,10609.0,Macotera,1.0000100135803223,Q570936,Geography.Regions.Europe.Europe*,10609.0,2020.0,1.0
11,1.0,15329.0,Bormujos,1.0000100135803223,Q1605629,Geography.Regions.Europe.Southern_Europe,15329.0,0.0,3.0
12,1.0,15329.0,Bormujos,0.9992059469223022,Q1605629,Geography.Regions.Europe.Europe*,15329.0,0.0,3.0
13,1.0,18849.0,Peregrino,0.8031837940216064,Q542704,Culture.Philosophy_and_religion,18849.0,0.0,5.0
14,1.0,18849.0,Peregrino,0.24509501457214355,Q542704,STEM.STEM*,18849.0,0.0,5.0
15,1.0,18849.0,Peregrino,0.1294127255678177,Q542704,History_and_Society.Politics_and_government,18849.0,0.0,5.0
16,1.0,18849.0,Peregrino,0.10375863313674927,Q542704,STEM.Medicine_&_Health,18849.0,0.0,5.0
17,6.0,19085.0,Reus,0.9916942119598389,Q487096,Geography.Regions.Europe.Southern_Europe,19085.0,7590.1121172131825,1.0
18,6.0,19085.0,Reus,0.982567548751831,Q487096,Geography.Regions.Europe.Europe*,19085.0,7590.1121172131825,1.0
19,6.0,19085.0,Reus,0.8354935646057129,Q487096,Geography.Geographical,19085.0,7590.1121172131825,1.0
20,4.0,21180.0,Provincia de Madrid,0.9905974268913269,Q24004405,Geography.Regions.Europe.Southern_Europe,21180.0,2075.1048521224257,1.0
21,4.0,21180.0,Provincia de Madrid,0.9124462008476257,Q24004405,Geography.Regions.Europe.Europe*,21180.0,2075.1048521224257,1.0
22,2.0,26689.0,Juan Moreira,0.5775054097175598,Q1710591,Culture.Biography.Biography*,26689.0,0.0,20.0
23,2.0,26689.0,Juan Moreira,0.23006861114501953,Q1710591,Geography.Regions.Americas.South_America,26689.0,0.0,20.0
24,2.0,26689.0,Juan Moreira,0.22271016240119934,Q1710591,Culture.Sports,26689.0,0.0,20.0
25,2.0,26689.0,Juan Moreira,0.12253321707248688,Q1710591,History_and_Society.Military_and_warfare,26689.0,0.0,20.0
26,1.0,27207.0,Carl Orff,0.9967369437217712,Q44086,Culture.Biography.Biography*,27207.0,0.0,18.0
27,1.0,27207.0,Carl Orff,0.8670457601547241,Q44086,Culture.Media.Media*,27207.0,0.0,18.0
28,1.0,27207.0,Carl Orff,0.8558611869812012,Q44086,Culture.Media.Music,27207.0,0.0,18.0
29,1.0,27207.0,Carl Orff,0.348655104637146,Q44086,Culture.Performing_arts,27207.0,0.0,18.0
30,1.0,27207.0,Carl Orff,0.28167252445220947,Q44086,Geography.Regions.Europe.Western_Europe,27207.0,0.0,18.0
31,1.0,27207.0,Carl Orff,0.2047950496673584,Q44086,Geography.Regions.Europe.Europe*,27207.0,0.0,18.0
32,2.0,28580.0,Estepona,1.0000100135803223,Q492748,Geography.Regions.Europe.Southern_Europe,28580.0,1011.0,3.0
