modularity_class,Subtopic,Percentage,Count
0,Media*,42.7,38
0,Films,27.0,24
0,Military_and_warfare,4.5,4
0,Literature,3.4,3
0,Sports,3.4,3
0,Visual_arts*,3.4,3
0,Music,2.2,2
0,Society,2.2,2
0,Transportation,2.2,2
0,Western_Europe,2.2,2
0,Biology,1.1,1
0,Engineering,1.1,1
0,History,1.1,1
0,Linguistics,1.1,1
0,Performing_arts,1.1,1
0,Politics_and_government,1.1,1
1,Media*,42.7,53
1,Literature,28.2,35
1,Films,15.3,19
1,Television,3.2,4
1,Computing,1.6,2
1,History,1.6,2
1,Military_and_warfare,1.6,2
1,Music,1.6,2
1,Sports,1.6,2
1,Medicine_&_Health,0.8,1
1,Philosophy_and_religion,0.8,1
1,Society,0.8,1
2,Society,36.5,325
2,Politics_and_government,12.6,112
2,Business_and_economics,10.7,95
2,Military_and_warfare,6.4,57
2,Media*,5.2,46
2,STEM*,5.1,45
2,Technology,3.4,30
2,Computing,2.7,24
2,Medicine_&_Health,2.6,23
2,History,2.1,19
2,Philosophy_and_religion,2.1,19
2,Transportation,1.9,17
2,Education,1.7,15
2,Sports,1.0,9
2,Literature,0.9,8
2,Music,0.7,6
2,Internet_culture,0.6,5
2,Europe*,0.4,4
2,Engineering,0.3,3
2,Linguistics,0.3,3
2,Biology,0.3,3
2,Software,0.2,2
2,Performing_arts,0.2,2
2,Architecture,0.2,2
2,Mathematics,0.2,2
2,Food_and_drink,0.2,2
2,Films,0.2,2
2,Earth_and_environment,0.2,2
2,North_America,0.1,1
2,Physics,0.1,1
2,Libraries_&_Information,0.1,1
2,Geographical,0.1,1
2,South_America,0.1,1
2,Eastern_Europe,0.1,1
2,Television,0.1,1
2,Visual_arts*,0.1,1
3,Media*,38.3,70
3,Films,27.3,50
3,Literature,14.8,27
3,Society,6.0,11
3,Military_and_warfare,2.2,4
3,Sports,2.2,4
3,History,1.6,3
3,Performing_arts,1.6,3
3,Books,0.5,1
3,Video_games,0.5,1
3,Television,0.5,1
3,Space,0.5,1
3,Music,0.5,1
3,STEM*,0.5,1
3,Philosophy_and_religion,0.5,1
3,Business_and_economics,0.5,1
3,Linguistics,0.5,1
3,Geographical,0.5,1
3,Visual_arts*,0.5,1
4,Media*,34.7,115
4,Music,25.4,84
4,Society,16.9,56
4,Films,5.1,17
4,Performing_arts,5.1,17
4,Military_and_warfare,3.3,11
4,Television,3.0,10
4,Politics_and_government,0.9,3
4,History,0.9,3
4,STEM*,0.6,2
4,Architecture,0.6,2
4,Europe*,0.6,2
4,Visual_arts*,0.6,2
4,Business_and_economics,0.3,1
4,Literature,0.3,1
4,Philosophy_and_religion,0.3,1
4,Entertainment,0.3,1
4,Computing,0.3,1
4,Central_Asia,0.3,1
4,Transportation,0.3,1
5,Sports,89.2,305
5,Society,2.6,9
5,History,1.5,5
5,Southern_Europe,1.2,4
5,Europe*,0.9,3
5,Films,0.9,3
5,Media*,0.9,3
5,Business_and_economics,0.6,2
5,Transportation,0.6,2
5,Northern_Europe,0.3,1
5,Performing_arts,0.3,1
5,Philosophy_and_religion,0.3,1
5,Politics_and_government,0.3,1
5,Visual_arts*,0.3,1
5,Western_Europe,0.3,1
6,Linguistics,15.9,31
6,Society,14.9,29
6,Politics_and_government,9.2,18
6,History,8.2,16
6,Military_and_warfare,8.2,16
6,Media*,7.7,15
6,Medicine_&_Health,5.6,11
6,Philosophy_and_religion,5.6,11
6,Sports,4.1,8
6,STEM*,2.6,5
6,Literature,2.6,5
6,Films,2.1,4
6,Visual_arts*,1.5,3
6,Technology,1.0,2
6,Food_and_drink,1.0,2
6,Education,1.0,2
6,Television,1.0,2
6,Music,1.0,2
6,Northern_Europe,0.5,1
6,Transportation,0.5,1
6,Asia*,0.5,1
6,North_America,0.5,1
6,Books,0.5,1
6,Libraries_&_Information,0.5,1
6,Internet_culture,0.5,1
6,Geographical,0.5,1
6,Engineering,0.5,1
6,Eastern_Europe,0.5,1
6,Earth_and_environment,0.5,1
6,Computing,0.5,1
6,Western_Europe,0.5,1
7,Society,33.1,297
7,Media*,25.7,231
7,Films,14.8,133
7,Military_and_warfare,8.4,75
7,Literature,4.2,38
7,Music,3.8,34
7,History,2.2,20
7,Performing_arts,1.9,17
