,Label,Id,Degree,modularity_class,betweenesscentrality
151,Оптический_микроскоп,151,5,13,2021.52152178132
159,Масс-спектрометрия,159,10,13,42589.94636958191
173,Охрана_окружающей_среды,173,19,10,37812.92605028457
178,Ядерный_магнитный_резонанс,178,2,13,191.47916923097446
195,Техника,195,14,13,73017.81162341152
254,Популяция,254,14,10,22635.063957249713
255,Биоценоз,255,10,10,7657.605723723142
325,Муассанит,325,4,13,8697.750538652279
365,Нитрат_серебра(I),365,11,13,6395.26263730868
385,Единицы_физических_величин,385,22,13,93031.29392156657
409,Сульфат_железа(II),409,3,13,380.3819023190376
578,"Хонеккер,_Эрих",578,4,2,36310.024037585485
604,День_России,604,3,2,20982.756229947026
607,Первое_мая_(праздник),607,6,2,22493.3787243137
657,"Яблочков,_Павел_Николаевич",657,2,11,6921.999999999999
804,Афелий,804,2,20,0.0
884,Механика,884,25,13,70545.15542225007
909,Модем,909,5,2,29979.782486650198
975,POP3,975,9,2,4953.176064453607
979,SMS,979,10,2,14625.439955214762
1090,Тегеран-43,1090,2,7,13667.944831766654
1129,Сфера,1129,14,13,45635.604903151405
1182,"Стриженов,_Глеб_Александрович",1182,3,7,7623.898171763772
1244,"Юм,_Дэвид",1244,5,2,6227.950013140916
1383,Теория,1383,12,13,24042.84285984248
1402,Музей,1402,7,2,72430.96516293485
1404,Библиотека,1404,11,2,135178.20325552288
1452,"Черняховский,_Иван_Данилович",1452,12,10,105263.11050276556
1454,Астролябия,1454,5,13,431.7791440042455
1486,Оман,1486,82,9,658417.4519792638
1618,Днестр,1618,13,10,68631.79571867849
1640,"Черкасов,_Николай_Константинович",1640,6,8,46971.16075925491
1644,"Чирков,_Борис_Петрович",1644,3,7,6910.166639035335
2482,Транспорт,2482,20,2,96025.40139187341
2507,Балтийск,2507,7,6,20483.263965193797
2519,Советск_(Калининградская_область),2519,10,10,41133.83591618324
2611,Сент-Винсент_и_Гренадины,2611,12,9,8212.393437349989
2680,Национальный_парк,2680,12,10,23886.484285314215
2771,Острова_Кука,2771,38,9,354018.5794370339
2794,Гвинея-Бисау,2794,12,9,33329.87191347777
2829,Патристика,2829,2,16,957.9500995845237
2854,Ниуэ,2854,22,9,121641.72195388215
3042,Плутарх,3042,25,8,96374.53261359631
3065,Главы_правительств_России,3065,6,2,7249.536308165224
3149,Освоение_космоса,3149,3,13,2610.3430228220495
3490,"Бирон,_Эрнст_Иоганн",3490,5,8,23131.016086375523
3616,Мегабайт,3616,8,13,10982.34774057702
3618,Гигабайт,3618,6,13,43468.853485864885
3641,Учкудук,3641,2,4,19372.24679990571
3706,"Свифт,_Джонатан",3706,2,2,698.5371154357142
3714,Поэзия,3714,25,8,260125.0131881373
3741,Речь,3741,8,6,26144.238650900006
3970,Фонд_Викимедиа,3970,5,2,12055.523956530293
4036,Западно-Сибирская_равнина,4036,8,10,3361.3670330912596
4038,Гипертекст,4038,2,9,1315.7363909128449
4091,Рыбинское_водохранилище,4091,3,10,4095.6280344913143
4102,Текстовый_редактор,4102,2,13,6922.0
4113,Королевство_Нидерландов,4113,5,16,1.5833333333333333
4317,Фонема,4317,12,6,36204.95132846773
4425,Море_Лаптевых,4425,11,10,19740.054635763103
4427,Восточно-Сибирское_море,4427,5,10,758.9108612816842
4428,Чукотское_море,4428,8,10,10007.88152331663
4456,Японское_море,4456,8,10,18252.32897337444
4581,Премьер-министр,4581,13,2,33577.72279936991
4729,Южноукраинск,4729,1,13,0.0
5195,Квадратный_километр,5195,19,9,210358.1400646036
5221,Президент_Российской_Федерации,5221,110,2,713449.7856704501
5322,Воскресенье,5322,5,10,14689.060290776491
5351,Изоморфизм,5351,3,13,9008.552891275016
5352,Неравенство_Коши_—_Буняковского,5352,2,13,353.3987754402852
5380,"Яковлев,_Владимир_Анатольевич",5380,16,2,73299.62054810728
5723,"Путин,_Владимир_Владимирович",5723,178,2,2484606.1960711977
6224,Аболиционизм,6224,10,9,68256.35120381087
6237,Абсорбция,6237,6,13,4527.595025057952
6263,Авель,6263,1,8,0.0
6293,Банкнота,6293,6,8,19028.09101640492
6499,"Джанибеков,_Владимир_Александрович",6499,1,11,0.0
7210,Мост,7210,11,13,41031.4950552643
7289,Закон_Авогадро,7289,8,13,7125.1549038798275
7410,Государственное_регулирование_экономики,7410,6,2,8250.060318130067
7440,Эльбрус_2000,7440,7,13,1741.6645093354418
7581,Герб,7581,16,5,241054.53513297977
7827,Единицы_измерения_давления,7827,2,13,0.0
7836,Вершок,7836,4,13,7885.140763012826
7877,Словацкий_язык,7877,28,6,241234.25432688842
8020,"Бор,_Нильс",8020,22,13,178381.2643537808
8025,Окружающая_среда,8025,13,10,23646.163952020233
8180,Экспозиция_(фото),8180,5,13,9530.028760445433
8183,География_Израиля,8183,10,11,7859.038423381115
8265,Кипение,8265,17,13,10456.568005662759
8266,Сублимация_(физика),8266,16,13,30050.37803131105
8268,Ракетное_оружие,8268,30,11,25058.350323759212
8489,Дюжина,8489,3,10,7500.2887201164585
8605,Морфема,8605,11,6,14049.873807231019
8790,Триасовый_период,8790,9,10,11935.674648852777
8842,"Кеплер,_Иоганн",8842,13,13,24756.66573205831
8891,Орфография,8891,13,6,36353.697170104904
9134,Противоракетная_оборона_США,9134,14,11,43903.796842727555
9228,Осанка,9228,2,6,431.0897750330447
9288,Белая_(приток_Камы),9288,5,10,3838.430815622104
9376,Оксид_магния,9376,6,13,17541.908682477577
9617,Пловдив,9617,4,8,11926.730081480506
9636,Ликбез,9636,3,10,1728.4463511328127
9708,Баррель_(американский_нефтяной),9708,16,2,164459.1319431644
