modularity_class,Subtopic,Percentage,Count
0,History,19.3,23
0,Military_and_warfare,18.5,22
0,Politics_and_government,12.6,15
0,Society,7.6,9
0,Media*,5.9,7
0,Transportation,5.0,6
0,Philosophy_and_religion,5.0,6
0,Visual_arts*,4.2,5
0,Space,3.4,4
0,Literature,2.5,3
0,Business_and_economics,1.7,2
0,Earth_and_environment,1.7,2
0,Sports,1.7,2
0,Medicine_&_Health,1.7,2
0,West_Asia,0.8,1
0,South_Asia,0.8,1
0,Africa*,0.8,1
0,STEM*,0.8,1
0,North_America,0.8,1
0,Architecture,0.8,1
0,Linguistics,0.8,1
0,Geographical,0.8,1
0,Films,0.8,1
0,Education,0.8,1
0,Western_Europe,0.8,1
1,Sports,31.4,59
1,Media*,29.3,55
1,Television,9.0,17
1,Politics_and_government,6.4,12
1,North_America,3.2,6
1,Literature,2.7,5
1,Films,2.1,4
1,Business_and_economics,2.1,4
1,Education,1.6,3
1,Philosophy_and_religion,1.6,3
1,Visual_arts*,1.1,2
1,Radio,1.1,2
1,Society,1.1,2
1,STEM*,1.1,2
1,Music,1.1,2
1,Military_and_warfare,1.1,2
1,Transportation,1.1,2
1,Technology,0.5,1
1,Architecture,0.5,1
1,Southeast_Asia,0.5,1
1,Internet_culture,0.5,1
1,Europe*,0.5,1
1,Northern_Europe,0.5,1
2,Sports,53.6,60
2,History,9.8,11
2,Politics_and_government,6.2,7
2,Military_and_warfare,5.4,6
2,Society,4.5,5
2,Western_Europe,3.6,4
2,Europe*,3.6,4
2,Philosophy_and_religion,2.7,3
2,Architecture,1.8,2
2,Business_and_economics,1.8,2
2,Media*,1.8,2
2,North_America,0.9,1
2,Northern_Europe,0.9,1
2,Literature,0.9,1
2,Southern_Europe,0.9,1
2,Geographical,0.9,1
2,Music,0.9,1
3,Sports,73.0,357
3,Media*,7.8,38
3,Politics_and_government,6.3,31
3,North_America,2.0,10
3,STEM*,1.6,8
3,Business_and_economics,1.4,7
3,Education,1.2,6
3,Literature,1.0,5
3,Military_and_warfare,0.8,4
3,Engineering,0.8,4
3,History,0.6,3
3,Music,0.6,3
3,Society,0.6,3
3,Transportation,0.4,2
3,Television,0.4,2
3,Linguistics,0.4,2
3,Architecture,0.2,1
3,Earth_and_environment,0.2,1
3,Computing,0.2,1
3,Visual_arts*,0.2,1
4,Media*,43.6,71
4,Music,16.0,26
4,Television,10.4,17
4,Sports,8.0,13
4,Films,5.5,9
4,History,4.3,7
4,Performing_arts,3.7,6
4,Literature,1.2,2
4,Politics_and_government,1.2,2
4,Philosophy_and_religion,1.2,2
4,Society,0.6,1
4,Education,0.6,1
4,Northern_Europe,0.6,1
4,Engineering,0.6,1
4,Medicine_&_Health,0.6,1
4,Europe*,0.6,1
4,Entertainment,0.6,1
4,Military_and_warfare,0.6,1
5,Media*,61.0,36
5,Literature,13.6,8
5,Television,8.5,5
5,Society,5.1,3
5,Films,3.4,2
5,Education,1.7,1
5,Linguistics,1.7,1
5,Medicine_&_Health,1.7,1
5,Music,1.7,1
5,Performing_arts,1.7,1
6,Sports,85.1,423
6,Media*,4.2,21
6,Politics_and_government,3.0,15
6,Education,1.4,7
6,STEM*,1.2,6
6,Television,1.0,5
6,North_America,0.8,4
6,Business_and_economics,0.8,4
6,Radio,0.4,2
6,Architecture,0.4,2
6,Music,0.4,2
6,Performing_arts,0.2,1
6,Military_and_warfare,0.2,1
6,Medicine_&_Health,0.2,1
6,Internet_culture,0.2,1
6,History,0.2,1
6,Technology,0.2,1
7,Sports,93.0,238
7,Media*,2.0,5
7,Visual_arts*,1.2,3
7,Business_and_economics,0.8,2
7,Food_and_drink,0.4,1
7,Geographical,0.4,1
7,History,0.4,1
