modularity_class,Subtopic,Percentage,Count
0,Society,32.6,46
0,Media*,27.0,38
0,Music,17.7,25
0,Television,4.3,6
0,Business_and_economics,3.5,5
0,Films,3.5,5
0,Literature,2.1,3
0,Military_and_warfare,2.1,3
0,STEM*,2.1,3
0,Philosophy_and_religion,1.4,2
0,Politics_and_government,1.4,2
0,Central_Asia,0.7,1
0,Europe*,0.7,1
0,North_America,0.7,1
1,History,33.2,64
1,Philosophy_and_religion,8.8,17
1,Society,8.3,16
1,Media*,6.7,13
1,Military_and_warfare,6.2,12
1,STEM*,3.1,6
1,Politics_and_government,3.1,6
1,Literature,3.1,6
1,Visual_arts*,3.1,6
1,Architecture,2.1,4
1,Biology,2.1,4
1,Linguistics,2.1,4
1,Europe*,2.1,4
1,Music,2.1,4
1,Sports,2.1,4
1,Performing_arts,1.6,3
1,Food_and_drink,1.6,3
1,Films,1.0,2
1,Transportation,1.0,2
1,Technology,1.0,2
1,Video_games,0.5,1
1,Television,0.5,1
1,Southern_Europe,0.5,1
1,Geographical,0.5,1
1,Books,0.5,1
1,Computing,0.5,1
1,Education,0.5,1
1,North_America,0.5,1
1,Asia*,0.5,1
1,Medicine_&_Health,0.5,1
1,Physics,0.5,1
2,Society,28.9,41
2,Media*,19.0,27
2,Military_and_warfare,16.2,23
2,Films,15.5,22
2,History,5.6,8
2,Literature,4.2,6
2,STEM*,2.8,4
2,Technology,2.8,4
2,Philosophy_and_religion,2.1,3
2,Performing_arts,1.4,2
2,Business_and_economics,0.7,1
2,Politics_and_government,0.7,1
3,Military_and_warfare,29.6,24
3,Politics_and_government,21.0,17
3,History,17.3,14
3,Society,12.3,10
3,Philosophy_and_religion,6.2,5
3,Visual_arts*,3.7,3
3,Films,2.5,2
3,Media*,2.5,2
3,Architecture,1.2,1
3,Business_and_economics,1.2,1
3,STEM*,1.2,1
3,Transportation,1.2,1
4,Biology,55.5,122
4,Society,10.0,22
4,Medicine_&_Health,5.9,13
4,Military_and_warfare,5.0,11
4,Chemistry,2.3,5
4,Politics_and_government,2.3,5
4,STEM*,1.8,4
4,Films,1.8,4
4,History,1.8,4
4,Media*,1.8,4
4,Transportation,1.4,3
4,Earth_and_environment,1.4,3
4,Philosophy_and_religion,1.4,3
4,Asia*,1.4,3
4,North_America,0.9,2
4,Linguistics,0.9,2
4,Food_and_drink,0.9,2
4,Eastern_Europe,0.9,2
4,Business_and_economics,0.9,2
4,Literature,0.5,1
4,East_Asia,0.5,1
4,Technology,0.5,1
4,Architecture,0.5,1
5,Politics_and_government,25.0,31
5,Military_and_warfare,20.2,25
5,Society,7.3,9
5,Media*,6.5,8
5,Business_and_economics,4.8,6
5,Transportation,4.8,6
5,Asia*,4.0,5
5,History,4.0,5
5,Sports,3.2,4
5,STEM*,2.4,3
5,Architecture,1.6,2
5,Literature,1.6,2
5,Linguistics,1.6,2
5,Films,1.6,2
5,Engineering,1.6,2
5,Education,1.6,2
5,East_Asia,1.6,2
5,Internet_culture,0.8,1
5,Medicine_&_Health,0.8,1
5,Europe*,0.8,1
5,Software,0.8,1
5,Earth_and_environment,0.8,1
5,Television,0.8,1
5,Computing,0.8,1
5,Visual_arts*,0.8,1
6,Society,33.1,40
6,Sports,28.9,35
6,Politics_and_government,12.4,15
6,Media*,4.1,5
6,History,2.5,3
6,Music,1.7,2
6,Transportation,1.7,2
6,Education,1.7,2
6,Films,1.7,2
6,Literature,1.7,2
6,Business_and_economics,1.7,2
6,Television,0.8,1
6,Technology,0.8,1
6,STEM*,0.8,1
6,Architecture,0.8,1
6,Philosophy_and_religion,0.8,1
6,North_America,0.8,1
6,Military_and_warfare,0.8,1
6,Medicine_&_Health,0.8,1
6,Geographical,0.8,1
6,Computing,0.8,1
6,Visual_arts*,0.8,1
7,Military_and_warfare,32.2,28
7,Society,14.9,13
7,Politics_and_government,10.3,9
7,History,8.0,7
7,Philosophy_and_religion,6.9,6
7,Media*,4.6,4
7,Music,4.6,4
7,STEM*,3.4,3
7,Engineering,2.3,2
7,Medicine_&_Health,2.3,2
7,Northern_Africa,1.1,1
7,Africa*,1.1,1
7,Architecture,1.1,1
7,Geographical,1.1,1
7,Europe*,1.1,1
7,Earth_and_environment,1.1,1
7,Computing,1.1,1
7,Business_and_economics,1.1,1
7,Transportation,1.1,1
8,Business_and_economics,30.6,30
8,Society,13.3,13
8,Technology,12.2,12
8,Politics_and_government,7.1,7
8,Transportation,4.1,4
8,Medicine_&_Health,4.1,4
8,History,4.1,4
8,STEM*,3.1,3
8,Military_and_warfare,3.1,3
8,Food_and_drink,3.1,3
8,Internet_culture,2.0,2
8,Asia*,2.0,2
8,Chemistry,2.0,2
8,Sports,2.0,2
8,Biology,2.0,2
8,North_America,1.0,1
8,Philosophy_and_religion,1.0,1
8,Physics,1.0,1
8,Computing,1.0,1
8,Architecture,1.0,1
9,Society,38.2,52
9,Media*,16.9,23
9,Military_and_warfare,10.3,14
9,Films,7.4,10
9,Visual_arts*,5.9,8
9,Music,5.1,7
9,Performing_arts,3.7,5
9,History,3.7,5
9,Linguistics,1.5,2
9,STEM*,1.5,2
9,Literature,0.7,1
9,Entertainment,0.7,1
9,Philosophy_and_religion,0.7,1
9,Politics_and_government,0.7,1
9,Southern_Europe,0.7,1
9,Technology,0.7,1
9,Transportation,0.7,1
9,Architecture,0.7,1
10,Military_and_warfare,35.4,62
10,Transportation,16.0,28
10,Society,11.4,20
10,History,4.6,8
10,Engineering,4.0,7
10,Philosophy_and_religion,4.0,7
10,Media*,4.0,7
10,STEM*,3.4,6
10,Visual_arts*,2.3,4
10,Business_and_economics,2.3,4
10,Politics_and_government,1.7,3
10,Architecture,1.7,3
10,Earth_and_environment,1.7,3
10,Music,1.1,2
10,Europe*,1.1,2
10,Medicine_&_Health,1.1,2
10,Biology,0.6,1
10,Fashion,0.6,1
10,Eastern_Europe,0.6,1
10,South_America,0.6,1
10,Technology,0.6,1
10,Television,0.6,1
10,Comics_and_Anime,0.6,1
11,Media*,27.9,17
11,History,26.2,16
11,Literature,18.0,11
11,Films,11.5,7
11,Music,6.6,4
11,Philosophy_and_religion,3.3,2
11,Military_and_warfare,1.6,1
11,Performing_arts,1.6,1
11,Politics_and_government,1.6,1
11,Society,1.6,1
12,Space,19.6,21
12,Business_and_economics,11.2,12
12,Society,9.3,10
12,Media*,8.4,9
12,Education,5.6,6
12,Biology,4.7,5
12,North_America,4.7,5
12,Technology,3.7,4
12,Physics,3.7,4
12,Visual_arts*,3.7,4
12,Computing,3.7,4
12,Philosophy_and_religion,2.8,3
12,Politics_and_government,2.8,3
12,STEM*,2.8,3
12,Earth_and_environment,2.8,3
12,Medicine_&_Health,1.9,2
12,Internet_culture,1.9,2
12,Films,1.9,2
12,Military_and_warfare,1.9,2
12,History,0.9,1
12,Geographical,0.9,1
12,Sports,0.9,1
13,Society,17.5,18
13,Music,14.6,15
13,Media*,10.7,11
13,Literature,8.7,9
13,History,6.8,7
13,Politics_and_government,6.8,7
13,Military_and_warfare,4.9,5
13,Performing_arts,4.9,5
13,Physics,4.9,5
13,STEM*,2.9,3
13,Transportation,2.9,3
13,Books,2.9,3
13,Business_and_economics,1.9,2
13,Films,1.9,2
13,Sports,1.0,1
13,Space,1.0,1
13,Asia*,1.0,1
13,Medicine_&_Health,1.0,1
13,Geographical,1.0,1
13,Entertainment,1.0,1
13,Computing,1.0,1
13,Visual_arts*,1.0,1
14,Sports,85.9,177
14,Society,8.7,18
14,History,1.0,2
14,Business_and_economics,0.5,1
14,Europe*,0.5,1
14,Geographical,0.5,1
14,List_Disambig,0.5,1
14,Military_and_warfare,0.5,1
14,Music,0.5,1
14,Politics_and_government,0.5,1
14,STEM*,0.5,1
14,Visual_arts*,0.5,1
15,Philosophy_and_religion,43.9,119
15,Society,18.1,49
15,History,6.6,18
15,STEM*,4.8,13
15,Media*,3.3,9
15,Military_and_warfare,3.3,9
