,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,1.0,458.0,Acqualagna,1.0000100135803223,Q190164,Geography.Regions.Europe.Southern_Europe,458.0,0.0,2.0
1,1.0,458.0,Acqualagna,0.9996300339698792,Q190164,Geography.Regions.Europe.Europe*,458.0,0.0,2.0
2,1.0,492.0,Anna Maria Pierangeli,0.998977780342102,Q106988,Culture.Biography.Biography*,492.0,0.0,4.0
3,1.0,492.0,Anna Maria Pierangeli,0.8872146010398865,Q106988,Culture.Biography.Women,492.0,0.0,4.0
4,1.0,492.0,Anna Maria Pierangeli,0.523430347442627,Q106988,History_and_Society.History,492.0,0.0,4.0
5,1.0,492.0,Anna Maria Pierangeli,0.10375863313674927,Q106988,Culture.Media.Media*,492.0,0.0,4.0
6,1.0,492.0,Anna Maria Pierangeli,0.09919838809967041,Q106988,Geography.Regions.Europe.Europe*,492.0,0.0,4.0
7,1.0,492.0,Anna Maria Pierangeli,0.0,Q106988,Geography.Regions.Europe.Southern_Europe,492.0,0.0,4.0
8,4.0,1196.0,Codigoro,1.0000100135803223,Q95095,Geography.Regions.Europe.Southern_Europe,1196.0,11155.714666825483,8.0
9,4.0,1196.0,Codigoro,0.9994907379150391,Q95095,Geography.Regions.Europe.Europe*,1196.0,11155.714666825483,8.0
10,1.0,1208.0,Celleno,1.0000100135803223,Q160943,Geography.Regions.Europe.Southern_Europe,1208.0,0.0,5.0
11,1.0,1208.0,Celleno,1.0000100135803223,Q160943,Geography.Regions.Europe.Europe*,1208.0,0.0,5.0
12,2.0,1270.0,Campogalliano,1.0000100135803223,Q100039,Geography.Regions.Europe.Europe*,1270.0,4786.659198526087,13.0
13,2.0,1270.0,Campogalliano,1.0000100135803223,Q100039,Geography.Regions.Europe.Southern_Europe,1270.0,4786.659198526087,13.0
14,3.0,1302.0,Ciclismo,0.9124462008476257,Q53121,Culture.Sports,1302.0,47447.335501142734,14.0
15,3.0,1302.0,Ciclismo,0.4843900501728058,Q53121,STEM.STEM*,1302.0,47447.335501142734,14.0
16,16.0,1381.0,Cattedrale,0.546748161315918,Q2977,Culture.Philosophy_and_religion,1381.0,268983.1404435821,14.0
17,16.0,1381.0,Cattedrale,0.29422497749328613,Q2977,Culture.Visual_arts.Visual_arts*,1381.0,268983.1404435821,14.0
18,16.0,1381.0,Cattedrale,0.2509227991104126,Q2977,Culture.Visual_arts.Architecture,1381.0,268983.1404435821,14.0
19,16.0,1381.0,Cattedrale,0.1778208613395691,Q2977,History_and_Society.History,1381.0,268983.1404435821,14.0
20,16.0,1381.0,Cattedrale,0.14034625887870789,Q2977,History_and_Society.Society,1381.0,268983.1404435821,14.0
