modularity_class,Subtopic,Percentage,Count
0,Sports,89.7,208
0,Education,2.2,5
0,Media*,1.7,4
0,Films,1.3,3
0,Geographical,1.3,3
0,Biology,0.4,1
0,Business_and_economics,0.4,1
0,Comics_and_Anime,0.4,1
0,Literature,0.4,1
0,STEM*,0.4,1
0,Society,0.4,1
0,Television,0.4,1
0,Transportation,0.4,1
0,Visual_arts*,0.4,1
1,Media*,39.6,129
1,Films,13.5,44
1,Music,5.2,17
1,Performing_arts,5.2,17
1,Television,4.3,14
1,Sports,4.3,14
1,Society,3.7,12
1,Transportation,3.4,11
1,History,3.4,11
1,Military_and_warfare,3.1,10
1,Literature,2.5,8
1,Business_and_economics,1.8,6
1,Video_games,1.5,5
1,North_America,1.5,5
1,Visual_arts*,1.5,5
1,Politics_and_government,0.9,3
1,Internet_culture,0.9,3
1,Books,0.6,2
1,Linguistics,0.6,2
1,Engineering,0.6,2
1,Medicine_&_Health,0.3,1
1,Philosophy_and_religion,0.3,1
1,Physics,0.3,1
1,Fashion,0.3,1
1,Earth_and_environment,0.3,1
1,Biology,0.3,1
2,Sports,91.0,606
2,Southern_Europe,2.0,13
2,Europe*,1.7,11
2,Media*,1.7,11
2,Linguistics,0.8,5
2,History,0.6,4
2,Business_and_economics,0.5,3
2,Visual_arts*,0.3,2
2,Philosophy_and_religion,0.3,2
2,Society,0.3,2
2,Africa*,0.2,1
2,Technology,0.2,1
2,Transportation,0.2,1
2,Music,0.2,1
2,Military_and_warfare,0.2,1
2,Chemistry,0.2,1
2,Western_Africa,0.2,1
3,Media*,33.6,86
3,Films,21.5,55
3,Performing_arts,6.2,16
3,Music,5.9,15
3,Visual_arts*,5.1,13
3,Politics_and_government,4.7,12
3,Television,4.7,12
3,Literature,3.9,10
3,Comics_and_Anime,2.0,5
3,Sports,2.0,5
3,Society,2.0,5
3,Transportation,1.6,4
3,History,1.6,4
3,North_America,1.2,3
3,Medicine_&_Health,0.8,2
3,Video_games,0.4,1
3,Biology,0.4,1
3,Philosophy_and_religion,0.4,1
3,Books,0.4,1
3,Food_and_drink,0.4,1
3,Fashion,0.4,1
3,East_Asia,0.4,1
3,Earth_and_environment,0.4,1
3,Military_and_warfare,0.4,1
4,Media*,38.5,203
4,Films,13.7,72
4,Music,13.5,71
4,History,9.1,48
4,Television,4.0,21
4,Sports,3.6,19
4,Politics_and_government,2.1,11
4,Performing_arts,2.1,11
4,Literature,2.1,11
4,Visual_arts*,1.7,9
4,Transportation,1.3,7
4,Philosophy_and_religion,1.1,6
4,Linguistics,1.1,6
4,Southern_Europe,1.1,6
4,Business_and_economics,0.8,4
4,STEM*,0.6,3
4,Society,0.6,3
4,Europe*,0.4,2
4,Biology,0.4,2
4,Medicine_&_Health,0.4,2
4,Education,0.4,2
4,Fashion,0.2,1
4,Books,0.2,1
4,Technology,0.2,1
4,Physics,0.2,1
4,Engineering,0.2,1
4,Entertainment,0.2,1
4,Mathematics,0.2,1
4,Architecture,0.2,1
5,Media*,22.0,67
5,History,18.8,57
5,Films,16.8,51
5,Politics_and_government,7.6,23
5,Performing_arts,3.6,11
5,Military_and_warfare,3.3,10
5,Visual_arts*,3.0,9
5,Sports,2.6,8
5,Linguistics,2.6,8
5,Literature,2.6,8
5,Music,2.0,6
5,Medicine_&_Health,1.6,5
5,Society,1.6,5
5,Business_and_economics,1.6,5
5,Television,1.6,5
5,Transportation,1.6,5
5,Philosophy_and_religion,1.0,3
5,Earth_and_environment,1.0,3
5,STEM*,1.0,3
5,Southern_Europe,1.0,3
5,Technology,1.0,3
5,Fashion,0.7,2
5,Books,0.3,1
5,Engineering,0.3,1
5,Physics,0.3,1
5,Asia*,0.3,1
6,Sports,77.9,109
6,Media*,6.4,9
6,Business_and_economics,4.3,6
6,Medicine_&_Health,2.1,3
6,Linguistics,1.4,2
6,STEM*,1.4,2
6,Southern_Europe,1.4,2
6,Biology,0.7,1
6,Literature,0.7,1
6,Military_and_warfare,0.7,1
6,Philosophy_and_religion,0.7,1
6,Politics_and_government,0.7,1
6,Society,0.7,1
6,Visual_arts*,0.7,1
7,Media*,35.3,94
7,Films,17.3,46
