,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,2101,Asterix,2101,40,15,41436.97360870433,Q42490
1,2282,Alexis Korner,2282,8,1,21770.978703313078,Q455236
2,2709,"Aberdeen, South Dakota",2709,8,6,17601.137061383484,Q236713
3,3218,RUR-5 ASROC,3218,4,20,18506.951570643305,Q76917
4,3537,Armed Forces of Belarus,3537,2,17,361.47382354516196,Q276318
5,4295,Batavi (Germanic tribe),4295,2,1,2385.151895758689,Q176825
6,4552,Bernard of Clairvaux,4552,8,1,42850.77180488879,Q188411
7,4644,Balmoral Castle,4644,8,1,14628.986335964611,Q42049
8,4650,Black hole,4650,3,1,6470.636271230695,Q589
9,4737,Brownie McGhee,4737,2,1,0.0,Q950313
10,5026,Brisbane Lions,5026,42,19,226929.8709446664,Q637601
11,5676,Californium,5676,1,20,0.0,Q1888
12,5985,Canadian Radio-television and Telecommunications Commission,5985,61,6,104960.41113221193,Q2993801
13,6365,Convention of Kanagawa,6365,2,1,0.0,Q771451
14,6651,"Cedar Falls, Iowa",6651,7,2,0.0,Q582212
15,6719,"Columbia, Missouri",6719,16,6,571059.7824651622,Q59670
16,7387,Cyril of Jerusalem,7387,7,1,9592.589036390418,Q298654
17,7592,Caldera,7592,9,17,20047.111936903948,Q159954
18,7602,The Family International,7602,3,1,9162.0,Q536890
19,8206,HM Prison Dartmoor,8206,1,1,0.0,Q5635157
20,8484,Deus Ex (video game),8484,1,34,0.0,Q644793
21,8716,Dolly Parton,8716,78,21,485063.37243527384,Q180453
22,8855,Dr. Seuss,8855,8,1,59442.88072955023,Q298685
23,9574,Eric Hoffer,9574,6,1,9161.999999999984,Q588692
24,10130,Emperor Jimmu,10130,2,1,0.0,Q200188
25,10315,Edwin Howard Armstrong,10315,13,6,224957.37079495203,Q333987
26,10407,Epictetus,10407,6,1,9161.999999999984,Q183144
27,10878,Flanders,10878,18,1,241447.9458596264,Q234
28,10879,Freud (disambiguation),10879,2,1,9162.0,Q227778
29,10946,Monaco Grand Prix,10946,2,29,0.0,Q9102
30,12611,GTE,12611,1,3,0.0,Q3759492
31,12651,Gregory the Illuminator,12651,1,1,0.0,Q309953
