modularity_class,Subtopic,Percentage,Count
0,Sports,97.8,178
0,Europe*,0.5,1
0,History,0.5,1
0,Literature,0.5,1
0,Western_Europe,0.5,1
1,Media*,34.6,85
1,Films,21.1,52
1,History,8.5,21
1,Literature,6.5,16
1,Music,5.3,13
1,Television,2.8,7
1,Society,2.4,6
1,Politics_and_government,2.4,6
1,Business_and_economics,2.4,6
1,Visual_arts*,2.0,5
1,Performing_arts,2.0,5
1,Philosophy_and_religion,1.6,4
1,Sports,1.6,4
1,Architecture,1.2,3
1,Medicine_&_Health,0.8,2
1,Entertainment,0.8,2
1,STEM*,0.8,2
1,Education,0.8,2
1,Transportation,0.4,1
1,Military_and_warfare,0.4,1
1,List_Disambig,0.4,1
1,Fashion,0.4,1
1,Western_Europe,0.4,1
2,Media*,39.2,31
2,Literature,20.3,16
2,Films,15.2,12
2,Music,10.1,8
2,History,5.1,4
2,Performing_arts,3.8,3
2,Comics_and_Anime,2.5,2
2,Society,2.5,2
2,Western_Europe,1.3,1
3,Sports,92.5,62
3,Geographical,1.5,1
3,History,1.5,1
3,Medicine_&_Health,1.5,1
3,Music,1.5,1
3,Television,1.5,1
4,Sports,88.5,115
4,Media*,5.4,7
4,Music,2.3,3
4,Films,0.8,1
4,Linguistics,0.8,1
4,Military_and_warfare,0.8,1
4,Television,0.8,1
4,Transportation,0.8,1
5,Military_and_warfare,20.6,14
5,Sports,19.1,13
5,Politics_and_government,16.2,11
5,Society,10.3,7
5,Earth_and_environment,8.8,6
5,History,8.8,6
5,Media*,7.4,5
5,Films,2.9,2
5,Biology,1.5,1
5,Engineering,1.5,1
5,Performing_arts,1.5,1
5,Transportation,1.5,1
6,Sports,87.3,89
6,Engineering,2.9,3
6,Business_and_economics,2.0,2
6,Africa*,1.0,1
6,Europe*,1.0,1
6,Media*,1.0,1
6,Military_and_warfare,1.0,1
6,Music,1.0,1
6,Philosophy_and_religion,1.0,1
6,Southern_Europe,1.0,1
6,Western_Europe,1.0,1
7,Media*,30.9,30
7,Sports,30.9,30
7,Music,12.4,12
7,Politics_and_government,4.1,4
7,Business_and_economics,3.1,3
7,Literature,3.1,3
7,Western_Europe,3.1,3
7,Films,2.1,2
7,History,2.1,2
7,Military_and_warfare,2.1,2
7,Philosophy_and_religion,2.1,2
7,Visual_arts*,2.1,2
7,Linguistics,1.0,1
7,Space,1.0,1
8,Media*,29.2,28
8,Films,14.6,14
8,History,11.5,11
8,Business_and_economics,4.2,4
8,Visual_arts*,4.2,4
8,Performing_arts,4.2,4
8,Literature,4.2,4
8,Books,3.1,3
8,Transportation,3.1,3
8,Politics_and_government,3.1,3
8,Military_and_warfare,3.1,3
8,Music,2.1,2
8,Food_and_drink,2.1,2
8,Society,2.1,2
8,Television,2.1,2
8,Europe*,2.1,2
8,Fashion,1.0,1
8,STEM*,1.0,1
8,Sports,1.0,1
8,Engineering,1.0,1
8,Western_Europe,1.0,1
9,Media*,15.7,13
9,Films,13.3,11
9,Military_and_warfare,12.0,10
9,Sports,9.6,8
9,Performing_arts,7.2,6
9,Transportation,7.2,6
9,Engineering,7.2,6
9,Literature,4.8,4
9,Politics_and_government,3.6,3
9,Business_and_economics,2.4,2
9,Space,2.4,2
9,Visual_arts*,2.4,2
9,Comics_and_Anime,1.2,1
9,Music,1.2,1
9,STEM*,1.2,1
