modularity_class,Subtopic,Percentage,Count
0,Military_and_warfare,33.6,73
0,Transportation,15.2,33
0,Politics_and_government,12.9,28
0,Society,7.4,16
0,History,5.1,11
0,Media*,3.7,8
0,Philosophy_and_religion,3.2,7
0,STEM*,2.8,6
0,Engineering,2.3,5
0,Technology,2.3,5
0,West_Asia,1.8,4
0,Visual_arts*,1.4,3
0,Video_games,1.4,3
0,Sports,0.9,2
0,Africa*,0.9,2
0,Business_and_economics,0.9,2
0,Literature,0.9,2
0,Geographical,0.9,2
0,Films,0.9,2
0,Music,0.5,1
0,Medicine_&_Health,0.5,1
0,Northern_Africa,0.5,1
1,Films,33.0,32
1,Media*,28.9,28
1,Literature,13.4,13
1,Society,9.3,9
1,Military_and_warfare,6.2,6
1,Visual_arts*,3.1,3
1,Comics_and_Anime,1.0,1
1,Fashion,1.0,1
1,Geographical,1.0,1
1,History,1.0,1
1,Music,1.0,1
1,Video_games,1.0,1
2,Sports,66.3,67
2,Society,22.8,23
2,STEM*,5.9,6
2,History,2.0,2
2,Geographical,1.0,1
2,Linguistics,1.0,1
2,Politics_and_government,1.0,1
3,Society,37.3,147
3,Military_and_warfare,26.1,103
3,Media*,14.2,56
3,Films,9.1,36
3,History,3.0,12
3,Transportation,1.8,7
3,Music,1.0,4
3,Video_games,1.0,4
3,Visual_arts*,1.0,4
3,Performing_arts,0.8,3
3,Politics_and_government,0.8,3
3,Sports,0.8,3
3,Literature,0.5,2
3,Biology,0.5,2
3,Geographical,0.3,1
3,Central_Asia,0.3,1
3,Philosophy_and_religion,0.3,1
3,STEM*,0.3,1
3,Engineering,0.3,1
3,Technology,0.3,1
3,Eastern_Europe,0.3,1
3,Computing,0.3,1
4,Society,24.2,60
4,Military_and_warfare,16.1,40
4,History,11.7,29
4,Sports,4.8,12
4,Europe*,4.8,12
4,Philosophy_and_religion,4.8,12
4,Media*,4.0,10
4,Visual_arts*,3.6,9
4,Politics_and_government,3.2,8
4,Transportation,2.8,7
4,Literature,2.0,5
4,Space,2.0,5
4,Films,1.6,4
4,Southern_Europe,1.2,3
4,Technology,1.2,3
4,Biology,1.2,3
4,Medicine_&_Health,1.2,3
4,STEM*,0.8,2
4,Africa*,0.8,2
4,Music,0.8,2
4,Architecture,0.8,2
4,Linguistics,0.8,2
4,Food_and_drink,0.8,2
4,Asia*,0.8,2
4,Western_Europe,0.8,2
4,Northern_Europe,0.4,1
4,Mathematics,0.4,1
4,Software,0.4,1
4,Internet_culture,0.4,1
4,Education,0.4,1
4,Earth_and_environment,0.4,1
4,Computing,0.4,1
5,Society,35.1,13
5,Media*,21.6,8
5,Military_and_warfare,16.2,6
5,Performing_arts,10.8,4
5,History,5.4,2
5,Literature,2.7,1
5,Music,2.7,1
5,Politics_and_government,2.7,1
5,Visual_arts*,2.7,1
6,Society,16.3,25
6,Chemistry,11.1,17
6,Technology,7.8,12
6,Business_and_economics,7.2,11
6,Medicine_&_Health,7.2,11
6,Biology,7.2,11
6,Physics,5.9,9
6,Transportation,4.6,7
6,History,4.6,7
6,STEM*,4.6,7
6,Engineering,2.6,4
6,Literature,2.6,4
6,Politics_and_government,2.6,4
6,Earth_and_environment,2.0,3
6,Sports,2.0,3
6,Architecture,1.3,2
6,Visual_arts*,1.3,2
6,Music,1.3,2
6,Media*,1.3,2
6,Fashion,1.3,2
6,Philosophy_and_religion,0.7,1
6,North_America,0.7,1
6,Linguistics,0.7,1
6,Space,0.7,1
6,Internet_culture,0.7,1
6,Films,0.7,1
6,Television,0.7,1
6,Military_and_warfare,0.7,1
7,Society,40.1,93
7,Media*,23.7,55
7,Music,14.2,33
7,Performing_arts,5.6,13
7,Military_and_warfare,3.9,9
7,Films,3.4,8
7,Politics_and_government,2.2,5
7,Television,2.2,5
7,STEM*,1.7,4
7,History,0.9,2
7,Books,0.4,1
7,Food_and_drink,0.4,1
7,Philosophy_and_religion,0.4,1
7,Transportation,0.4,1
7,Visual_arts*,0.4,1
8,Media*,39.3,90
8,Films,25.8,59
8,Society,7.0,16
8,Literature,6.6,15
8,Biology,4.8,11
8,Earth_and_environment,2.6,6
8,Performing_arts,2.6,6
8,Medicine_&_Health,1.7,4
8,Visual_arts*,1.7,4
8,History,1.3,3
8,Internet_culture,0.9,2
8,Business_and_economics,0.9,2
8,Philosophy_and_religion,0.9,2
8,Television,0.9,2
8,Transportation,0.9,2
8,North_America,0.4,1
8,Politics_and_government,0.4,1
8,Entertainment,0.4,1
8,Space,0.4,1
8,Military_and_warfare,0.4,1
9,Society,41.4,96
9,Military_and_warfare,12.9,30
9,Politics_and_government,10.3,24
9,Business_and_economics,6.0,14
9,Media*,5.6,13
9,STEM*,3.4,8
9,Eastern_Europe,2.6,6
9,Philosophy_and_religion,1.7,4
9,Medicine_&_Health,1.7,4
9,Computing,1.7,4
9,Music,1.3,3
9,Transportation,0.9,2
9,History,0.9,2
9,Films,0.9,2
9,Literature,0.9,2
9,Europe*,0.9,2
9,Visual_arts*,0.9,2
9,Engineering,0.9,2
9,Technology,0.9,2
9,Sports,0.4,1
9,Southeast_Asia,0.4,1
9,Southern_Europe,0.4,1
9,Asia*,0.4,1
9,South_America,0.4,1
9,List_Disambig,0.4,1
9,Geographical,0.4,1
9,Food_and_drink,0.4,1
9,Entertainment,0.4,1
9,Western_Europe,0.4,1
10,Society,33.3,17
10,Media*,25.5,13
10,Films,9.8,5
10,Military_and_warfare,9.8,5
10,History,7.8,4
10,STEM*,5.9,3
10,Entertainment,3.9,2
10,Literature,2.0,1
10,Television,2.0,1
11,Society,18.8,25
11,Military_and_warfare,18.0,24
11,History,7.5,10
11,Visual_arts*,7.5,10
11,Politics_and_government,6.0,8
11,Biology,5.3,7
11,Earth_and_environment,4.5,6
11,Media*,4.5,6
11,Engineering,3.8,5
11,Philosophy_and_religion,3.8,5
11,Sports,3.8,5
11,Transportation,3.0,4
11,Europe*,2.3,3
11,Literature,1.5,2
11,Medicine_&_Health,1.5,2
11,Business_and_economics,1.5,2
11,Technology,1.5,2
11,Southeast_Asia,0.8,1
11,Eastern_Europe,0.8,1
11,Chemistry,0.8,1
11,STEM*,0.8,1
11,Music,0.8,1
11,Geographical,0.8,1
11,Performing_arts,0.8,1
12,Military_and_warfare,51.5,134
12,Society,25.4,66
12,Media*,4.2,11
12,Politics_and_government,3.5,9
12,History,2.7,7
12,STEM*,2.7,7
12,Philosophy_and_religion,1.9,5
12,Transportation,1.5,4
12,Visual_arts*,1.5,4
12,Education,0.8,2
12,Music,0.8,2
