,Label,Id,Degree,modularity_class,betweenesscentrality
632,Aberdeen_(disambiguation),632,1,0,0.0
706,Economy_of_Angola,706,7,25,149873.5
709,Angolan_Armed_Forces,709,5,25,49965.5
710,Foreign_relations_of_Angola,710,2,25,0.0
1087,Foreign_relations_of_Azerbaijan,1087,4,5,19230.121419272804
1088,Azerbaijani_Armed_Forces,1088,4,5,18.49920255183413
1097,Armed_Forces_of_Armenia,1097,4,5,20076.432086005454
1098,Foreign_relations_of_Armenia,1098,7,5,115649.51896902251
1112,Economy_of_American_Samoa,1112,26,0,8800.315140527679
1285,Geography_of_Alabama,1285,112,10,62353.11509581161
1461,Apollo_program,1461,30,5,799695.6517090239
1943,Australian_Democrats,1943,5,5,6044.494346294704
2198,Abdulaziz_al-Omari,2198,1,21,0.0
2346,"Albion,_Michigan",2346,6,4,2799.773834262284
2799,American_Registry_for_Internet_Numbers,2799,1,0,0.0
2936,Southeast_Alaska,2936,62,0,169818.27361620477
2939,Interior_Alaska,2939,53,0,9691.035894890236
2941,The_Bush_(Alaska),2941,47,0,28943.220377938167
2959,Arcadia_2001,2959,3,22,0.10946752363552724
3043,"Alcobaça,_Portugal",3043,1,0,0.0
3082,"Alexandria,_Indiana",3082,6,4,6382.615910341966
3120,"Andersonville,_Georgia",3120,2,28,0.0
3446,Bomber,3446,11,5,645908.594595748
4606,Battle_of_the_Nile,4606,2,16,24983.000000000007
4622,Bill_Oddie,4622,15,21,158029.2963054231
4851,Budweiser_(AB_InBev),4851,12,23,589413.7662769314
5267,Constellation,5267,13,5,325243.31931020797
5790,Carlo_Goldoni,5790,3,5,23753.851194677776
6587,"Cadillac,_Michigan",6587,33,2,46129.8829670176
6834,List_of_computer_scientists,6834,2,5,49964.0
6945,Chrominance,6945,40,36,8980.605739894809
7305,Coleco,7305,5,22,25109.584834181314
7445,Classification_of_finite_simple_groups,7445,6,5,8327.00000000218
7710,California_Department_of_Transportation,7710,64,0,99129.50105651769
7839,Stellar_corona,7839,4,5,334986.7778078306
7900,List_of_Dune_characters,7900,19,5,0.0
7902,Piter_De_Vries,7902,20,5,3.75
7957,Kennedy_family,7957,18,0,104306.56092516873
7994,David_Thompson_(explorer),7994,29,6,56838.79250421484
8029,Armed_Forces_of_the_Democratic_Republic_of_the_Congo,8029,1,25,0.0
8259,Deception_Pass,8259,185,6,21768.78574264823
9831,Ecclesia,9831,1,5,0.0
10470,"Eastmoreland,_Portland,_Oregon",10470,38,9,2283.908714907633
11101,Fanzine,11101,35,24,495457.55478184955
11350,Firewall_(construction),11350,1,5,0.0
11563,Federal_jurisdiction_(United_States),11563,1,0,0.0
12148,History_of_Guam,12148,34,0,17559.749230799363
12651,Gregory_the_Illuminator,12651,3,5,45588.38636319254
13631,Holy_orders,13631,19,5,376775.3370214045
14288,"Hamilton,_Ontario",14288,28,17,1071050.331606153
14591,Iao_Valley,14591,6,0,2787.412420510609
14878,International_Astronomical_Union,14878,5,5,213648.81592984154
15437,ITU_prefix,15437,5,17,172285.71468475048
15746,Jacques_Mayol,15746,5,5,49963.999999999985
15807,John_Horton_Conway,15807,34,5,998428.5833333333
16020,"Jackson,_Michigan",16020,34,4,21055.00354750991
16168,"Jackson_County,_Michigan",16168,41,4,3731.752868105291
16193,Jackie_Robinson,16193,24,8,347223.29485629086
16919,Kenny_Dalglish,16919,17,23,745947.3360634597
17276,Krakatoa,17276,18,5,160271.84493381713
18317,Lower_Peninsula_of_Michigan,18317,92,4,60760.20868015709
19948,Monica_Lewinsky,19948,10,19,92794.60349114677
20531,Marrakesh_Agreement,20531,4,25,1247.475953338163
20572,Musical_theatre,20572,14,5,640012.8391170051
20770,United_States_v._Microsoft_Corp.,20770,2,21,1664.3518892815257
20841,Music_radio,20841,31,17,33892.29670114624
21302,Nauru,21302,14,17,310597.60579374706
21628,Nicolas-Louis_de_Lacaille,21628,2,5,0.0
21765,New_Malden,21765,4,21,28094.35598353527
23396,Economy_of_Panama,23396,8,25,284476.0197533799
23506,Pan_and_scan,23506,4,2,301904.8460951973
23661,Phutball,23661,2,5,0.0
23712,Pentomino,23712,2,5,0.0
24014,Pope_Benedict_VIII,24014,4,5,206960.2518550252
24178,Palm_Sunday,24178,13,5,319286.8929530611
24566,Palaeography,24566,3,5,44928.45642395284
24921,Patrick_Macnee,24921,9,21,3822.0744731248637
24972,Preacher,24972,3,0,25433.989385942954
25117,Puget_Sound_Naval_Shipyard,25117,45,6,217753.5530264573
25190,Politics_of_Qatar,25190,2,10,24983.0
25745,Rerun,25745,38,2,202766.94916125629
26132,Rankine_scale,26132,6,5,124894.99999999999
26158,REO_Motor_Car_Company,26158,3,4,50271.260938645486
26254,Reform_of_the_date_of_Easter,26254,30,5,459405.42026376515
26446,Recreational_mathematics,26446,4,5,1.0
26479,Richie_Benaud,26479,8,5,470762.3704130466
26974,San_Francisco_Peninsula,26974,56,0,24526.403338710006
26988,CLIÉ,26988,93,22,2316.6396215494074
27045,New_Wave_science_fiction,27045,2,21,0.0
27541,Sprouts_(game),27541,2,5,0.0
28028,Speed_skating,28028,6,11,87435.5
29201,Seattle_Colleges_District,29201,14,6,1213.0448032528304
29275,Southcentral_Alaska,29275,43,0,9919.759004228781
29669,Sergio_Aragonés,29669,5,24,834.1711103316279
30086,The_Incredible_Shrinking_Man,30086,3,21,259649.57375469833
30208,History_of_Turkmenistan,30208,4,5,2.5
30512,The_Ridgeway,30512,3,16,10.5
30619,Keirin,30619,1,11,0.0
