modularity_class,Subtopic,Percentage,Count
0,Society,31.8,216
0,Media*,15.9,108
0,Music,7.8,53
0,Comics_and_Anime,6.9,47
0,Literature,6.6,45
0,Television,5.9,40
0,STEM*,4.7,32
0,Visual_arts*,3.7,25
0,History,3.2,22
0,Business_and_economics,3.2,22
0,Films,2.6,18
0,Sports,2.2,15
0,Military_and_warfare,1.3,9
0,Internet_culture,0.9,6
0,East_Asia,0.6,4
0,Transportation,0.4,3
0,Fashion,0.3,2
0,Politics_and_government,0.3,2
0,Education,0.3,2
0,Earth_and_environment,0.1,1
0,Engineering,0.1,1
0,Philosophy_and_religion,0.1,1
0,Performing_arts,0.1,1
0,Medicine_&_Health,0.1,1
0,Entertainment,0.1,1
0,Linguistics,0.1,1
0,Food_and_drink,0.1,1
0,Biology,0.1,1
1,Media*,34.8,133
1,Films,13.9,53
1,Music,9.2,35
1,Society,8.1,31
1,STEM*,7.1,27
1,Business_and_economics,5.8,22
1,Television,3.7,14
1,Sports,3.1,12
1,History,2.4,9
1,Politics_and_government,2.4,9
1,Literature,1.6,6
1,Education,1.3,5
1,Fashion,1.3,5
1,Transportation,1.0,4
1,Medicine_&_Health,0.8,3
1,Philosophy_and_religion,0.8,3
1,East_Asia,0.5,2
1,Comics_and_Anime,0.5,2
1,Technology,0.3,1
1,Asia*,0.3,1
1,Military_and_warfare,0.3,1
1,Linguistics,0.3,1
1,Internet_culture,0.3,1
1,Computing,0.3,1
1,Visual_arts*,0.3,1
2,Society,32.7,140
2,Politics_and_government,25.0,107
2,STEM*,11.0,47
2,Military_and_warfare,4.7,20
2,History,4.0,17
2,Media*,3.3,14
2,Philosophy_and_religion,3.0,13
2,Earth_and_environment,2.6,11
2,Education,2.6,11
2,East_Asia,1.9,8
2,Sports,1.4,6
2,Business_and_economics,1.2,5
2,List_Disambig,0.7,3
2,Computing,0.7,3
2,Films,0.7,3
2,Medicine_&_Health,0.5,2
2,Visual_arts*,0.5,2
2,Literature,0.5,2
2,Architecture,0.5,2
2,Europe*,0.5,2
2,Biology,0.5,2
2,Asia*,0.5,2
2,Mathematics,0.2,1
2,Linguistics,0.2,1
2,Physics,0.2,1
2,Books,0.2,1
2,Transportation,0.2,1
2,Africa*,0.2,1
3,Politics_and_government,34.9,52
3,East_Asia,15.4,23
3,STEM*,9.4,14
3,Media*,6.0,9
3,Business_and_economics,6.0,9
3,Society,4.7,7
3,Education,4.0,6
3,Transportation,3.4,5
3,Visual_arts*,3.4,5
3,Military_and_warfare,2.7,4
3,Asia*,2.0,3
3,Sports,2.0,3
3,Architecture,1.3,2
3,Literature,0.7,1
3,Medicine_&_Health,0.7,1
3,Linguistics,0.7,1
3,Entertainment,0.7,1
3,Computing,0.7,1
3,Television,0.7,1
3,Biology,0.7,1
4,Media*,45.9,124
4,Films,23.0,62
4,Literature,16.3,44
4,Society,2.2,6
4,Transportation,1.9,5
4,Books,1.5,4
4,History,1.5,4
4,Performing_arts,1.5,4
4,STEM*,1.5,4
4,Sports,1.1,3
4,Television,1.1,3
4,Biology,0.7,2
4,Comics_and_Anime,0.7,2
4,Military_and_warfare,0.4,1
4,Music,0.4,1
4,Politics_and_government,0.4,1
5,Military_and_warfare,11.9,143
5,Politics_and_government,9.1,109
5,Society,7.4,89
5,History,6.7,80
5,Media*,6.4,77
5,Biology,6.1,73
5,Medicine_&_Health,5.3,64
5,Transportation,4.3,52
5,Philosophy_and_religion,4.1,49
5,Literature,3.9,47
5,Films,2.8,34
5,Engineering,2.8,33
5,Physics,2.7,32
5,Business_and_economics,2.7,32
5,Sports,2.6,31
5,Chemistry,2.3,28
5,STEM*,2.1,25
5,Visual_arts*,2.1,25
5,Space,1.8,21
5,Earth_and_environment,1.7,20
5,Linguistics,1.6,19
5,Technology,1.3,15
5,Geographical,0.9,11
5,Music,0.9,11
5,Video_games,0.8,10
5,East_Asia,0.7,8
5,Internet_culture,0.6,7
5,Asia*,0.6,7
5,Computing,0.6,7
5,Food_and_drink,0.5,6
5,North_America,0.5,6
5,Comics_and_Anime,0.5,6
5,Oceania,0.4,5
5,Architecture,0.4,5
5,Education,0.3,3
5,Mathematics,0.2,2
5,South_America,0.1,1
5,Television,0.1,1
5,Fashion,0.1,1
5,Europe*,0.1,1
5,Books,0.1,1
5,West_Asia,0.1,1
5,Western_Europe,0.1,1
6,Society,72.6,355
6,STEM*,7.6,37
6,Politics_and_government,5.9,29
6,Media*,2.5,12
6,Business_and_economics,2.2,11
6,Sports,2.2,11
6,Transportation,1.2,6
6,History,1.0,5
6,Philosophy_and_religion,0.6,3
6,Military_and_warfare,0.4,2
6,Medicine_&_Health,0.4,2
6,Asia*,0.4,2
6,Linguistics,0.4,2
6,Films,0.4,2
6,Computing,0.4,2
6,Literature,0.2,1
6,Music,0.2,1
6,Libraries_&_Information,0.2,1
6,Engineering,0.2,1
6,Education,0.2,1
6,East_Asia,0.2,1
6,Video_games,0.2,1
6,Visual_arts*,0.2,1
7,Society,83.8,83
7,STEM*,6.1,6
7,Politics_and_government,4.0,4
7,History,3.0,3
7,Media*,1.0,1
7,Sports,1.0,1
7,Transportation,1.0,1
8,Military_and_warfare,36.5,138
8,Society,32.0,121
8,Politics_and_government,6.3,24
8,Transportation,5.3,20
8,Engineering,4.0,15
8,STEM*,3.2,12
8,History,2.9,11
8,Media*,2.1,8
8,Philosophy_and_religion,1.3,5
8,Films,1.3,5
8,Visual_arts*,0.8,3
8,Sports,0.8,3
8,Business_and_economics,0.8,3
8,Medicine_&_Health,0.5,2
8,Performing_arts,0.3,1
8,List_Disambig,0.3,1
8,Linguistics,0.3,1
8,Education,0.3,1
8,Earth_and_environment,0.3,1
8,Television,0.3,1
8,Computing,0.3,1
8,Biology,0.3,1
9,Sports,87.9,29
9,Society,9.1,3
9,Business_and_economics,3.0,1
10,Media*,29.0,38
10,Music,26.7,35
10,Television,16.0,21
10,Sports,10.7,14
10,Films,3.8,5
10,STEM*,3.8,5
10,Society,3.8,5
10,Business_and_economics,2.3,3
10,Biology,0.8,1
10,Europe*,0.8,1
10,Internet_culture,0.8,1
10,Linguistics,0.8,1
10,Philosophy_and_religion,0.8,1
11,Sports,42.9,9
11,Society,19.0,4
11,East_Asia,14.3,3
11,Earth_and_environment,4.8,1
11,Engineering,4.8,1
11,History,4.8,1
11,Military_and_warfare,4.8,1
11,STEM*,4.8,1
12,Sports,88.9,16
12,Literature,5.6,1
12,Music,5.6,1
13,Society,75.0,3
13,Transportation,25.0,1
14,Media*,35.7,5
14,Music,35.7,5
14,Sports,28.6,4
15,Literature,45.5,5
15,Comics_and_Anime,27.3,3
15,Media*,18.2,2
15,Visual_arts*,9.1,1
16,Media*,77.8,7
16,Medicine_&_Health,11.1,1
16,Transportation,11.1,1
