,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,22,历史,22,21,5,50779.586310757324,Q309
1,48,电影,48,79,5,715263.6458804487,Q11424
2,86,中医学,86,12,5,17365.549598966867,Q200253
3,306,辽宁省,306,25,5,141005.34120146357,Q43934
4,646,蒲松龄,646,5,5,8404.336870485522,Q318406
5,729,大安區 (臺北市),729,29,6,12353.58979774765,Q252951
6,867,六艺,867,4,5,0.0,Q831158
7,1096,约翰·沃尔夫冈·冯·歌德,1096,6,5,3453.902834400757,Q5879
8,1175,T细胞,1175,6,5,8574.097000167696,Q193529
9,1248,时区,1248,9,5,14996.709730729606,Q12143
10,1256,钠,1256,23,5,17350.481060346367,Q658
11,1274,碱金属,1274,15,5,12834.329760321378,Q19557
12,1340,碳,1340,33,5,20060.180676852226,Q623
13,1401,活性炭,1401,3,5,31.31090859341045,Q190878
14,1460,俄语,1460,24,5,37411.11478805888,Q7737
15,1579,美国国旗,1579,10,5,7021.518859321268,Q42537
16,1706,弗兰西斯·培根,1706,4,5,17.796202309689157,Q37388
17,1726,绞刑,1726,5,4,6362.88149062964,Q11608124
18,2094,知识产权,2094,6,5,6710.731118450647,Q131257
19,2160,云,2160,15,5,50310.3849384441,Q8074
20,2187,歌剧,2187,5,5,6030.357064409609,Q1344
21,2206,亞伯拉罕諸教,2206,21,5,6970.609203119949,Q47280
22,2235,呼和浩特市,2235,7,2,6956.922208004926,Q535534
23,2289,姓氏,2289,6,5,6204.680868268485,Q101352
24,2597,王维,2597,2,5,6.244949494949495,Q313605
25,2877,炎帝,2877,2,5,172.75035528646652,Q3056696
26,2884,艾青,2884,3,5,2240.032455016305,Q381194
27,3039,托马斯·杰斐逊,3039,20,5,30225.445569386025,Q11812
28,3051,詹姆斯·门罗,3051,6,5,346.66119198994795,Q11815
29,3054,美军占领伊拉克,3054,4,5,146.18318225985186,Q6722016
30,3086,约翰·昆西·亚当斯,3086,6,5,299.6065207665945,Q11816
31,3127,马尼拉,3127,16,2,72418.94841804949,Q1461
32,3295,利比里亚,3295,20,5,14673.458926013798,Q1014
33,3420,北美洲,3420,28,8,69355.98392892914,Q49
34,3661,DNA复制,3661,12,5,194.9490428683845,Q130996
35,3725,吴语,3725,12,5,15147.245753734356,Q34290
36,3827,分子,3827,5,5,5991.120553734678,Q11369
37,3917,英国君主列表,3917,9,2,1440.4092806316723,Q4869954
38,4004,查尔斯·狄更斯,4004,3,5,8452.144735380605,Q5686
39,4042,戰國策,4042,5,5,6135.910800760656,Q197396
40,4252,巴哈伊信仰,4252,27,5,18755.521699378358,Q22679
41,4316,港元,4316,35,1,107717.84589520756,Q31015
42,4487,烟火,4487,2,5,346.5207511181012,Q127933
43,4497,贺龙,4497,12,8,5167.485110801399,Q700713
44,4499,陈毅,4499,30,3,76211.5546562438,Q188408
45,4514,大不列顛王國,4514,4,5,12594.967329011968,Q161885
46,4579,大英博物馆,4579,3,5,1488.2028443786155,Q6373
47,4698,行星,4698,12,5,19703.97793529545,Q634
48,4763,中子,4763,16,5,2464.336236548477,Q2348
49,4984,轴心国,4984,6,5,5291.295896952879,Q43056
50,4985,邪恶轴心,4985,6,5,162.8346208699235,Q340700
51,5278,厘米,5278,13,5,33676.73370833348,Q174728
52,5295,中亚,5295,42,5,23618.237938403,Q27275
53,5330,维吾尔语,5330,10,5,6753.522289178282,Q13263
54,5828,法家,5828,11,5,13934.631585496967,Q238344
55,5844,钢琴,5844,54,0,676710.7263241239,Q5994
56,5847,荀子,5847,11,5,18670.71645944861,Q216072
57,5850,墨子,5850,4,5,1737.9298006810868,Q272411
58,5854,荆轲,5854,3,5,1471.4070990432526,Q532410
59,5870,伊朗,5870,174,5,448601.1560707481,Q794
60,6045,华人,6045,19,2,47978.88121834918,Q57026211
61,6055,休斯敦,6055,18,5,45200.1218336284,Q16555
62,6107,冯玉祥,6107,53,8,63758.19462430196,Q365894
63,6121,姜维,6121,6,0,16441.023295153736,Q280866
64,6122,永乐 (明朝),6122,5,5,1057.172544664601,Q833643
65,6425,植物,6425,29,5,98206.45211881508,Q756
66,6440,格里曆,6440,14,5,19907.272326720118,Q12138
67,6471,彭定康,6471,11,3,13191.21341434209,Q23368
68,6906,廣義相對論,6906,8,5,5053.326041423779,Q11452
69,7093,泰语,7093,6,5,1915.6954222969675,Q9217
70,7249,國際特赦組織,7249,14,2,15155.60485910682,Q42970
71,7367,林燕妮,7367,1,1,0.0,Q9293151
72,7439,恐怖主义,7439,20,5,18936.319445628746,Q7283
73,7451,2000年问题,7451,7,5,7298.408601853036,Q218941
74,7465,华中科技大学,7465,6,3,28832.51104344157,Q1711196
75,7616,一个中国,7616,81,2,41635.90154691543,Q608889
76,7711,罗伯特·舒曼,7711,2,5,0.0,Q7351
77,7777,雅典,7777,12,5,21853.631323942252,Q1524
78,7797,维也纳新年音乐会,7797,4,5,4912.612639559682,Q339152
79,7820,生物集群灭绝,7820,10,5,4795.25270101896,Q55814
80,7997,联合国安全理事会,7997,26,5,8463.572164151852,Q37470
81,8041,基里巴斯,8041,12,5,7031.939748663844,Q710
82,8088,柳宗元,8088,4,5,3350.714997978709,Q337773
83,8256,理查德·尼克松,8256,29,2,20590.848836650846,Q9588
84,8269,五角大楼,8269,21,5,30435.764074073504,Q11208
85,8272,美国国防部,8272,16,8,6299.501021539928,Q11209
86,8316,吳廷琰,8316,13,8,18590.607428731277,Q192502
87,9085,李政道,9085,1,5,0.0,Q183679
88,9097,羅生門 (電影),9097,2,5,1870.0709459203129,Q135465
89,9202,胡克定律,9202,6,5,24.57571477053655,Q170282
90,9269,不扩散核武器条约,9269,25,5,2628.842718573457,Q186444
91,9291,萬曆朝鮮之役,9291,5,5,3957.26445413867,Q576338
92,9469,裏海,9469,29,5,23055.87338441773,Q5484
93,9498,绥靖主义,9498,7,2,6309.077914118912,Q620737
94,9589,五星上将,9589,22,8,1334.3948241478915,Q1331037
95,9795,阿波罗计划,9795,9,5,23108.147339270683,Q46611
96,9852,国际单位制,9852,18,5,68990.50857766467,Q12457
97,10068,超新星,10068,19,5,46494.544075989215,Q3937
98,10125,香港總督,10125,9,3,5617.711153959351,Q1159846
99,10148,彼得大帝,10148,8,5,13586.540206248157,Q8479
100,10160,原核生物,10160,15,5,635.4153095962737,Q19081
101,10170,鲍里斯·费奥多罗维奇·戈东诺夫,10170,3,5,141.69359918613898,Q170172
102,10192,中国中信集团,10192,3,5,1923.9772972105231,Q856322
103,10201,H.O.T.,10201,15,10,20301.10413520184,Q483135
104,10259,中国共产党中央纪律检查委员会,10259,14,2,18308.027994505068,Q1192996
105,10289,海馬,10289,3,5,7948.4669565042,Q74363
106,10327,盖世太保,10327,1,5,0.0,Q43250
107,10425,國家安全委員會 (蘇聯),10425,7,5,6201.5745710285355,Q80919
108,10460,中国国民党革命委员会,10460,76,2,26172.703903175814,Q1202612
109,10467,九三学社,10467,3,8,1933.1899464591154,Q1185348
110,10554,角斗士 (电影),10554,15,4,20051.070328652382,Q128518
111,10668,黎元洪,10668,18,2,4142.117857668355,Q716136
112,10832,无锡市,10832,9,2,16484.61583217365,Q42651
113,10910,黄兴,10910,11,8,98.19753993904312,Q706842
114,10994,刘贺,10994,5,0,1444.33384167937,Q7228
115,11113,中華民國政治,11113,71,6,9255.83535975559,Q707438
116,11116,儒林外史,11116,1,1,0.0,Q1218689
117,11296,禽流感,11296,15,5,11654.382205125305,Q43987
