,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,21.0,22.0,历史,0.348655104637146,Q309,History_and_Society.History,22.0,50779.586310757324,5.0,2812.0
1,21.0,22.0,历史,0.33459946513175964,Q309,Culture.Philosophy_and_religion,22.0,50779.586310757324,5.0,2812.0
2,21.0,22.0,历史,0.287777841091156,Q309,History_and_Society.Society,22.0,50779.586310757324,5.0,2812.0
3,21.0,22.0,历史,0.23371636867523196,Q309,STEM.STEM*,22.0,50779.586310757324,5.0,2812.0
4,21.0,22.0,历史,0.22816647589206696,Q309,History_and_Society.Politics_and_government,22.0,50779.586310757324,5.0,2812.0
5,79.0,48.0,电影,0.6926519870758057,Q11424,Culture.Media.Media*,48.0,715263.6458804487,5.0,2976.0
6,79.0,48.0,电影,0.5156299471855164,Q11424,Culture.Media.Films,48.0,715263.6458804487,5.0,2976.0
7,79.0,48.0,电影,0.287777841091156,Q11424,STEM.STEM*,48.0,715263.6458804487,5.0,2976.0
8,79.0,48.0,电影,0.16027602553367615,Q11424,History_and_Society.Society,48.0,715263.6458804487,5.0,2976.0
9,12.0,86.0,中医学,0.9883227348327636,Q200253,STEM.Medicine_&_Health,86.0,17365.549598966867,5.0,2855.0
10,12.0,86.0,中医学,0.9706977605819702,Q200253,Culture.Philosophy_and_religion,86.0,17365.549598966867,5.0,2855.0
11,12.0,86.0,中医学,0.967909336090088,Q200253,STEM.STEM*,86.0,17365.549598966867,5.0,2855.0
12,12.0,86.0,中医学,0.13661839067935946,Q200253,STEM.Biology,86.0,17365.549598966867,5.0,2855.0
13,12.0,86.0,中医学,0.0,Q200253,Geography.Regions.Asia.Asia*,86.0,17365.549598966867,5.0,2855.0
14,12.0,86.0,中医学,0.0,Q200253,Geography.Regions.Asia.East_Asia,86.0,17365.549598966867,5.0,2855.0
15,25.0,306.0,辽宁省,0.9984121918678284,Q43934,Geography.Regions.Asia.East_Asia,306.0,141005.34120146357,5.0,3030.0
16,25.0,306.0,辽宁省,0.9942797422409058,Q43934,Geography.Regions.Asia.Asia*,306.0,141005.34120146357,5.0,3030.0
17,25.0,306.0,辽宁省,0.6723417043685913,Q43934,Geography.Geographical,306.0,141005.34120146357,5.0,3030.0
18,25.0,306.0,辽宁省,0.1259327530860901,Q43934,History_and_Society.Politics_and_government,306.0,141005.34120146357,5.0,3030.0
19,5.0,646.0,蒲松龄,0.998142421245575,Q318406,Culture.Biography.Biography*,646.0,8404.336870485522,5.0,2315.0
20,5.0,646.0,蒲松龄,0.7879412174224854,Q318406,Culture.Literature,646.0,8404.336870485522,5.0,2315.0
21,5.0,646.0,蒲松龄,0.0,Q318406,Geography.Regions.Asia.Asia*,646.0,8404.336870485522,5.0,2315.0
22,5.0,646.0,蒲松龄,0.0,Q318406,Geography.Regions.Asia.East_Asia,646.0,8404.336870485522,5.0,2315.0
23,29.0,729.0,大安區 (臺北市),0.9099169969558716,Q252951,Geography.Regions.Asia.East_Asia,729.0,12353.589797747649,6.0,2985.0
24,29.0,729.0,大安區 (臺北市),0.9073222279548644,Q252951,Geography.Regions.Asia.Asia*,729.0,12353.589797747649,6.0,2985.0
25,29.0,729.0,大安區 (臺北市),0.8706072568893433,Q252951,Culture.Biography.Biography*,729.0,12353.589797747649,6.0,2985.0
