,Label,Id,Degree,modularity_class,betweenesscentrality
22,历史,22,21,5,50779.586310757324
48,电影,48,79,5,715263.6458804487
86,中医学,86,12,5,17365.549598966867
306,辽宁省,306,25,5,141005.34120146357
646,蒲松龄,646,5,5,8404.336870485522
729,大安區_(臺北市),729,29,6,12353.589797747652
867,六艺,867,4,5,0.0
1096,约翰·沃尔夫冈·冯·歌德,1096,6,5,3453.902834400757
1175,T细胞,1175,6,5,8574.097000167696
1248,时区,1248,9,5,14996.709730729606
1256,钠,1256,23,5,17350.481060346367
1274,碱金属,1274,15,5,12834.329760321378
1340,碳,1340,33,5,20060.180676852222
1401,活性炭,1401,3,5,31.31090859341045
1460,俄语,1460,24,5,37411.11478805889
1579,美国国旗,1579,10,5,7021.518859321268
1706,弗兰西斯·培根,1706,4,5,17.796202309689154
1726,绞刑,1726,5,4,6362.88149062964
2094,知识产权,2094,6,5,6710.731118450647
2160,云,2160,15,5,50310.384938444106
2187,歌剧,2187,5,5,6030.357064409609
2206,亞伯拉罕諸教,2206,21,5,6970.609203119949
2235,呼和浩特市,2235,7,2,6956.922208004926
2289,姓氏,2289,6,5,6204.680868268485
2597,王维,2597,2,5,6.244949494949494
2877,炎帝,2877,2,5,172.75035528646654
2884,艾青,2884,3,5,2240.032455016305
3039,托马斯·杰斐逊,3039,20,5,30225.445569386025
3051,詹姆斯·门罗,3051,6,5,346.66119198994795
3054,美军占领伊拉克,3054,4,5,146.18318225985186
3086,约翰·昆西·亚当斯,3086,6,5,299.60652076659454
3127,马尼拉,3127,16,2,72418.94841804949
3295,利比里亚,3295,20,5,14673.458926013798
3420,北美洲,3420,28,8,69355.98392892914
3661,DNA复制,3661,12,5,194.94904286838454
3725,吴语,3725,12,5,15147.245753734356
3827,分子,3827,5,5,5991.120553734678
3917,英国君主列表,3917,9,2,1440.4092806316726
4004,查尔斯·狄更斯,4004,3,5,8452.144735380605
4042,戰國策,4042,5,5,6135.910800760655
4252,巴哈伊信仰,4252,27,5,18755.521699378358
4316,港元,4316,35,1,107717.84589520757
4487,烟火,4487,2,5,346.52075111810115
4497,贺龙,4497,12,8,5167.485110801399
4499,陈毅,4499,30,3,76211.5546562438
4514,大不列顛王國,4514,4,5,12594.967329011968
4579,大英博物馆,4579,3,5,1488.2028443786157
4698,行星,4698,12,5,19703.977935295454
4763,中子,4763,16,5,2464.3362365484772
4984,轴心国,4984,6,5,5291.295896952879
4985,邪恶轴心,4985,6,5,162.8346208699235
5278,厘米,5278,13,5,33676.73370833348
5295,中亚,5295,42,5,23618.237938403
5330,维吾尔语,5330,10,5,6753.522289178283
5828,法家,5828,11,5,13934.631585496967
5844,钢琴,5844,54,0,676710.7263241239
5847,荀子,5847,11,5,18670.71645944861
5850,墨子,5850,4,5,1737.9298006810868
5854,荆轲,5854,3,5,1471.4070990432524
5870,伊朗,5870,174,5,448601.15607074817
6045,华人,6045,19,2,47978.88121834918
6055,休斯敦,6055,18,5,45200.1218336284
6107,冯玉祥,6107,53,8,63758.194624301956
6121,姜维,6121,6,0,16441.023295153736
6122,永乐_(明朝),6122,5,5,1057.172544664601
6425,植物,6425,29,5,98206.45211881507
6440,格里曆,6440,14,5,19907.27232672012
6471,彭定康,6471,11,3,13191.21341434209
6906,廣義相對論,6906,8,5,5053.326041423779
7093,泰语,7093,6,5,1915.6954222969675
7249,國際特赦組織,7249,14,2,15155.604859106821
7367,林燕妮,7367,1,1,0.0
7439,恐怖主义,7439,20,5,18936.319445628746
7451,2000年问题,7451,7,5,7298.408601853036
7465,华中科技大学,7465,6,3,28832.51104344157
7616,一个中国,7616,81,2,41635.90154691543
7711,罗伯特·舒曼,7711,2,5,0.0
7777,雅典,7777,12,5,21853.63132394225
7797,维也纳新年音乐会,7797,4,5,4912.612639559682
7820,生物集群灭绝,7820,10,5,4795.25270101896
7997,联合国安全理事会,7997,26,5,8463.572164151852
8041,基里巴斯,8041,12,5,7031.939748663844
8088,柳宗元,8088,4,5,3350.714997978709
8256,理查德·尼克松,8256,29,2,20590.848836650846
8269,五角大楼,8269,21,5,30435.764074073504
8272,美国国防部,8272,16,8,6299.501021539928
8316,吳廷琰,8316,13,8,18590.607428731273
9085,李政道,9085,1,5,0.0
9097,羅生門_(電影),9097,2,5,1870.0709459203126
9202,胡克定律,9202,6,5,24.57571477053655
9269,不扩散核武器条约,9269,25,5,2628.8427185734568
9291,萬曆朝鮮之役,9291,5,5,3957.26445413867
9469,裏海,9469,29,5,23055.87338441773
9498,绥靖主义,9498,7,2,6309.077914118912
9589,五星上将,9589,22,8,1334.3948241478915
9795,阿波罗计划,9795,9,5,23108.147339270683
9852,国际单位制,9852,18,5,68990.50857766467
10068,超新星,10068,19,5,46494.544075989215
10125,香港總督,10125,9,3,5617.71115395935
10148,彼得大帝,10148,8,5,13586.540206248157
10160,原核生物,10160,15,5,635.4153095962738
10170,鲍里斯·费奥多罗维奇·戈东诺夫,10170,3,5,141.69359918613895
10192,中国中信集团,10192,3,5,1923.977297210523
10201,H.O.T.,10201,15,10,20301.10413520184
10259,中国共产党中央纪律检查委员会,10259,14,2,18308.02799450507
10289,海馬,10289,3,5,7948.466956504201
10327,盖世太保,10327,1,5,0.0
10425,國家安全委員會_(蘇聯),10425,7,5,6201.574571028535
10460,中国国民党革命委员会,10460,76,2,26172.703903175818
10467,九三学社,10467,3,8,1933.1899464591152
10554,角斗士_(电影),10554,15,4,20051.07032865238
10668,黎元洪,10668,18,2,4142.117857668355
10832,无锡市,10832,9,2,16484.61583217365
10910,黄兴,10910,11,8,98.19753993904312
10994,刘贺,10994,5,0,1444.33384167937
11113,中華民國政治,11113,71,6,9255.83535975559
11116,儒林外史,11116,1,1,0.0
11296,禽流感,11296,15,5,11654.382205125305
11448,政党,11448,52,2,20712.11096430036
11535,哈里·S·杜鲁门,11535,35,5,39448.66777114023
11795,狭义相对论,11795,4,5,16.195576048417205
11803,金边,11803,16,5,11485.683238694748
11858,二十八宿,11858,2,5,875.5992204062019
12246,凯特·布兰切特,12246,22,4,72384.23328420155
12398,哈勃空间望远镜,12398,2,5,345.1869405752014
12588,黄任中,12588,2,1,4619.0
12673,甲烷,12673,10,5,7233.736714399567
12790,张家界市,12790,4,11,14479.639678892301
12858,凯恩斯主义经济学,12858,11,5,1100.695139368273
12920,華特·迪士尼,12920,3,4,153.2253908641412
13544,英镑,13544,11,5,57717.94503408015
13581,氰化物,13581,7,5,1691.4380729871916
13585,少林寺,13585,3,1,12261.069694541588
13606,突厥語民族,13606,14,5,1887.0749164223214
15106,1582年,15106,2,5,0.0
15467,麻原彰晃,15467,4,5,1800.825849446028
15810,佛山市,15810,11,3,24057.082889697584
15832,门罗主义,15832,9,5,1209.8178565643855
15946,波斯湾,15946,39,5,16829.240202593926
16156,國產凌凌漆,16156,7,1,22972.637946604074
16176,劉丹_(香港),16176,18,1,8843.059605994365
16316,省委书记,16316,20,3,11364.551248908932
16337,列昂尼德·伊里奇·勃列日涅夫,16337,9,2,1765.3230167258812
16413,韩愈,16413,8,5,10553.128934628725
16461,孫吳,16461,7,0,6727.140637027204
16499,老舍,16499,5,5,5650.674758941564
16705,被认定的恐怖组织列表,16705,12,5,2660.4417494726295
16800,战争,16800,32,5,46491.31597180671
