modularity_class,Subtopic,Percentage,Count
0,Society,45.2,33
0,Military_and_warfare,15.1,11
0,Films,12.3,9
0,Media*,12.3,9
0,Performing_arts,4.1,3
0,History,2.7,2
0,Music,2.7,2
0,Engineering,1.4,1
0,Linguistics,1.4,1
0,Politics_and_government,1.4,1
0,Television,1.4,1
1,Sports,52.4,33
1,Society,27.0,17
1,Media*,12.7,8
1,Business_and_economics,1.6,1
1,Education,1.6,1
1,Europe*,1.6,1
1,Films,1.6,1
1,History,1.6,1
2,Visual_arts*,21.8,12
2,Sports,12.7,7
2,Military_and_warfare,9.1,5
2,History,9.1,5
2,Society,7.3,4
2,Media*,7.3,4
2,Politics_and_government,5.5,3
2,Earth_and_environment,5.5,3
2,Transportation,3.6,2
2,Music,1.8,1
2,Engineering,1.8,1
2,Northern_Europe,1.8,1
2,Philosophy_and_religion,1.8,1
2,Medicine_&_Health,1.8,1
2,STEM*,1.8,1
2,Literature,1.8,1
2,Films,1.8,1
2,Technology,1.8,1
2,North_America,1.8,1
3,Society,43.1,22
3,Media*,27.5,14
3,Music,15.7,8
3,Films,3.9,2
3,Sports,3.9,2
3,Books,2.0,1
3,Literature,2.0,1
3,Transportation,2.0,1
4,Society,60.0,66
4,Military_and_warfare,13.6,15
4,Politics_and_government,8.2,9
4,Business_and_economics,2.7,3
4,Media*,2.7,3
4,Sports,2.7,3
4,History,1.8,2
4,Philosophy_and_religion,1.8,2
4,Asia*,0.9,1
4,Chemistry,0.9,1
4,Earth_and_environment,0.9,1
4,Education,0.9,1
4,Internet_culture,0.9,1
4,STEM*,0.9,1
4,Transportation,0.9,1
5,Society,36.4,28
5,Media*,24.7,19
5,Films,13.0,10
5,Military_and_warfare,7.8,6
5,History,5.2,4
5,Literature,5.2,4
5,Comics_and_Anime,1.3,1
5,Earth_and_environment,1.3,1
5,Sports,1.3,1
5,Technology,1.3,1
5,Transportation,1.3,1
5,Visual_arts*,1.3,1
6,Sports,74.8,83
6,STEM*,6.3,7
6,Media*,5.4,6
6,Society,3.6,4
6,Business_and_economics,1.8,2
6,Internet_culture,1.8,2
6,Linguistics,1.8,2
6,Politics_and_government,1.8,2
6,Medicine_&_Health,0.9,1
6,Video_games,0.9,1
6,Western_Europe,0.9,1
7,Films,32.0,16
7,Media*,22.0,11
7,Literature,20.0,10
7,Society,8.0,4
7,Sports,4.0,2
7,Architecture,2.0,1
7,Chemistry,2.0,1
7,Education,2.0,1
7,History,2.0,1
7,Medicine_&_Health,2.0,1
7,Military_and_warfare,2.0,1
7,Television,2.0,1
8,Military_and_warfare,31.5,39
8,Transportation,25.0,31
8,Engineering,9.7,12
8,Society,7.3,9
8,STEM*,6.5,8
8,Earth_and_environment,2.4,3
8,Philosophy_and_religion,2.4,3
8,Visual_arts*,2.4,3
8,History,2.4,3
8,Politics_and_government,1.6,2
8,Space,1.6,2
8,Sports,1.6,2
8,Medicine_&_Health,0.8,1
8,Media*,0.8,1
8,Literature,0.8,1
8,Physics,0.8,1
8,Linguistics,0.8,1
8,Films,0.8,1
8,Biology,0.8,1
9,Sports,66.7,32
9,Society,33.3,16
10,Biology,27.9,19
10,Society,23.5,16
10,Earth_and_environment,8.8,6
10,History,5.9,4
10,Politics_and_government,5.9,4
10,Asia*,4.4,3
10,STEM*,4.4,3
10,Linguistics,2.9,2
10,Northern_Europe,1.5,1
10,Technology,1.5,1
10,Southeast_Asia,1.5,1
10,Medicine_&_Health,1.5,1
10,Music,1.5,1
10,Military_and_warfare,1.5,1
10,Media*,1.5,1
10,Geographical,1.5,1
10,Films,1.5,1
10,Europe*,1.5,1
10,Visual_arts*,1.5,1
11,Society,46.7,14
11,Media*,10.0,3
11,Military_and_warfare,10.0,3
11,Films,6.7,2
11,History,6.7,2
11,Music,6.7,2
11,Business_and_economics,3.3,1
11,Literature,3.3,1
11,Performing_arts,3.3,1
11,Transportation,3.3,1
12,Society,30.0,21
12,Military_and_warfare,28.6,20
12,Films,15.7,11
12,Media*,11.4,8
12,Politics_and_government,4.3,3
12,History,2.9,2
12,Performing_arts,2.9,2
12,Sports,2.9,2
12,Literature,1.4,1
13,Sports,89.6,95
13,Society,5.7,6
13,Southern_Europe,1.9,2
13,Geographical,0.9,1
13,Transportation,0.9,1
13,Video_games,0.9,1
14,Society,50.0,45
14,Media*,18.9,17
14,Military_and_warfare,4.4,4
14,Music,3.3,3
14,Literature,3.3,3
14,STEM*,2.2,2
14,Philosophy_and_religion,2.2,2
14,Business_and_economics,2.2,2
14,History,2.2,2
14,Films,2.2,2
14,Television,2.2,2
14,Earth_and_environment,1.1,1
14,Medicine_&_Health,1.1,1
14,Performing_arts,1.1,1
14,Politics_and_government,1.1,1
14,Education,1.1,1
14,Sports,1.1,1
15,Media*,31.2,25
15,Society,31.2,25
15,Films,10.0,8
15,Military_and_warfare,10.0,8
15,Performing_arts,5.0,4
15,Literature,3.8,3
15,Engineering,2.5,2
15,Business_and_economics,1.2,1
15,Music,1.2,1
15,Politics_and_government,1.2,1
15,STEM*,1.2,1
15,Sports,1.2,1
16,Society,40.0,34
16,Media*,24.7,21
16,Military_and_warfare,16.5,14
16,Music,4.7,4
16,Films,3.5,3
16,Performing_arts,2.4,2
16,Sports,2.4,2
16,Business_and_economics,1.2,1
16,Engineering,1.2,1
16,Literature,1.2,1
16,Philosophy_and_religion,1.2,1
16,STEM*,1.2,1
17,Sports,92.0,23
17,Society,8.0,2
18,Sports,87.2,143
18,Society,3.7,6
18,Europe*,1.8,3
18,Computing,1.2,2
18,Politics_and_government,1.2,2
18,Business_and_economics,0.6,1
18,Geographical,0.6,1
18,History,0.6,1
18,Music,0.6,1
18,STEM*,0.6,1
18,Southern_Europe,0.6,1
18,Transportation,0.6,1
18,Western_Europe,0.6,1
19,Literature,49.0,24
19,Media*,30.6,15
19,Films,16.3,8
19,History,2.0,1
19,Transportation,2.0,1
20,Philosophy_and_religion,37.9,11
20,History,31.0,9
20,Society,10.3,3
20,Linguistics,6.9,2
20,Architecture,3.4,1
20,List_Disambig,3.4,1
20,Media*,3.4,1
20,STEM*,3.4,1
21,Sports,70.4,19
21,Society,25.9,7
21,Internet_culture,3.7,1
22,Sports,81.8,27
22,Society,6.1,2
22,Business_and_economics,3.0,1
22,Linguistics,3.0,1
22,STEM*,3.0,1
22,Southern_Europe,3.0,1
23,Media*,45.1,46
23,Films,24.5,25
23,Literature,3.9,4
23,Society,3.9,4
23,Biology,2.9,3
23,Military_and_warfare,2.9,3
23,Sports,2.9,3
23,Transportation,2.9,3
23,Fashion,2.0,2
23,History,2.0,2
23,Medicine_&_Health,2.0,2
23,Performing_arts,2.0,2
23,STEM*,2.0,2
23,Television,1.0,1
24,Visual_arts*,33.3,2
24,Business_and_economics,16.7,1
24,History,16.7,1
24,Internet_culture,16.7,1
24,Technology,16.7,1
25,Politics_and_government,25.9,14
25,Military_and_warfare,9.3,5
25,Society,9.3,5
25,History,7.4,4
25,Visual_arts*,7.4,4
25,Philosophy_and_religion,5.6,3
25,Transportation,5.6,3
25,Asia*,5.6,3
25,Europe*,3.7,2
25,STEM*,3.7,2
25,Sports,3.7,2
25,Geographical,1.9,1
25,Internet_culture,1.9,1
25,Linguistics,1.9,1
25,Media*,1.9,1
25,Biology,1.9,1
25,Business_and_economics,1.9,1
25,Technology,1.9,1
26,Politics_and_government,45.5,5
26,Media*,18.2,2
26,Military_and_warfare,18.2,2
26,Business_and_economics,9.1,1
26,Transportation,9.1,1
27,Sports,62.5,5
27,Business_and_economics,12.5,1
27,Medicine_&_Health,12.5,1
27,Society,12.5,1
28,Sports,100.0,11
29,Films,50.0,2
29,Literature,25.0,1
29,Media*,25.0,1
