,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,409,Alfredo Binda,409,10,11,10058.568432178072,Q318051
1,433,Astato,433,1,16,0.0,Q999
2,482,Angela e Luciana Giussani,482,2,4,6521.0,Q3616798
3,566,ARPANET,566,4,16,45605.0,Q177524
4,722,Bernard Hinault,722,28,11,71479.50495466568,Q109255
5,724,Bromo,724,4,16,80180.41294563236,Q879
6,1383,Ciclo litogenetico,1383,2,16,0.0,Q1164398
7,1756,Eriprando Visconti,1756,9,12,18614.409086108422,Q327346
8,1977,Franco Corelli,1977,5,1,39275.715617984846,Q313831
9,2335,Il caso Mattei,2335,5,12,42552.122336233435,Q2755251
10,2454,Jacques Anquetil,2454,14,11,33042.201506639474,Q221001
11,2456,Jean-Pierre Léaud,2456,3,12,1906.432076659067,Q295834
12,2614,Lev Davidovič Landau,2614,3,20,13041.0,Q133267
13,2642,Lavoro,2642,9,18,68663.30011761795,Q6958747
14,3001,Neornithes,3001,5,5,36633.836138018734,Q19163
15,3210,Pininfarina,3210,7,7,93398.80763317687,Q40987
16,3311,Pace,3311,9,18,70053.33944436023,Q454
17,3319,Papa Silvestro I,3319,79,6,44390.622675947314,Q47149
18,3320,Papa Clemente V,3320,76,6,4157.456557822104,Q131463
19,3428,Paul Dirac,3428,3,16,6521.0,Q47480
20,3680,Rote Armee Fraktion,3680,8,8,52207.834331705286,Q102734
21,3740,Radio (elemento chimico),3740,5,16,19683.24314545268,Q1128
22,3891,Sperlonga,3891,7,17,43370.4249306272,Q128217
23,4177,Telecomunicazione,4177,7,16,145558.93111160846,Q418
24,4318,Tim Berners-Lee,4318,5,16,22815.0,Q80
25,4629,Giochi della XIX Olimpiade,4629,5,23,6635.855930697207,Q8429
26,4634,Giochi della XXIV Olimpiade,4634,4,23,114.85593069718759,Q8470
27,6870,John von Neumann,6870,5,1,26817.384607931934,Q17455
28,7494,Dialetto bergamasco,7494,7,24,20274.190373861216,Q2669891
29,8718,Neutrone,8718,8,16,87476.08277175618,Q2348
30,8991,Cecil B. DeMille,8991,21,3,171866.81010282776,Q72267
31,9188,Provincia di Ravenna,9188,6,2,97331.07948400652,Q16252
32,9333,Brest (Francia),9333,3,17,34086.56432989858,Q12193
33,9541,Concesio,9541,3,6,5937.95710637825,Q104074
34,10253,Jurij Gagarin,10253,6,16,57000.14362515299,Q7327
35,10744,Radio (elettronica),10744,5,17,45355.93119089368,Q872
36,11063,Lana Turner,11063,1,3,0.0,Q201034
37,11080,Jean de La Fontaine,11080,4,9,17471.304701997597,Q49496
38,11431,Giorgio Bassani,11431,14,12,268100.47819520865,Q318309
39,12375,Lista delle università in Italia,12375,4,4,13436.245853445706,Q508696
40,12381,Capitale europea della cultura,12381,2,11,0.0,Q129372
41,12401,Calimera,12401,4,2,10752.044060844644,Q52118
42,12451,Bareggio,12451,5,2,19086.43316185673,Q42907
43,13040,Diplomazia,13040,5,4,223.03660570343345,Q1889
44,13119,LaFeltrinelli,13119,17,4,296672.81466203,Q380568
45,13187,Antenna,13187,6,17,127575.76072905539,Q131214
46,13189,Modulazione,13189,3,17,56.414003537919434,Q170474
47,14055,Kyoto,14055,9,10,130577.52888888598,Q34600
48,14087,Rosignano Marittimo,14087,3,12,4162.375326094722,Q157871
49,14174,Hispaniola,14174,3,8,6521.0,Q25277
50,14417,Vitellio,14417,5,27,1377.2706854165328,Q1417
