,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,10.0,409.0,Alfredo Binda,0.9982553720474243,Q318051,Culture.Sports,409.0,10058.568432178072,11.0
1,10.0,409.0,Alfredo Binda,0.8634016513824463,Q318051,Culture.Biography.Biography*,409.0,10058.568432178072,11.0
2,10.0,409.0,Alfredo Binda,0.4904325475692749,Q318051,Geography.Regions.Europe.Southern_Europe,409.0,10058.568432178072,11.0
3,10.0,409.0,Alfredo Binda,0.4687954058647156,Q318051,Geography.Regions.Europe.Europe*,409.0,10058.568432178072,11.0
4,1.0,433.0,Astato,0.9836069941520691,Q999,STEM.STEM*,433.0,0.0,16.0
5,1.0,433.0,Astato,0.9763205647468567,Q999,STEM.Chemistry,433.0,0.0,16.0
6,1.0,433.0,Astato,0.14805719256401062,Q999,History_and_Society.Society,433.0,0.0,16.0
7,1.0,433.0,Astato,0.0,Q999,Geography.Regions.Americas.North_America,433.0,0.0,16.0
8,2.0,482.0,Angela e Luciana Giussani,0.9777238368988037,Q3616798,Culture.Biography.Biography*,482.0,6521.0,4.0
9,2.0,482.0,Angela e Luciana Giussani,0.3998216390609741,Q3616798,Culture.Visual_arts.Visual_arts*,482.0,6521.0,4.0
10,2.0,482.0,Angela e Luciana Giussani,0.32572178745269775,Q3616798,Geography.Regions.Europe.Western_Europe,482.0,6521.0,4.0
11,2.0,482.0,Angela e Luciana Giussani,0.311877357006073,Q3616798,Geography.Regions.Europe.Europe*,482.0,6521.0,4.0
12,2.0,482.0,Angela e Luciana Giussani,0.21734751760959625,Q3616798,Culture.Visual_arts.Comics_and_Anime,482.0,6521.0,4.0
13,2.0,482.0,Angela e Luciana Giussani,0.14805719256401062,Q3616798,Culture.Biography.Women,482.0,6521.0,4.0
14,2.0,482.0,Angela e Luciana Giussani,0.14415885508060455,Q3616798,Culture.Media.Media*,482.0,6521.0,4.0
15,2.0,482.0,Angela e Luciana Giussani,0.11921291798353195,Q3616798,Culture.Literature,482.0,6521.0,4.0
16,2.0,482.0,Angela e Luciana Giussani,0.11921291798353195,Q3616798,Culture.Media.Entertainment,482.0,6521.0,4.0
17,2.0,482.0,Angela e Luciana Giussani,0.1067005917429924,Q3616798,Culture.Philosophy_and_religion,482.0,6521.0,4.0
18,2.0,482.0,Angela e Luciana Giussani,0.0,Q3616798,Geography.Regions.Americas.North_America,482.0,6521.0,4.0
19,2.0,482.0,Angela e Luciana Giussani,0.0,Q3616798,Geography.Regions.Europe.Northern_Europe,482.0,6521.0,4.0
20,2.0,482.0,Angela e Luciana Giussani,0.0,Q3616798,Geography.Regions.Asia.South_Asia,482.0,6521.0,4.0
21,2.0,482.0,Angela e Luciana Giussani,0.0,Q3616798,Geography.Regions.Asia.Asia*,482.0,6521.0,4.0
22,2.0,482.0,Angela e Luciana Giussani,0.0,Q3616798,Geography.Regions.Asia.East_Asia,482.0,6521.0,4.0
23,4.0,566.0,ARPANET,0.8267217874526978,Q177524,STEM.STEM*,566.0,45605.0,16.0
24,4.0,566.0,ARPANET,0.38492217659950256,Q177524,STEM.Technology,566.0,45605.0,16.0
25,4.0,566.0,ARPANET,0.2568419873714447,Q177524,History_and_Society.Military_and_warfare,566.0,45605.0,16.0
26,4.0,566.0,ARPANET,0.19194278120994568,Q177524,STEM.Computing,566.0,45605.0,16.0
27,4.0,566.0,ARPANET,0.0,Q177524,Geography.Regions.Americas.North_America,566.0,45605.0,16.0
28,28.0,722.0,Bernard Hinault,0.9952548146247864,Q109255,Culture.Biography.Biography*,722.0,71479.50495466568,11.0
29,28.0,722.0,Bernard Hinault,0.9748311638832092,Q109255,Culture.Sports,722.0,71479.50495466568,11.0
30,28.0,722.0,Bernard Hinault,0.3893042674064636,Q109255,Geography.Regions.Europe.Europe*,722.0,71479.50495466568,11.0
31,28.0,722.0,Bernard Hinault,0.32572178745269775,Q109255,Geography.Regions.Europe.Western_Europe,722.0,71479.50495466568,11.0
32,4.0,724.0,Bromo,0.9539760947227478,Q879,STEM.STEM*,724.0,80180.41294563236,16.0
33,4.0,724.0,Bromo,0.9099169969558716,Q879,STEM.Chemistry,724.0,80180.41294563236,16.0
34,4.0,724.0,Bromo,0.1294127255678177,Q879,History_and_Society.Society,724.0,80180.41294563236,16.0
35,2.0,1383.0,Ciclo litogenetico,0.9566442370414734,Q1164398,STEM.Earth_and_environment,1383.0,0.0,16.0
36,2.0,1383.0,Ciclo litogenetico,0.9304682612419128,Q1164398,STEM.STEM*,1383.0,0.0,16.0
37,2.0,1383.0,Ciclo litogenetico,0.6584275364875793,Q1164398,History_and_Society.Society,1383.0,0.0,16.0
38,2.0,1383.0,Ciclo litogenetico,0.5621865391731262,Q1164398,STEM.Biology,1383.0,0.0,16.0
39,2.0,1383.0,Ciclo litogenetico,0.0,Q1164398,Geography.Regions.Europe.Europe*,1383.0,0.0,16.0
40,2.0,1383.0,Ciclo litogenetico,0.0,Q1164398,Geography.Regions.Americas.South_America,1383.0,0.0,16.0
41,9.0,1756.0,Eriprando Visconti,0.9992306232452393,Q327346,Culture.Biography.Biography*,1756.0,18614.409086108422,12.0
42,9.0,1756.0,Eriprando Visconti,0.03021936321258545,Q327346,Geography.Regions.Europe.Europe*,1756.0,18614.409086108422,12.0
43,9.0,1756.0,Eriprando Visconti,0.0,Q327346,Geography.Regions.Europe.Southern_Europe,1756.0,18614.409086108422,12.0
