modularity_class,Subtopic,Percentage,Count
0,Sports,90.7,499
0,Media*,1.5,8
0,Linguistics,1.1,6
0,Politics_and_government,0.9,5
0,Europe*,0.7,4
0,History,0.5,3
0,Medicine_&_Health,0.5,3
0,Biology,0.4,2
0,Visual_arts*,0.4,2
0,Southern_Europe,0.4,2
0,Society,0.4,2
0,Military_and_warfare,0.4,2
0,Music,0.4,2
0,Philosophy_and_religion,0.2,1
0,Television,0.2,1
0,Architecture,0.2,1
0,Asia*,0.2,1
0,Literature,0.2,1
0,Films,0.2,1
0,Fashion,0.2,1
0,Engineering,0.2,1
0,Business_and_economics,0.2,1
0,Western_Europe,0.2,1
1,Media*,39.3,86
1,Music,34.7,76
1,Television,5.5,12
1,Performing_arts,3.7,8
1,Films,3.2,7
1,Sports,2.3,5
1,Philosophy_and_religion,1.4,3
1,Architecture,0.9,2
1,Medicine_&_Health,0.9,2
1,Linguistics,0.9,2
1,History,0.9,2
1,Computing,0.9,2
1,Western_Europe,0.9,2
1,Mathematics,0.5,1
1,Literature,0.5,1
1,Business_and_economics,0.5,1
1,Military_and_warfare,0.5,1
1,Europe*,0.5,1
1,Politics_and_government,0.5,1
1,Society,0.5,1
1,Southern_Europe,0.5,1
1,Education,0.5,1
1,Technology,0.5,1
2,Southern_Europe,22.3,109
2,History,10.4,51
2,Europe*,8.6,42
2,Philosophy_and_religion,8.4,41
2,Visual_arts*,7.8,38
2,Politics_and_government,5.9,29
2,Media*,5.5,27
2,Linguistics,2.9,14
2,Earth_and_environment,2.5,12
2,Business_and_economics,2.2,11
2,Sports,2.0,10
2,Music,2.0,10
2,Military_and_warfare,2.0,10
2,Architecture,1.8,9
2,Food_and_drink,1.8,9
2,STEM*,1.8,9
2,Society,1.6,8
2,Medicine_&_Health,1.2,6
2,Technology,1.2,6
2,Biology,1.0,5
2,Transportation,0.8,4
2,South_America,0.8,4
2,Literature,0.8,4
2,Engineering,0.8,4
2,Physics,0.6,3
2,Chemistry,0.6,3
2,Education,0.4,2
2,Performing_arts,0.4,2
2,Comics_and_Anime,0.4,2
2,Films,0.4,2
2,Northern_Europe,0.2,1
2,Television,0.2,1
2,Radio,0.2,1
3,Philosophy_and_religion,20.3,71
3,Media*,17.7,62
3,History,17.1,60
3,Films,9.4,33
3,Visual_arts*,8.6,30
3,Literature,4.9,17
3,Performing_arts,3.1,11
3,Music,2.9,10
