modularity_class,Subtopic,Percentage,Count
0,Media*,46.1,35
0,History,7.9,6
0,Literature,7.9,6
0,Military_and_warfare,5.3,4
0,Music,5.3,4
0,Politics_and_government,5.3,4
0,Sports,5.3,4
0,Entertainment,2.6,2
0,Europe*,2.6,2
0,Performing_arts,2.6,2
0,Society,2.6,2
0,Business_and_economics,1.3,1
0,Engineering,1.3,1
0,Films,1.3,1
0,Television,1.3,1
0,Transportation,1.3,1
1,History,50.0,6
1,Military_and_warfare,16.7,2
1,Politics_and_government,16.7,2
1,Architecture,8.3,1
1,Literature,8.3,1
2,Television,40.0,8
2,Music,25.0,5
2,Media*,20.0,4
2,Food_and_drink,10.0,2
2,Performing_arts,5.0,1
3,Politics_and_government,52.2,36
3,Military_and_warfare,13.0,9
3,Media*,8.7,6
3,Literature,7.2,5
3,Business_and_economics,2.9,2
3,STEM*,2.9,2
3,Society,2.9,2
3,Transportation,2.9,2
3,Architecture,1.4,1
3,History,1.4,1
3,Internet_culture,1.4,1
3,Sports,1.4,1
3,Visual_arts*,1.4,1
4,Fashion,76.3,45
4,Visual_arts*,18.6,11
4,Society,1.7,1
4,Television,1.7,1
4,Western_Europe,1.7,1
5,Media*,33.8,25
5,History,16.2,12
5,Films,12.2,9
5,Performing_arts,8.1,6
5,Literature,6.8,5
5,Politics_and_government,4.1,3
5,Television,4.1,3
5,Western_Europe,4.1,3
5,Europe*,2.7,2
5,Visual_arts*,2.7,2
5,Business_and_economics,1.4,1
5,Linguistics,1.4,1
5,STEM*,1.4,1
5,Transportation,1.4,1
6,Sports,98.2,56
6,Transportation,1.8,1
7,Sports,75.9,44
7,Politics_and_government,17.2,10
7,Medicine_&_Health,3.4,2
7,Europe*,1.7,1
7,Society,1.7,1
8,Sports,100.0,10
9,Media*,64.3,9
9,Performing_arts,14.3,2
9,Books,7.1,1
9,Literature,7.1,1
9,Physics,7.1,1
10,Politics_and_government,44.9,31
10,Media*,10.1,7
10,Military_and_warfare,8.7,6
10,Philosophy_and_religion,7.2,5
10,Technology,7.2,5
10,History,4.3,3
10,Transportation,4.3,3
10,Visual_arts*,2.9,2
10,Business_and_economics,1.4,1
10,Central_America,1.4,1
10,Geographical,1.4,1
10,Literature,1.4,1
10,Medicine_&_Health,1.4,1
10,Music,1.4,1
10,Society,1.4,1
11,Politics_and_government,18.4,7
11,History,13.2,5
11,Music,13.2,5
11,Architecture,7.9,3
11,Europe*,7.9,3
11,Media*,7.9,3
11,Business_and_economics,5.3,2
11,Military_and_warfare,5.3,2
11,Western_Europe,5.3,2
11,Films,2.6,1
11,Linguistics,2.6,1
11,Society,2.6,1
11,Technology,2.6,1
11,Transportation,2.6,1
11,Visual_arts*,2.6,1
12,Politics_and_government,62.2,23
12,History,13.5,5
12,Linguistics,5.4,2
12,Architecture,2.7,1
12,Literature,2.7,1
12,Military_and_warfare,2.7,1
12,Philosophy_and_religion,2.7,1
12,Sports,2.7,1
12,Transportation,2.7,1
12,Visual_arts*,2.7,1
13,Media*,32.0,8
13,Films,24.0,6
13,Music,16.0,4
13,History,12.0,3
13,Literature,8.0,2
13,Society,4.0,1
13,Transportation,4.0,1
14,Sports,89.3,25
14,Media*,7.1,2
14,Music,3.6,1
15,Sports,68.8,11
15,Politics_and_government,12.5,2
15,Films,6.2,1
15,STEM*,6.2,1
15,Television,6.2,1
16,Space,30.8,8
16,Transportation,26.9,7
16,Military_and_warfare,7.7,2
16,Engineering,3.8,1
16,Films,3.8,1
16,History,3.8,1
16,Literature,3.8,1
16,Media*,3.8,1
16,Performing_arts,3.8,1
16,Philosophy_and_religion,3.8,1
16,Technology,3.8,1
16,Visual_arts*,3.8,1
17,Western_Europe,40.0,2
17,History,20.0,1
17,Music,20.0,1
17,Philosophy_and_religion,20.0,1
