modularity_class,Subtopic,Percentage,Count
0,Linguistics,34.1,42
0,Transportation,9.8,12
0,Philosophy_and_religion,8.1,10
0,Mathematics,6.5,8
0,Biology,4.1,5
0,Society,4.1,5
0,Films,3.3,4
0,History,3.3,4
0,Medicine_&_Health,2.4,3
0,Politics_and_government,2.4,3
0,Military_and_warfare,2.4,3
0,Visual_arts*,2.4,3
0,Media*,2.4,3
0,Computing,2.4,3
0,Literature,1.6,2
0,STEM*,1.6,2
0,Sports,1.6,2
0,Business_and_economics,1.6,2
0,Architecture,1.6,2
0,Europe*,0.8,1
0,Physics,0.8,1
0,Entertainment,0.8,1
0,Southern_Europe,0.8,1
0,Technology,0.8,1
1,Media*,36.6,30
1,Sports,25.6,21
1,Television,14.6,12
1,Business_and_economics,6.1,5
1,Linguistics,3.7,3
1,Literature,2.4,2
1,Technology,2.4,2
1,Transportation,2.4,2
1,Computing,1.2,1
1,Films,1.2,1
1,Medicine_&_Health,1.2,1
1,Politics_and_government,1.2,1
1,Radio,1.2,1
2,Media*,51.6,82
2,Music,13.2,21
2,Television,4.4,7
2,Films,4.4,7
2,Literature,4.4,7
2,Sports,3.1,5
2,History,3.1,5
2,Visual_arts*,2.5,4
2,Society,1.9,3
2,Architecture,1.9,3
2,Entertainment,1.9,3
2,Business_and_economics,1.3,2
2,Performing_arts,1.3,2
2,Philosophy_and_religion,1.3,2
2,Fashion,1.3,2
2,Politics_and_government,0.6,1
2,Linguistics,0.6,1
2,Technology,0.6,1
2,Military_and_warfare,0.6,1
3,Business_and_economics,33.0,29
3,Military_and_warfare,11.4,10
3,Linguistics,6.8,6
3,Politics_and_government,6.8,6
3,Technology,5.7,5
3,Architecture,4.5,4
3,Media*,4.5,4
3,Transportation,3.4,3
3,South_America,2.3,2
3,Philosophy_and_religion,2.3,2
3,Music,2.3,2
3,Medicine_&_Health,2.3,2
3,Food_and_drink,2.3,2
3,Visual_arts*,2.3,2
3,Biology,1.1,1
3,Literature,1.1,1
3,STEM*,1.1,1
3,Society,1.1,1
3,History,1.1,1
3,Sports,1.1,1
3,Television,1.1,1
3,Computing,1.1,1
3,Video_games,1.1,1
4,Media*,38.5,20
4,Films,21.2,11
4,History,19.2,10
4,Music,3.8,2
4,Performing_arts,3.8,2
4,Literature,1.9,1
4,Military_and_warfare,1.9,1
4,Society,1.9,1
4,Sports,1.9,1
4,Television,1.9,1
4,Transportation,1.9,1
4,Visual_arts*,1.9,1
5,Music,47.5,58
5,Media*,29.5,36
5,Linguistics,5.7,7
5,Philosophy_and_religion,3.3,4
5,Business_and_economics,2.5,3
5,STEM*,1.6,2
5,Literature,0.8,1
5,History,0.8,1
5,Medicine_&_Health,0.8,1
5,Films,0.8,1
5,Entertainment,0.8,1
5,Society,0.8,1
5,South_America,0.8,1
5,Sports,0.8,1
5,Technology,0.8,1
5,Television,0.8,1
5,Transportation,0.8,1
5,Visual_arts*,0.8,1
6,South_America,11.9,27
6,Transportation,6.6,15
6,Military_and_warfare,6.6,15
6,Linguistics,6.2,14
6,Politics_and_government,5.7,13
6,North_America,5.3,12
6,Media*,4.8,11
6,History,4.4,10
6,Society,3.5,8
6,Europe*,3.5,8
6,Geographical,3.5,8
6,Literature,3.5,8
6,Southern_Europe,3.1,7
6,Sports,3.1,7
6,Philosophy_and_religion,3.1,7
6,Business_and_economics,2.6,6
6,STEM*,2.6,6
6,Western_Europe,2.2,5
6,Computing,2.2,5
6,Asia*,1.8,4
6,Food_and_drink,1.8,4
6,Visual_arts*,1.8,4
6,Education,1.3,3
6,Earth_and_environment,1.3,3
6,Central_America,1.3,3
6,Architecture,1.3,3
6,Music,0.9,2
6,Oceania,0.9,2
6,Films,0.9,2
6,Biology,0.9,2
6,Medicine_&_Health,0.4,1
6,Northern_Europe,0.4,1
6,Engineering,0.4,1
7,Visual_arts*,12.2,24
7,History,9.6,19
7,Society,9.1,18
7,Fashion,7.6,15
7,Transportation,5.6,11
7,Business_and_economics,5.6,11
