,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,4.0,425.0,Billy Wilder,0.997758150100708,Q51547,Culture.Biography.Biography*,425.0,11524.694812032976,4.0
1,4.0,425.0,Billy Wilder,0.34697775745391846,Q51547,Geography.Regions.Americas.North_America,425.0,11524.694812032976,4.0
2,4.0,425.0,Billy Wilder,0.287777841091156,Q51547,Culture.Performing_arts,425.0,11524.694812032976,4.0
3,4.0,425.0,Billy Wilder,0.2814156115055084,Q51547,Culture.Media.Media*,425.0,11524.694812032976,4.0
4,4.0,425.0,Billy Wilder,0.14805719256401062,Q51547,History_and_Society.Society,425.0,11524.694812032976,4.0
5,4.0,425.0,Billy Wilder,0.13297423720359802,Q51547,History_and_Society.Military_and_warfare,425.0,11524.694812032976,4.0
6,4.0,425.0,Billy Wilder,0.0,Q51547,Geography.Regions.Europe.Europe*,425.0,11524.694812032976,4.0
7,4.0,425.0,Billy Wilder,0.0,Q51547,Geography.Regions.Europe.Western_Europe,425.0,11524.694812032976,4.0
8,15.0,480.0,C,0.9591643214225769,Q9820,Culture.Linguistics,480.0,51381.72602031005,0.0
9,5.0,482.0,Cesio,0.9466066956520081,Q1108,STEM.STEM*,482.0,15841.680052959076,18.0
10,5.0,482.0,Cesio,0.8634016513824463,Q1108,STEM.Chemistry,482.0,15841.680052959076,18.0
11,1.0,754.0,Cámara,1.0,Q283838,Compilation.List_Disambig,754.0,0.0,12.0
12,1.0,754.0,Cámara,0.4225146472454071,Q283838,Culture.Linguistics,754.0,0.0,12.0
13,1.0,754.0,Cámara,0.13297423720359802,Q283838,STEM.STEM*,754.0,0.0,12.0
14,1.0,754.0,Cámara,0.0,Q283838,Geography.Regions.Asia.Asia*,754.0,0.0,12.0
15,1.0,754.0,Cámara,0.0,Q283838,Geography.Regions.Europe.Europe*,754.0,0.0,12.0
16,2.0,760.0,Clasificación,1.0,Q5227255,Compilation.List_Disambig,760.0,644.2190686118212,0.0
17,2.0,760.0,Clasificación,0.15611489117145538,Q5227255,STEM.STEM*,760.0,644.2190686118212,0.0
18,2.0,760.0,Clasificación,0.14805719256401062,Q5227255,History_and_Society.Transportation,760.0,644.2190686118212,0.0
19,2.0,760.0,Clasificación,0.11280541121959686,Q5227255,History_and_Society.Military_and_warfare,760.0,644.2190686118212,0.0
20,2.0,760.0,Clasificación,0.0,Q5227255,Geography.Regions.Asia.Asia*,760.0,644.2190686118212,0.0
21,2.0,760.0,Clasificación,0.0,Q5227255,Geography.Geographical,760.0,644.2190686118212,0.0
22,2.0,760.0,Clasificación,0.0,Q5227255,Geography.Regions.Asia.West_Asia,760.0,644.2190686118212,0.0
23,4.0,762.0,Clase,1.0,Q8346739,Compilation.List_Disambig,762.0,7567.823045812629,0.0
