modularity_class,Subtopic,Percentage,Count
0,Media*,45.8,27
0,Films,33.9,20
0,Society,6.8,4
0,Performing_arts,5.1,3
0,Politics_and_government,3.4,2
0,Music,1.7,1
0,Sports,1.7,1
0,Visual_arts*,1.7,1
1,Sports,88.6,147
1,Society,6.6,11
1,History,1.8,3
1,Europe*,0.6,1
1,Geographical,0.6,1
1,Military_and_warfare,0.6,1
1,Southern_Europe,0.6,1
1,Transportation,0.6,1
2,Sports,88.6,31
2,STEM*,2.9,1
2,Society,2.9,1
2,Southern_Europe,2.9,1
2,Western_Europe,2.9,1
3,Politics_and_government,59.7,37
3,History,9.7,6
3,Military_and_warfare,8.1,5
3,Media*,4.8,3
3,Films,3.2,2
3,STEM*,3.2,2
3,Business_and_economics,1.6,1
3,Chemistry,1.6,1
3,Computing,1.6,1
3,Food_and_drink,1.6,1
3,Linguistics,1.6,1
3,Literature,1.6,1
3,Technology,1.6,1
4,Society,58.6,34
4,Military_and_warfare,15.5,9
4,Media*,5.2,3
4,Business_and_economics,3.4,2
4,History,3.4,2
4,Literature,3.4,2
4,Architecture,1.7,1
4,Films,1.7,1
4,List_Disambig,1.7,1
4,Music,1.7,1
4,Politics_and_government,1.7,1
4,Sports,1.7,1
5,Sports,54.9,28
5,Society,27.5,14
5,Politics_and_government,5.9,3
5,Media*,3.9,2
5,Geographical,2.0,1
5,Internet_culture,2.0,1
5,Military_and_warfare,2.0,1
5,Transportation,2.0,1
6,Society,44.5,101
6,Media*,18.9,43
6,Military_and_warfare,17.6,40
6,Films,12.8,29
6,History,2.6,6
6,Literature,1.3,3
6,Europe*,0.4,1
6,Performing_arts,0.4,1
6,STEM*,0.4,1
6,Sports,0.4,1
6,Transportation,0.4,1
7,Media*,39.7,23
7,Films,15.5,9
7,Literature,13.8,8
7,Society,12.1,7
7,History,6.9,4
7,Music,5.2,3
7,Sports,3.4,2
7,Performing_arts,1.7,1
7,Television,1.7,1
8,Military_and_warfare,48.0,12
8,Transportation,20.0,5
8,Engineering,8.0,2
8,History,8.0,2
8,Geographical,4.0,1
8,Medicine_&_Health,4.0,1
8,STEM*,4.0,1
8,Technology,4.0,1
9,Sports,87.5,119
9,History,2.2,3
9,Society,2.2,3
9,Military_and_warfare,1.5,2
9,Western_Europe,1.5,2
9,Architecture,0.7,1
9,Business_and_economics,0.7,1
9,Europe*,0.7,1
9,Music,0.7,1
9,Politics_and_government,0.7,1
9,STEM*,0.7,1
9,Southern_Europe,0.7,1
10,Sports,70.9,39
10,Society,10.9,6
10,Media*,7.3,4
10,Films,3.6,2
10,Military_and_warfare,3.6,2
10,Business_and_economics,1.8,1
10,Music,1.8,1
11,Society,33.3,22
11,Media*,21.2,14
11,History,7.6,5
11,Computing,6.1,4
11,Internet_culture,6.1,4
11,Business_and_economics,4.5,3
11,Military_and_warfare,3.0,2
11,Philosophy_and_religion,3.0,2
11,Fashion,3.0,2
11,Geographical,1.5,1
11,Literature,1.5,1
11,Films,1.5,1
11,Performing_arts,1.5,1
11,Technology,1.5,1
11,Television,1.5,1
11,Transportation,1.5,1
11,Visual_arts*,1.5,1
12,Sports,78.2,43
12,STEM*,9.1,5
12,Politics_and_government,3.6,2
12,Business_and_economics,1.8,1
12,Linguistics,1.8,1
12,Media*,1.8,1
12,North_America,1.8,1
12,Philosophy_and_religion,1.8,1
13,Politics_and_government,32.3,10
13,Philosophy_and_religion,16.1,5
13,History,12.9,4
13,Society,9.7,3
13,Military_and_warfare,6.5,2
13,STEM*,6.5,2
13,Technology,6.5,2
13,Europe*,3.2,1
13,Media*,3.2,1
13,Space,3.2,1
