,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,5.0,98.0,Astat,0.9836069941520692,Q999,STEM.STEM*,98.0,1838.9475793490808,4.0,5624.0
1,5.0,98.0,Astat,0.9763205647468568,Q999,STEM.Chemistry,98.0,1838.9475793490808,4.0,5624.0
2,5.0,98.0,Astat,0.14805719256401062,Q999,History_and_Society.Society,98.0,1838.9475793490808,4.0,5624.0
3,5.0,98.0,Astat,0.0,Q999,Geography.Regions.Americas.North_America,98.0,1838.9475793490808,4.0,5624.0
4,9.0,112.0,Acre,0.7931159734725952,Q81292,STEM.STEM*,112.0,115030.8787233866,15.0,3319.0
5,9.0,112.0,Acre,0.0,Q81292,Geography.Regions.Europe.Europe*,112.0,115030.8787233866,15.0,3319.0
6,6.0,120.0,Astronom,0.839743971824646,Q11063,STEM.STEM*,120.0,39506.40925731948,17.0,2018.0
7,6.0,120.0,Astronom,0.33459946513175964,Q11063,History_and_Society.Business_and_economics,120.0,39506.40925731948,17.0,2018.0
8,4.0,225.0,Antonym,0.5078218579292297,Q131779,STEM.STEM*,225.0,64416.75824477727,4.0,3216.0
9,4.0,225.0,Antonym,0.2120788097381592,Q131779,Culture.Linguistics,225.0,64416.75824477727,4.0,3216.0
10,4.0,225.0,Antonym,0.10088862478733064,Q131779,STEM.Medicine_&_Health,225.0,64416.75824477727,4.0,3216.0
11,1.0,472.0,Black Box,1.0,Q44551,Compilation.List_Disambig,472.0,0.0,23.0,2570.0
12,1.0,472.0,Black Box,0.15611489117145538,Q44551,STEM.STEM*,472.0,0.0,23.0,2570.0
13,1.0,472.0,Black Box,0.14805719256401062,Q44551,History_and_Society.Transportation,472.0,0.0,23.0,2570.0
14,1.0,472.0,Black Box,0.11280541121959685,Q44551,History_and_Society.Military_and_warfare,472.0,0.0,23.0,2570.0
15,1.0,472.0,Black Box,0.0,Q44551,Geography.Regions.Asia.Asia*,472.0,0.0,23.0,2570.0
16,1.0,472.0,Black Box,0.0,Q44551,Geography.Geographical,472.0,0.0,23.0,2570.0
17,1.0,472.0,Black Box,0.0,Q44551,Geography.Regions.Asia.West_Asia,472.0,0.0,23.0,2570.0
18,7.0,486.0,Bundesbeauftragter für die Stasi-Unterlagen,0.9706977605819702,Q639860,Geography.Regions.Europe.Western_Europe,486.0,187173.33819881408,0.0,2926.0
19,7.0,486.0,Bundesbeauftragter für die Stasi-Unterlagen,0.9481645226478576,Q639860,Geography.Regions.Europe.Europe*,486.0,187173.33819881408,0.0,2926.0
20,7.0,486.0,Bundesbeauftragter für die Stasi-Unterlagen,0.2509227991104126,Q639860,STEM.STEM*,486.0,187173.33819881408,0.0,2926.0
21,7.0,486.0,Bundesbeauftragter für die Stasi-Unterlagen,0.22816647589206696,Q639860,History_and_Society.Politics_and_government,486.0,187173.33819881408,0.0,2926.0
22,29.0,541.0,Geschichte von Bündnis 90/Die Grünen,0.287777841091156,Q1517627,History_and_Society.History,541.0,419357.78360920405,0.0,0.0
23,29.0,541.0,Geschichte von Bündnis 90/Die Grünen,0.14415885508060455,Q1517627,STEM.STEM*,541.0,419357.78360920405,0.0,0.0
24,29.0,541.0,Geschichte von Bündnis 90/Die Grünen,0.11921291798353195,Q1517627,Culture.Philosophy_and_religion,541.0,419357.78360920405,0.0,0.0
25,29.0,541.0,Geschichte von Bündnis 90/Die Grünen,0.0,Q1517627,Geography.Regions.Europe.Europe*,541.0,419357.78360920405,0.0,0.0
26,29.0,541.0,Geschichte von Bündnis 90/Die Grünen,0.0,Q1517627,Geography.Regions.Americas.North_America,541.0,419357.78360920405,0.0,0.0
27,29.0,541.0,Geschichte von Bündnis 90/Die Grünen,0.0,Q1517627,Geography.Regions.Asia.Asia*,541.0,419357.78360920405,0.0,0.0
28,10.0,588.0,Liste der byzantinischen Kaiser,1.0,Q128866,Compilation.List_Disambig,588.0,50120.18333333333,16.0,2435.0
29,10.0,588.0,Liste der byzantinischen Kaiser,0.6224693655967712,Q128866,History_and_Society.History,588.0,50120.18333333333,16.0,2435.0
30,10.0,588.0,Liste der byzantinischen Kaiser,0.5234303474426271,Q128866,Culture.Biography.Biography*,588.0,50120.18333333333,16.0,2435.0
31,10.0,588.0,Liste der byzantinischen Kaiser,0.14034625887870789,Q128866,Culture.Biography.Women,588.0,50120.18333333333,16.0,2435.0
32,10.0,588.0,Liste der byzantinischen Kaiser,0.006821857929229736,Q128866,Geography.Regions.Europe.Europe*,588.0,50120.18333333333,16.0,2435.0
33,10.0,588.0,Liste der byzantinischen Kaiser,0.0,Q128866,Geography.Regions.Europe.Southern_Europe,588.0,50120.18333333333,16.0,2435.0
34,10.0,588.0,Liste der byzantinischen Kaiser,0.0,Q128866,Geography.Regions.Asia.Asia*,588.0,50120.18333333333,16.0,2435.0
35,10.0,588.0,Liste der byzantinischen Kaiser,0.0,Q128866,Geography.Regions.Europe.Western_Europe,588.0,50120.18333333333,16.0,2435.0
36,10.0,588.0,Liste der byzantinischen Kaiser,0.0,Q128866,Geography.Regions.Europe.Eastern_Europe,588.0,50120.18333333333,16.0,2435.0
37,4.0,646.0,Bernhard Grzimek,0.996837317943573,Q65906,Culture.Biography.Biography*,646.0,80837.53550572145,8.0,3023.0
38,4.0,646.0,Bernhard Grzimek,0.08411114120483397,Q65906,Geography.Regions.Europe.Europe*,646.0,80837.53550572145,8.0,3023.0
39,4.0,646.0,Bernhard Grzimek,0.03021936321258545,Q65906,Geography.Regions.Europe.Western_Europe,646.0,80837.53550572145,8.0,3023.0
40,4.0,693.0,Blaise Pascal,0.99745911359787,Q1290,Culture.Biography.Biography*,693.0,17703.5,4.0,6767.0
41,4.0,693.0,Blaise Pascal,0.8670457601547241,Q1290,Culture.Philosophy_and_religion,693.0,17703.5,4.0,6767.0
42,4.0,693.0,Blaise Pascal,0.270853506565094,Q1290,Geography.Regions.Europe.Europe*,693.0,17703.5,4.0,6767.0
43,4.0,693.0,Blaise Pascal,0.15742753648757934,Q1290,Geography.Regions.Europe.Western_Europe,693.0,17703.5,4.0,6767.0
44,4.0,693.0,Blaise Pascal,0.1294127255678177,Q1290,History_and_Society.History,693.0,17703.5,4.0,6767.0
45,4.0,693.0,Blaise Pascal,0.12253321707248688,Q1290,History_and_Society.Society,693.0,17703.5,4.0,6767.0
46,6.0,764.0,Biografie,0.3073680400848389,Q36279,STEM.STEM*,764.0,96078.93702807251,21.0,3392.0
47,6.0,764.0,Biografie,0.1520422399044037,Q36279,History_and_Society.Politics_and_government,764.0,96078.93702807251,21.0,3392.0
48,6.0,764.0,Biografie,0.14805719256401062,Q36279,History_and_Society.Society,764.0,96078.93702807251,21.0,3392.0
49,6.0,764.0,Biografie,0.13661839067935946,Q36279,Culture.Literature,764.0,96078.93702807251,21.0,3392.0
50,10.0,803.0,Cadmium,0.9688661694526672,Q1091,STEM.STEM*,803.0,139295.40971535267,4.0,4093.0
51,10.0,803.0,Cadmium,0.8311530351638794,Q1091,STEM.Chemistry,803.0,139295.40971535267,4.0,4093.0
52,10.0,803.0,Cadmium,0.1294127255678177,Q1091,STEM.Medicine_&_Health,803.0,139295.40971535267,4.0,4093.0
53,10.0,803.0,Cadmium,0.1294127255678177,Q1091,History_and_Society.Society,803.0,139295.40971535267,4.0,4093.0
54,3.0,870.0,Kallisto (Mond),0.996837317943573,Q3134,STEM.Space,870.0,0.6666666666666666,4.0,2615.0
55,3.0,870.0,Kallisto (Mond),0.99219411611557,Q3134,STEM.STEM*,870.0,0.6666666666666666,4.0,2615.0
56,4.0,1038.0,Deutscher Herbst,0.9241518378257751,Q703378,History_and_Society.Politics_and_government,1038.0,8530.225878395757,0.0,3820.0
57,4.0,1038.0,Deutscher Herbst,0.7879412174224854,Q703378,History_and_Society.Military_and_warfare,1038.0,8530.225878395757,0.0,3820.0
58,4.0,1038.0,Deutscher Herbst,0.5312193632125854,Q703378,History_and_Society.History,1038.0,8530.225878395757,0.0,3820.0
59,4.0,1038.0,Deutscher Herbst,0.49675815010070795,Q703378,Geography.Regions.Europe.Western_Europe,1038.0,8530.225878395757,0.0,3820.0
60,4.0,1038.0,Deutscher Herbst,0.4745869507789612,Q703378,Geography.Regions.Europe.Europe*,1038.0,8530.225878395757,0.0,3820.0
61,4.0,1038.0,Deutscher Herbst,0.2568419873714447,Q703378,Culture.Biography.Women,1038.0,8530.225878395757,0.0,3820.0
62,4.0,1038.0,Deutscher Herbst,0.11597072333097458,Q703378,History_and_Society.Business_and_economics,1038.0,8530.225878395757,0.0,3820.0
63,4.0,1038.0,Deutscher Herbst,0.0,Q703378,Geography.Geographical,1038.0,8530.225878395757,0.0,3820.0
64,3.0,1072.0,Domitian,0.991162657737732,Q1423,Culture.Biography.Biography*,1072.0,31891.625919549115,16.0,2731.0
65,3.0,1072.0,Domitian,0.9553291201591492,Q1423,History_and_Society.History,1072.0,31891.625919549115,16.0,2731.0
66,3.0,1072.0,Domitian,0.6001983880996704,Q1423,History_and_Society.Military_and_warfare,1072.0,31891.625919549115,16.0,2731.0
67,3.0,1072.0,Domitian,0.3702353835105896,Q1423,Culture.Philosophy_and_religion,1072.0,31891.625919549115,16.0,2731.0
68,3.0,1072.0,Domitian,0.2816725244522095,Q1423,Geography.Regions.Europe.Europe*,1072.0,31891.625919549115,16.0,2731.0
69,3.0,1072.0,Domitian,0.12253321707248688,Q1423,History_and_Society.Politics_and_government,1072.0,31891.625919549115,16.0,2731.0
70,3.0,1072.0,Domitian,0.11280541121959685,Q1423,History_and_Society.Society,1072.0,31891.625919549115,16.0,2731.0
71,3.0,1072.0,Domitian,0.0,Q1423,Geography.Regions.Europe.Southern_Europe,1072.0,31891.625919549115,16.0,2731.0
72,3.0,1072.0,Domitian,0.0,Q1423,Geography.Regions.Europe.Eastern_Europe,1072.0,31891.625919549115,16.0,2731.0
73,3.0,1443.0,Ernährung des Menschen,0.812877357006073,Q2602563,STEM.STEM*,1443.0,39952.231179447976,4.0,3313.0
74,3.0,1443.0,Ernährung des Menschen,0.6370407938957214,Q2602563,STEM.Medicine_&_Health,1443.0,39952.231179447976,4.0,3313.0
75,3.0,1443.0,Ernährung des Menschen,0.24509501457214355,Q2602563,STEM.Biology,1443.0,39952.231179447976,4.0,3313.0
76,3.0,1443.0,Ernährung des Menschen,0.19194278120994568,Q2602563,STEM.Technology,1443.0,39952.231179447976,4.0,3313.0
77,3.0,1443.0,Ernährung des Menschen,0.16886694729328156,Q2602563,History_and_Society.Politics_and_government,1443.0,39952.231179447976,4.0,3313.0
78,3.0,1443.0,Ernährung des Menschen,0.1520422399044037,Q2602563,History_and_Society.Education,1443.0,39952.231179447976,4.0,3313.0
79,3.0,1443.0,Ernährung des Menschen,0.14415885508060455,Q2602563,Culture.Food_and_drink,1443.0,39952.231179447976,4.0,3313.0
80,5.0,1577.0,Francium,0.9748311638832092,Q671,STEM.STEM*,1577.0,1838.9475793490808,4.0,2792.0
81,5.0,1577.0,Francium,0.9241518378257751,Q671,STEM.Chemistry,1577.0,1838.9475793490808,4.0,2792.0
82,5.0,1597.0,Fritz Kuhn,0.9883227348327636,Q78408,Culture.Biography.Biography*,1597.0,67984.37301341981,19.0,7907.0
83,5.0,1597.0,Fritz Kuhn,0.40093068981170654,Q78408,Geography.Regions.Europe.Western_Europe,1597.0,67984.37301341981,19.0,7907.0
84,5.0,1597.0,Fritz Kuhn,0.3893042674064636,Q78408,Geography.Regions.Europe.Europe*,1597.0,67984.37301341981,19.0,7907.0
85,5.0,1597.0,Fritz Kuhn,0.2120788097381592,Q78408,History_and_Society.Politics_and_government,1597.0,67984.37301341981,19.0,7907.0
86,2.0,1675.0,DR 877,0.9615437984466552,Q638825,History_and_Society.Transportation,1675.0,5903.000000000001,4.0,1705.0
87,2.0,1675.0,DR 877,0.0,Q638825,Geography.Regions.Europe.Europe*,1675.0,5903.000000000001,4.0,1705.0
88,2.0,1675.0,DR 877,0.0,Q638825,Geography.Regions.Asia.Asia*,1675.0,5903.000000000001,4.0,1705.0
89,1.0,1689.0,Färöische Sprache,0.9855064153671264,Q25258,Culture.Linguistics,1689.0,0.0,21.0,2518.0
90,1.0,1689.0,Färöische Sprache,0.9124462008476256,Q25258,Geography.Regions.Europe.Europe*,1689.0,0.0,21.0,2518.0
91,1.0,1689.0,Färöische Sprache,0.6224693655967712,Q25258,Geography.Regions.Europe.Northern_Europe,1689.0,0.0,21.0,2518.0
92,1.0,1689.0,Färöische Sprache,0.13297423720359802,Q25258,History_and_Society.History,1689.0,0.0,21.0,2518.0
93,4.0,1931.0,Galileische Monde,0.9969346523284912,Q3203,STEM.Space,1931.0,1260.3404836384434,4.0,10542.0
94,4.0,1931.0,Galileische Monde,0.9748311638832092,Q3203,STEM.STEM*,1931.0,1260.3404836384434,4.0,10542.0
95,7.0,1988.0,Galenos,0.997120440006256,Q8778,Culture.Biography.Biography*,1988.0,109468.74758083273,18.0,2793.0
96,7.0,1988.0,Galenos,0.94500470161438,Q8778,Culture.Philosophy_and_religion,1988.0,109468.74758083273,18.0,2793.0
97,7.0,1988.0,Galenos,0.7310686111450195,Q8778,History_and_Society.History,1988.0,109468.74758083273,18.0,2793.0
98,7.0,1988.0,Galenos,0.5621865391731262,Q8778,STEM.STEM*,1988.0,109468.74758083273,18.0,2793.0
99,7.0,1988.0,Galenos,0.3629792034626007,Q8778,STEM.Medicine_&_Health,1988.0,109468.74758083273,18.0,2793.0
100,7.0,1988.0,Galenos,0.3509628047943115,Q8778,Geography.Regions.Europe.Europe*,1988.0,109468.74758083273,18.0,2793.0
101,7.0,1988.0,Galenos,0.21124218606948847,Q8778,Geography.Regions.Europe.Southern_Europe,1988.0,109468.74758083273,18.0,2793.0
102,7.0,1988.0,Galenos,0.1520422399044037,Q8778,History_and_Society.Society,1988.0,109468.74758083273,18.0,2793.0
103,7.0,1988.0,Galenos,0.12253321707248688,Q8778,History_and_Society.Military_and_warfare,1988.0,109468.74758083273,18.0,2793.0
104,5.0,2095.0,Gorillas,0.9836069941520692,Q36611,STEM.STEM*,2095.0,8852.0,17.0,12239.0
105,5.0,2095.0,Gorillas,0.9732507467269896,Q36611,STEM.Biology,2095.0,8852.0,17.0,12239.0
