modularity_class,Subtopic,Percentage,Count
0,Politics_and_government,23.6,107
0,Military_and_warfare,19.0,86
0,Media*,9.1,41
0,History,7.5,34
0,Business_and_economics,6.0,27
0,Philosophy_and_religion,5.3,24
0,Society,4.0,18
0,Sports,3.5,16
0,Literature,2.9,13
0,Western_Europe,2.4,11
0,Visual_arts*,2.2,10
0,Biology,2.0,9
0,STEM*,1.5,7
0,Transportation,1.3,6
0,Education,1.3,6
0,Music,1.3,6
0,Performing_arts,1.3,6
0,Linguistics,0.9,4
0,Architecture,0.9,4
0,Europe*,0.7,3
0,Technology,0.4,2
0,Engineering,0.2,1
0,Books,0.2,1
0,Television,0.2,1
0,Asia*,0.2,1
0,Oceania,0.2,1
0,Chemistry,0.2,1
0,Computing,0.2,1
0,Medicine_&_Health,0.2,1
0,Earth_and_environment,0.2,1
0,Libraries_&_Information,0.2,1
0,Food_and_drink,0.2,1
0,Films,0.2,1
0,Africa*,0.2,1
1,Military_and_warfare,37.4,67
1,Transportation,15.6,28
1,History,6.7,12
1,Biology,5.0,9
1,Politics_and_government,4.5,8
1,Society,3.9,7
1,Media*,3.9,7
1,Western_Europe,2.8,5
1,Philosophy_and_religion,2.8,5
1,Geographical,2.2,4
1,Linguistics,1.7,3
1,Business_and_economics,1.7,3
1,Visual_arts*,1.1,2
1,Earth_and_environment,1.1,2
1,STEM*,1.1,2
1,Education,1.1,2
1,Food_and_drink,1.1,2
1,Europe*,1.1,2
1,Films,1.1,2
1,Oceania,1.1,2
1,North_America,0.6,1
1,Medicine_&_Health,0.6,1
1,Literature,0.6,1
1,Technology,0.6,1
1,Computing,0.6,1
2,Food_and_drink,25.7,19
2,Sports,8.1,6
2,Europe*,8.1,6
2,Media*,8.1,6
2,Transportation,8.1,6
2,Western_Europe,6.8,5
2,Politics_and_government,6.8,5
2,Southern_Europe,6.8,5
2,Geographical,4.1,3
2,History,2.7,2
2,Linguistics,2.7,2
2,Business_and_economics,2.7,2
2,Television,1.4,1
2,Technology,1.4,1
2,Biology,1.4,1
2,South_Asia,1.4,1
2,STEM*,1.4,1
2,Medicine_&_Health,1.4,1
2,Performing_arts,1.4,1
3,Media*,44.4,162
3,History,16.4,60
3,Television,6.8,25
3,Literature,5.8,21
3,Sports,4.4,16
3,Films,3.6,13
3,Western_Europe,2.2,8
3,Music,2.2,8
3,Politics_and_government,1.9,7
3,Performing_arts,1.4,5
3,Transportation,1.4,5
3,Visual_arts*,1.4,5
3,Entertainment,0.8,3
3,Business_and_economics,0.8,3
3,Books,0.8,3
3,Society,0.8,3
3,Food_and_drink,0.8,3
3,Medicine_&_Health,0.5,2
3,Military_and_warfare,0.5,2
3,Linguistics,0.5,2
3,Philosophy_and_religion,0.3,1
3,Physics,0.3,1
3,STEM*,0.3,1
3,Biology,0.3,1
3,Technology,0.3,1
3,Internet_culture,0.3,1
3,Earth_and_environment,0.3,1
3,Computing,0.3,1
3,Architecture,0.3,1
4,Business_and_economics,10.6,33
4,Space,10.0,31
4,Chemistry,8.7,27
4,Technology,7.4,23
4,Transportation,7.1,22
4,Engineering,6.8,21
4,Medicine_&_Health,5.5,17
4,Military_and_warfare,4.2,13
4,Society,3.9,12
4,Politics_and_government,3.5,11
4,Linguistics,3.5,11
4,Earth_and_environment,3.2,10
4,Physics,2.9,9
4,Media*,2.6,8
4,Visual_arts*,2.3,7
4,STEM*,2.3,7
4,Philosophy_and_religion,1.9,6
4,Western_Europe,1.9,6
4,Biology,1.6,5
4,History,1.6,5
4,Geographical,1.0,3
4,Films,1.0,3
4,Architecture,1.0,3
4,Music,0.6,2
4,Oceania,0.6,2
4,Mathematics,0.6,2
4,Literature,0.6,2
4,Sports,0.6,2
4,Computing,0.6,2
4,Internet_culture,0.3,1
4,Southern_Africa,0.3,1
4,Europe*,0.3,1
4,Television,0.3,1
4,Comics_and_Anime,0.3,1
5,Media*,50.0,128
5,Music,28.9,74
5,Films,4.3,11
5,Business_and_economics,2.3,6
5,Television,2.3,6
5,Society,2.0,5
5,History,1.2,3
5,Sports,1.2,3
5,Performing_arts,1.2,3
5,Politics_and_government,0.8,2
5,Fashion,0.8,2
5,Transportation,0.8,2
5,Linguistics,0.8,2
5,Architecture,0.4,1
5,Visual_arts*,0.4,1
5,Medicine_&_Health,0.4,1
5,Philosophy_and_religion,0.4,1
5,Biology,0.4,1
5,Literature,0.4,1
5,Geographical,0.4,1
5,Engineering,0.4,1
5,Western_Europe,0.4,1
6,Media*,31.7,13
6,Films,12.2,5
6,History,12.2,5
6,Literature,12.2,5
6,Business_and_economics,4.9,2
6,Music,4.9,2
6,Southern_Europe,4.9,2
6,Engineering,2.4,1
6,Military_and_warfare,2.4,1
6,Performing_arts,2.4,1
6,Philosophy_and_religion,2.4,1
6,Society,2.4,1
6,Sports,2.4,1
6,Television,2.4,1
7,Military_and_warfare,24.9,52
7,Earth_and_environment,16.3,34
7,Media*,8.1,17
7,Transportation,8.1,17
7,Sports,5.7,12
7,Films,3.8,8
7,History,3.8,8
7,Engineering,2.9,6
7,Geographical,2.4,5
7,Politics_and_government,1.9,4
7,Technology,1.9,4
7,Visual_arts*,1.9,4
7,Biology,1.9,4
7,Society,1.9,4
7,North_America,1.4,3
7,Television,1.4,3
7,Medicine_&_Health,1.4,3
7,Architecture,1.0,2
7,STEM*,1.0,2
7,Western_Europe,1.0,2
7,Literature,1.0,2
7,Linguistics,1.0,2
7,Business_and_economics,1.0,2
7,Philosophy_and_religion,0.5,1
7,Performing_arts,0.5,1
7,Oceania,0.5,1
7,Asia*,0.5,1
7,Southeast_Asia,0.5,1
7,Southern_Europe,0.5,1
7,Europe*,0.5,1
7,East_Asia,0.5,1
7,Music,0.5,1
8,Media*,29.5,23
8,Sports,21.8,17
8,Television,14.1,11
8,History,10.3,8
8,Music,6.4,5
8,Fashion,5.1,4
8,Military_and_warfare,5.1,4
8,Business_and_economics,1.3,1
8,Europe*,1.3,1
8,Literature,1.3,1
8,Philosophy_and_religion,1.3,1
8,Politics_and_government,1.3,1
8,Society,1.3,1
9,Sports,75.7,109
9,Society,4.9,7
9,Europe*,3.5,5
9,Southern_Europe,3.5,5
9,Western_Europe,2.1,3
9,Business_and_economics,1.4,2
9,Media*,1.4,2
9,Politics_and_government,1.4,2
9,Visual_arts*,1.4,2
9,Architecture,0.7,1
9,Eastern_Europe,0.7,1
9,Education,0.7,1
9,List_Disambig,0.7,1
9,Military_and_warfare,0.7,1
9,Northern_Europe,0.7,1
9,Transportation,0.7,1
10,Sports,73.4,80
10,Western_Europe,10.1,11
10,Biology,4.6,5
10,Society,3.7,4
10,Europe*,2.8,3
10,Politics_and_government,1.8,2
10,Linguistics,0.9,1
10,Medicine_&_Health,0.9,1
10,Technology,0.9,1
10,Visual_arts*,0.9,1
11,Politics_and_government,21.2,22
11,Society,17.3,18
11,Military_and_warfare,14.4,15
11,Philosophy_and_religion,13.5,14
11,History,4.8,5
11,Music,3.8,4
11,Media*,3.8,4
11,Biology,2.9,3
11,Transportation,2.9,3
11,Visual_arts*,1.9,2
11,Western_Europe,1.9,2
11,Asia*,1.9,2
11,Films,1.9,2
11,Business_and_economics,1.9,2
11,STEM*,1.0,1
11,Engineering,1.0,1
11,Sports,1.0,1
11,Earth_and_environment,1.0,1
11,West_Asia,1.0,1
11,Architecture,1.0,1
12,Sports,90.9,90
12,Europe*,4.0,4
12,Western_Europe,3.0,3
12,Media*,1.0,1
12,Television,1.0,1
13,Media*,43.2,67
13,Films,13.5,21
13,History,11.0,17
13,Western_Europe,4.5,7
13,Military_and_warfare,3.9,6
13,Television,3.9,6
13,Europe*,1.9,3
13,Business_and_economics,1.9,3
13,Literature,1.9,3
13,Performing_arts,1.9,3
13,Politics_and_government,1.9,3
13,Society,1.3,2
13,Medicine_&_Health,1.3,2
13,Technology,1.3,2
13,STEM*,1.3,2
13,Transportation,0.6,1
13,Sports,0.6,1
13,Architecture,0.6,1
13,Philosophy_and_religion,0.6,1
13,North_America,0.6,1
13,Books,0.6,1
13,Entertainment,0.6,1
13,Music,0.6,1
14,Sports,83.7,149
14,Media*,4.5,8
14,Music,2.2,4
14,Philosophy_and_religion,1.7,3
14,Biology,1.1,2
14,Television,1.1,2
14,Business_and_economics,0.6,1
14,Education,0.6,1
14,Geographical,0.6,1
14,Linguistics,0.6,1
14,Military_and_warfare,0.6,1
14,STEM*,0.6,1
14,South_America,0.6,1
14,Transportation,0.6,1
14,Visual_arts*,0.6,1
14,Western_Europe,0.6,1
15,Sports,84.1,217
15,Media*,3.9,10
15,Education,1.6,4
15,STEM*,1.6,4
15,Films,1.2,3
15,Architecture,0.8,2
15,Computing,0.8,2
15,History,0.8,2
15,North_America,0.8,2
15,Business_and_economics,0.8,2
15,Politics_and_government,0.8,2
15,Society,0.8,2
15,Television,0.4,1
15,Technology,0.4,1
15,Philosophy_and_religion,0.4,1
15,Physics,0.4,1
15,Military_and_warfare,0.4,1
15,Western_Europe,0.4,1
16,History,30.8,32
16,Military_and_warfare,9.6,10
16,Politics_and_government,8.7,9
16,Media*,8.7,9
16,Society,6.7,7
16,Medicine_&_Health,3.8,4
16,Sports,2.9,3
16,Europe*,2.9,3
16,Films,2.9,3
16,Geographical,2.9,3
16,Television,1.9,2
16,STEM*,1.9,2
16,Philosophy_and_religion,1.9,2
16,Transportation,1.9,2
16,Biology,1.0,1
16,Music,1.0,1
16,North_America,1.0,1
16,Performing_arts,1.0,1
16,List_Disambig,1.0,1
16,Linguistics,1.0,1
16,Food_and_drink,1.0,1
16,Education,1.0,1
16,Southern_Europe,1.0,1
16,Eastern_Europe,1.0,1
16,Technology,1.0,1
16,Business_and_economics,1.0,1
16,Africa*,1.0,1
17,Media*,34.3,108
17,History,10.8,34
17,Films,9.8,31
17,Literature,5.4,17
17,Biology,4.8,15
17,Politics_and_government,4.1,13
17,Transportation,3.5,11
17,Visual_arts*,2.5,8
17,Television,2.5,8
17,Space,2.2,7
17,Performing_arts,2.2,7
17,Western_Europe,1.9,6
17,Music,1.6,5
17,Society,1.6,5
17,Engineering,1.3,4
17,Philosophy_and_religion,1.3,4
17,Sports,1.3,4
17,Earth_and_environment,1.0,3
17,Linguistics,1.0,3
17,Technology,1.0,3
17,STEM*,1.0,3
17,Books,0.6,2
17,Europe*,0.6,2
17,Military_and_warfare,0.6,2
17,Geographical,0.3,1
17,Business_and_economics,0.3,1
17,Computing,0.3,1
17,Physics,0.3,1
17,Education,0.3,1
17,Food_and_drink,0.3,1
17,Medicine_&_Health,0.3,1
17,Fashion,0.3,1
17,Internet_culture,0.3,1
17,Architecture,0.3,1
18,History,28.9,69
18,Media*,8.4,20
18,Western_Europe,7.5,18
18,Military_and_warfare,7.5,18
18,Philosophy_and_religion,6.7,16
18,Biology,4.6,11
18,Politics_and_government,4.2,10
18,Literature,2.9,7
18,Architecture,2.9,7
18,Education,2.5,6
18,Visual_arts*,2.1,5
18,Transportation,2.1,5
18,Europe*,2.1,5
18,Music,2.1,5
