,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,5.0,98.0,Astat,0.9763205647468568,Q999,STEM.Chemistry,98.0,1838.9475793490808,4.0,5624.0,4.881602823734284,STEM,Chemistry
1,9.0,112.0,Acre,0.7931159734725952,Q81292,STEM.STEM*,112.0,115030.8787233866,15.0,3319.0,0.0,STEM,STEM*
2,6.0,120.0,Astronom,0.33459946513175964,Q11063,History_and_Society.Business_and_economics,120.0,39506.40925731948,17.0,2018.0,2.007596790790558,History_and_Society,Business_and_economics
3,4.0,225.0,Antonym,0.2120788097381592,Q131779,Culture.Linguistics,225.0,64416.75824477727,4.0,3216.0,0.8483152389526368,Culture,Linguistics
4,1.0,472.0,Black Box,0.14805719256401062,Q44551,History_and_Society.Transportation,472.0,0.0,23.0,2570.0,0.14805719256401062,History_and_Society,Transportation
5,7.0,486.0,Bundesbeauftragter für die Stasi-Unterlagen,0.22816647589206696,Q639860,History_and_Society.Politics_and_government,486.0,187173.33819881408,0.0,2926.0,1.5971653312444687,History_and_Society,Politics_and_government
6,29.0,541.0,Geschichte von Bündnis 90/Die Grünen,0.287777841091156,Q1517627,History_and_Society.History,541.0,419357.78360920405,0.0,0.0,8.345557391643524,History_and_Society,History
7,10.0,588.0,Liste der byzantinischen Kaiser,0.6224693655967712,Q128866,History_and_Society.History,588.0,50120.18333333333,16.0,2435.0,6.224693655967712,History_and_Society,History
8,4.0,646.0,Bernhard Grzimek,0.996837317943573,Q65906,Culture.Biography.Biography*,646.0,80837.53550572145,8.0,3023.0,0.0,Culture,Biography*
9,4.0,693.0,Blaise Pascal,0.8670457601547241,Q1290,Culture.Philosophy_and_religion,693.0,17703.5,4.0,6767.0,3.4681830406188965,Culture,Philosophy_and_religion
10,6.0,764.0,Biografie,0.1520422399044037,Q36279,History_and_Society.Politics_and_government,764.0,96078.93702807251,21.0,3392.0,0.9122534394264221,History_and_Society,Politics_and_government
11,10.0,803.0,Cadmium,0.8311530351638794,Q1091,STEM.Chemistry,803.0,139295.40971535267,4.0,4093.0,8.311530351638794,STEM,Chemistry
12,3.0,870.0,Kallisto (Mond),0.996837317943573,Q3134,STEM.Space,870.0,0.6666666666666666,4.0,2615.0,2.990511953830719,STEM,Space
13,4.0,1038.0,Deutscher Herbst,0.9241518378257751,Q703378,History_and_Society.Politics_and_government,1038.0,8530.225878395757,0.0,3820.0,3.6966073513031006,History_and_Society,Politics_and_government
14,3.0,1072.0,Domitian,0.9553291201591492,Q1423,History_and_Society.History,1072.0,31891.625919549115,16.0,2731.0,2.8659873604774475,History_and_Society,History
15,3.0,1443.0,Ernährung des Menschen,0.6370407938957214,Q2602563,STEM.Medicine_&_Health,1443.0,39952.231179447976,4.0,3313.0,1.9111223816871643,STEM,Medicine_&_Health
16,5.0,1577.0,Francium,0.9241518378257751,Q671,STEM.Chemistry,1577.0,1838.9475793490808,4.0,2792.0,4.620759189128876,STEM,Chemistry
17,5.0,1597.0,Fritz Kuhn,0.2120788097381592,Q78408,History_and_Society.Politics_and_government,1597.0,67984.37301341981,19.0,7907.0,1.0603940486907961,History_and_Society,Politics_and_government
18,2.0,1675.0,DR 877,0.9615437984466552,Q638825,History_and_Society.Transportation,1675.0,5903.000000000001,4.0,1705.0,1.9230875968933103,History_and_Society,Transportation
19,1.0,1689.0,Färöische Sprache,0.9855064153671264,Q25258,Culture.Linguistics,1689.0,0.0,21.0,2518.0,0.9855064153671264,Culture,Linguistics
20,4.0,1931.0,Galileische Monde,0.9969346523284912,Q3203,STEM.Space,1931.0,1260.3404836384434,4.0,10542.0,3.987738609313965,STEM,Space
21,7.0,1988.0,Galenos,0.94500470161438,Q8778,Culture.Philosophy_and_religion,1988.0,109468.74758083273,18.0,2793.0,6.61503291130066,Culture,Philosophy_and_religion
22,5.0,2095.0,Gorillas,0.9732507467269896,Q36611,STEM.Biology,2095.0,8852.0,17.0,12239.0,4.866253733634948,STEM,Biology
23,2.0,2176.0,Hugenottenkriege,0.538993239402771,Q673175,History_and_Society.Military_and_warfare,2176.0,12287.584926326654,18.0,2445.0,1.077986478805542,History_and_Society,Military_and_warfare
24,8.0,2182.0,Hardware,0.8031837940216064,Q3966,STEM.Computing,2182.0,72943.78655889914,4.0,4678.0,6.425470352172852,STEM,Computing
