modularity_class,Subtopic,Percentage,Count
0,Society,51.8,73
0,History,17.7,25
0,Military_and_warfare,8.5,12
0,Transportation,5.0,7
0,Media*,3.5,5
0,Films,2.8,4
0,Politics_and_government,2.1,3
0,Linguistics,1.4,2
0,STEM*,1.4,2
0,Sports,0.7,1
0,Architecture,0.7,1
0,Philosophy_and_religion,0.7,1
0,Performing_arts,0.7,1
0,Earth_and_environment,0.7,1
0,Literature,0.7,1
0,Europe*,0.7,1
0,Visual_arts*,0.7,1
1,Literature,33.7,31
1,Media*,26.1,24
1,Films,18.5,17
1,Society,8.7,8
1,Television,2.2,2
1,Transportation,2.2,2
1,Visual_arts*,2.2,2
1,Architecture,1.1,1
1,Business_and_economics,1.1,1
1,Comics_and_Anime,1.1,1
1,Earth_and_environment,1.1,1
1,Philosophy_and_religion,1.1,1
1,Sports,1.1,1
2,Sports,35.0,14
2,Space,20.0,8
2,Transportation,10.0,4
2,Medicine_&_Health,7.5,3
2,Society,7.5,3
2,Films,5.0,2
2,Media*,5.0,2
2,STEM*,5.0,2
2,Business_and_economics,2.5,1
2,Education,2.5,1
3,Sports,83.4,231
3,Society,6.1,17
3,Media*,2.5,7
3,Military_and_warfare,2.2,6
3,History,1.1,3
3,Music,1.1,3
3,Business_and_economics,0.7,2
3,Europe*,0.7,2
3,Linguistics,0.7,2
3,Eastern_Europe,0.4,1
3,Politics_and_government,0.4,1
3,Transportation,0.4,1
3,Visual_arts*,0.4,1
4,Computing,40.0,4
4,Business_and_economics,20.0,2
4,Technology,20.0,2
4,Internet_culture,10.0,1
4,Society,10.0,1
5,Society,46.7,14
5,Military_and_warfare,33.3,10
5,Politics_and_government,6.7,2
5,STEM*,6.7,2
5,Media*,3.3,1
5,Sports,3.3,1
6,Society,51.3,20
6,Military_and_warfare,25.6,10
6,Media*,17.9,7
6,Television,2.6,1
6,Visual_arts*,2.6,1
7,Military_and_warfare,34.5,20
7,Society,34.5,20
7,Media*,12.1,7
7,History,6.9,4
7,Politics_and_government,3.4,2
7,STEM*,3.4,2
7,Eastern_Europe,1.7,1
7,Literature,1.7,1
7,Transportation,1.7,1
8,Society,39.4,80
8,Military_and_warfare,19.2,39
8,Media*,17.7,36
8,Films,8.4,17
8,History,3.9,8
8,Politics_and_government,2.5,5
8,Literature,2.0,4
8,Music,2.0,4
8,Performing_arts,1.0,2
8,Transportation,1.0,2
8,Architecture,0.5,1
8,Biology,0.5,1
8,Engineering,0.5,1
8,STEM*,0.5,1
8,Television,0.5,1
8,Visual_arts*,0.5,1
9,Sports,23.7,9
9,Society,13.2,5
9,Earth_and_environment,10.5,4
9,Business_and_economics,7.9,3
9,Military_and_warfare,7.9,3
9,Technology,7.9,3
9,Media*,5.3,2
9,Asia*,2.6,1
9,History,2.6,1
9,Literature,2.6,1
9,Medicine_&_Health,2.6,1
9,Performing_arts,2.6,1
9,Physics,2.6,1
9,Politics_and_government,2.6,1
9,Transportation,2.6,1
9,Western_Europe,2.6,1
10,Society,44.7,21
10,Media*,8.5,4
10,Military_and_warfare,8.5,4
10,Philosophy_and_religion,8.5,4
10,Biology,4.3,2
10,History,4.3,2
10,Transportation,4.3,2
10,Earth_and_environment,2.1,1
10,Education,2.1,1
10,Films,2.1,1
10,Geographical,2.1,1
10,List_Disambig,2.1,1
10,Literature,2.1,1
10,Sports,2.1,1
10,Television,2.1,1
11,Society,44.6,45
11,Media*,18.8,19
11,Military_and_warfare,10.9,11
11,Music,7.9,8
11,History,5.0,5
11,Literature,2.0,2
11,Television,2.0,2
11,Visual_arts*,2.0,2
11,Architecture,1.0,1
11,Europe*,1.0,1
11,Films,1.0,1
11,Linguistics,1.0,1
11,Performing_arts,1.0,1
11,Politics_and_government,1.0,1
11,Sports,1.0,1
12,Politics_and_government,18.8,22
12,Sports,13.7,16
12,History,11.1,13
12,Society,11.1,13
12,Military_and_warfare,8.5,10
12,Business_and_economics,6.0,7
12,Media*,5.1,6
12,Transportation,3.4,4
12,Philosophy_and_religion,2.6,3
12,Visual_arts*,2.6,3
12,Europe*,2.6,3
12,Biology,1.7,2
12,Space,1.7,2
12,Music,1.7,2
12,Medicine_&_Health,1.7,2
12,Earth_and_environment,1.7,2
12,Computing,1.7,2
12,North_America,0.9,1
12,Geographical,0.9,1
12,Technology,0.9,1
12,Central_Asia,0.9,1
12,West_Asia,0.9,1
13,Biology,31.0,18
13,Politics_and_government,24.1,14
13,Society,10.3,6
13,Visual_arts*,10.3,6
13,Military_and_warfare,6.9,4
13,Chemistry,3.4,2
13,STEM*,3.4,2
13,Transportation,3.4,2
13,Business_and_economics,1.7,1
13,Eastern_Europe,1.7,1
13,Media*,1.7,1
13,Medicine_&_Health,1.7,1
14,Media*,23.4,11
14,Fashion,19.1,9
14,Visual_arts*,12.8,6
14,Films,10.6,5
14,Literature,6.4,3
14,Biology,4.3,2
14,Books,4.3,2
14,Society,4.3,2
14,Business_and_economics,2.1,1
14,History,2.1,1
14,Music,2.1,1
14,Performing_arts,2.1,1
14,Philosophy_and_religion,2.1,1
14,Politics_and_government,2.1,1
14,Sports,2.1,1
15,Sports,42.4,14
15,Philosophy_and_religion,24.2,8
15,Military_and_warfare,15.2,5
15,Europe*,9.1,3
15,History,3.0,1
15,Literature,3.0,1
15,Politics_and_government,3.0,1
16,Sports,86.8,59
16,Music,7.4,5
16,Media*,2.9,2
16,Society,2.9,2
17,Society,40.4,21
17,Military_and_warfare,17.3,9
17,History,11.5,6
17,STEM*,9.6,5
17,Media*,3.8,2
17,Transportation,3.8,2
17,Architecture,1.9,1
17,Chemistry,1.9,1
17,Computing,1.9,1
17,Literature,1.9,1
17,Music,1.9,1
17,Politics_and_government,1.9,1
17,Visual_arts*,1.9,1
18,Media*,40.3,27
18,Society,29.9,20
18,Films,6.0,4
18,Military_and_warfare,6.0,4
18,Music,4.5,3
18,Television,4.5,3
18,Literature,3.0,2
18,Philosophy_and_religion,1.5,1
18,Politics_and_government,1.5,1
18,Sports,1.5,1
18,Technology,1.5,1
19,Films,21.9,7
19,Media*,18.8,6
19,Literature,15.6,5
19,History,12.5,4
19,Performing_arts,9.4,3
19,Military_and_warfare,6.2,2
19,Books,3.1,1
19,Business_and_economics,3.1,1
19,Philosophy_and_religion,3.1,1
19,Society,3.1,1
19,Television,3.1,1
20,Politics_and_government,72.7,16
20,Military_and_warfare,13.6,3
20,History,9.1,2
20,STEM*,4.5,1
21,History,42.9,18
21,Society,11.9,5
21,Biology,9.5,4
