modularity_class,Subtopic,Percentage,Count
0,Media*,31.0,149
0,Films,9.0,43
0,History,8.5,41
0,Sports,7.9,38
0,Politics_and_government,7.9,38
0,Military_and_warfare,7.1,34
0,Literature,4.6,22
0,Television,3.8,18
0,Transportation,3.3,16
0,Performing_arts,2.9,14
0,Visual_arts*,1.9,9
0,Society,1.7,8
0,Music,1.7,8
0,Business_and_economics,1.2,6
0,Entertainment,1.0,5
0,Video_games,0.8,4
0,STEM*,0.8,4
0,Education,0.6,3
0,Philosophy_and_religion,0.6,3
0,Oceania,0.4,2
0,Architecture,0.4,2
0,Medicine_&_Health,0.4,2
0,Fashion,0.4,2
0,Linguistics,0.2,1
0,Northern_Europe,0.2,1
0,Earth_and_environment,0.2,1
0,Radio,0.2,1
0,North_America,0.2,1
0,Biology,0.2,1
0,Computing,0.2,1
0,Books,0.2,1
0,Internet_culture,0.2,1
1,Films,38.5,10
1,Media*,19.2,5
1,Literature,11.5,3
1,North_America,11.5,3
1,History,7.7,2
1,Military_and_warfare,3.8,1
1,Sports,3.8,1
1,Television,3.8,1
2,Visual_arts*,17.5,27
2,Space,9.7,15
2,Military_and_warfare,7.8,12
2,History,7.1,11
2,Sports,5.8,9
2,Transportation,5.2,8
2,Philosophy_and_religion,4.5,7
2,Europe*,4.5,7
2,Literature,3.9,6
2,Biology,3.9,6
2,Architecture,3.2,5
2,Politics_and_government,3.2,5
2,Media*,3.2,5
2,STEM*,2.6,4
2,Medicine_&_Health,2.6,4
2,Business_and_economics,1.9,3
2,Linguistics,1.9,3
2,Physics,1.3,2
2,Society,1.3,2
2,Western_Europe,1.3,2
2,Northern_Europe,1.3,2
2,Food_and_drink,1.3,2
2,List_Disambig,0.6,1
2,Libraries_&_Information,0.6,1
2,Internet_culture,0.6,1
2,Geographical,0.6,1
2,Television,0.6,1
2,Earth_and_environment,0.6,1
2,Africa*,0.6,1
3,Politics_and_government,39.0,92
3,Media*,24.2,57
3,Military_and_warfare,14.4,34
3,Society,4.7,11
