,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,3.0,141.0,Alain Madelin,1.0000100135803225,Q582101,Culture.Biography.Biography*,141.0,10954.0,23.0,5646.0
1,3.0,141.0,Alain Madelin,0.5698626637458801,Q582101,History_and_Society.Politics_and_government,141.0,10954.0,23.0,5646.0
2,3.0,141.0,Alain Madelin,0.4886818399429321,Q582101,Geography.Regions.Europe.Western_Europe,141.0,10954.0,23.0,5646.0
3,3.0,141.0,Alain Madelin,0.4815675487518311,Q582101,Geography.Regions.Europe.Europe*,141.0,10954.0,23.0,5646.0
4,2.0,715.0,Cyclades,0.8670457601547241,Q171132,Geography.Geographical,715.0,8764.0,24.0,2683.0
5,2.0,715.0,Cyclades,0.8031837940216064,Q171132,Geography.Regions.Europe.Europe*,715.0,8764.0,24.0,2683.0
6,2.0,715.0,Cyclades,0.6859594583511353,Q171132,Geography.Regions.Europe.Southern_Europe,715.0,8764.0,24.0,2683.0
7,2.0,715.0,Cyclades,0.12253321707248688,Q171132,Geography.Regions.Asia.Asia*,715.0,8764.0,24.0,2683.0
8,2.0,804.0,Carole Lombard,1.0000100135803225,Q207739,Culture.Biography.Biography*,804.0,20024.57098109643,15.0,2340.0
9,2.0,804.0,Carole Lombard,0.9637899398803712,Q207739,Culture.Biography.Women,804.0,20024.57098109643,15.0,2340.0
10,2.0,804.0,Carole Lombard,0.8740872144699097,Q207739,History_and_Society.History,804.0,20024.57098109643,15.0,2340.0
11,2.0,804.0,Carole Lombard,0.15036486291885376,Q207739,Geography.Regions.Americas.North_America,804.0,20024.57098109643,15.0,2340.0
12,2.0,804.0,Carole Lombard,0.0,Q207739,Geography.Regions.Europe.Europe*,804.0,20024.57098109643,15.0,2340.0
13,2.0,804.0,Carole Lombard,0.0,Q207739,Geography.Regions.Europe.Northern_Europe,804.0,20024.57098109643,15.0,2340.0
14,2.0,809.0,Carnivora,0.9973783493041992,Q25306,STEM.Biology,809.0,12201.26552030487,24.0,2518.0
15,2.0,809.0,Carnivora,0.9969346523284912,Q25306,STEM.STEM*,809.0,12201.26552030487,24.0,2518.0
16,3.0,1401.0,Au cœur des ténèbres,0.9539760947227478,Q129778,Culture.Literature,1401.0,3100.5292077646473,16.0,2743.0
17,3.0,1401.0,Au cœur des ténèbres,0.9124462008476256,Q129778,Culture.Media.Media*,1401.0,3100.5292077646473,16.0,2743.0
18,3.0,1401.0,Au cœur des ténèbres,0.8740872144699097,Q129778,Culture.Media.Books,1401.0,3100.5292077646473,16.0,2743.0
19,3.0,1622.0,Joseph Conrad,0.997758150100708,Q82925,Culture.Biography.Biography*,1622.0,2599.429674301916,16.0,2994.0
20,3.0,1622.0,Joseph Conrad,0.6584275364875793,Q82925,Culture.Literature,1622.0,2599.429674301916,16.0,2994.0
21,3.0,1622.0,Joseph Conrad,0.338743971824646,Q82925,Geography.Regions.Europe.Europe*,1622.0,2599.429674301916,16.0,2994.0
22,3.0,1622.0,Joseph Conrad,0.275139719247818,Q82925,Culture.Media.Media*,1622.0,2599.429674301916,16.0,2994.0
23,3.0,1622.0,Joseph Conrad,0.24509501457214355,Q82925,History_and_Society.Society,1622.0,2599.429674301916,16.0,2994.0
24,3.0,1622.0,Joseph Conrad,0.21734751760959625,Q82925,Culture.Philosophy_and_religion,1622.0,2599.429674301916,16.0,2994.0
25,3.0,1622.0,Joseph Conrad,0.0,Q82925,Geography.Regions.Europe.Northern_Europe,1622.0,2599.429674301916,16.0,2994.0
26,3.0,1622.0,Joseph Conrad,0.0,Q82925,Geography.Regions.Europe.Western_Europe,1622.0,2599.429674301916,16.0,2994.0
27,2.0,1804.0,Ludwig Wittgenstein,0.9978272914886476,Q9391,Culture.Biography.Biography*,1804.0,1120.3451365834242,12.0,2884.0
28,2.0,1804.0,Ludwig Wittgenstein,0.839743971824646,Q9391,Culture.Philosophy_and_religion,1804.0,1120.3451365834242,12.0,2884.0
29,2.0,1804.0,Ludwig Wittgenstein,0.23616819286346435,Q9391,Geography.Regions.Europe.Europe*,1804.0,1120.3451365834242,12.0,2884.0
30,2.0,1804.0,Ludwig Wittgenstein,0.10375863313674928,Q9391,History_and_Society.Society,1804.0,1120.3451365834242,12.0,2884.0
31,2.0,1804.0,Ludwig Wittgenstein,0.0,Q9391,Geography.Regions.Europe.Western_Europe,1804.0,1120.3451365834242,12.0,2884.0
32,2.0,1804.0,Ludwig Wittgenstein,0.0,Q9391,Geography.Regions.Europe.Northern_Europe,1804.0,1120.3451365834242,12.0,2884.0
33,10.0,1889.0,Louis Malle,0.9942797422409058,Q55392,Culture.Biography.Biography*,1889.0,22451.062595247575,6.0,3088.0
34,10.0,1889.0,Louis Malle,0.37980710172653204,Q55392,Geography.Regions.Europe.Europe*,1889.0,22451.062595247575,6.0,3088.0
35,10.0,1889.0,Louis Malle,0.2763098945617676,Q55392,Geography.Regions.Europe.Western_Europe,1889.0,22451.062595247575,6.0,3088.0
36,10.0,1889.0,Louis Malle,0.0,Q55392,Geography.Regions.Americas.North_America,1889.0,22451.062595247575,6.0,3088.0
37,10.0,1889.0,Louis Malle,0.0,Q55392,Geography.Regions.Europe.Northern_Europe,1889.0,22451.062595247575,6.0,3088.0
38,1.0,2003.0,Maurice Merleau-Ponty,0.996837317943573,Q212639,Culture.Biography.Biography*,2003.0,0.0,6.0,2211.0
39,1.0,2003.0,Maurice Merleau-Ponty,0.99567848443985,Q212639,Culture.Philosophy_and_religion,2003.0,0.0,6.0,2211.0
40,1.0,2003.0,Maurice Merleau-Ponty,0.4274188151359558,Q212639,Geography.Regions.Europe.Western_Europe,2003.0,0.0,6.0,2211.0
41,1.0,2003.0,Maurice Merleau-Ponty,0.3509628047943115,Q212639,Geography.Regions.Europe.Europe*,2003.0,0.0,6.0,2211.0
42,1.0,2003.0,Maurice Merleau-Ponty,0.3140605390071869,Q212639,History_and_Society.Society,2003.0,0.0,6.0,2211.0
43,1.0,2003.0,Maurice Merleau-Ponty,0.3007555902004242,Q212639,History_and_Society.Politics_and_government,2003.0,0.0,6.0,2211.0
44,1.0,2003.0,Maurice Merleau-Ponty,0.2069040536880493,Q212639,History_and_Society.History,2003.0,0.0,6.0,2211.0
45,1.0,2003.0,Maurice Merleau-Ponty,0.1259327530860901,Q212639,STEM.STEM*,2003.0,0.0,6.0,2211.0
46,1.0,2003.0,Maurice Merleau-Ponty,0.11597072333097458,Q212639,STEM.Medicine_&_Health,2003.0,0.0,6.0,2211.0
47,4.0,2113.0,Marcel Aymé,0.9987257122993468,Q318026,Culture.Biography.Biography*,2113.0,5560.897123243048,12.0,2538.0
48,4.0,2113.0,Marcel Aymé,0.59267657995224,Q318026,Culture.Literature,2113.0,5560.897123243048,12.0,2538.0
49,4.0,2113.0,Marcel Aymé,0.2921159734725952,Q318026,Geography.Regions.Europe.Europe*,2113.0,5560.897123243048,12.0,2538.0
50,4.0,2113.0,Marcel Aymé,0.16027602553367615,Q318026,Culture.Biography.Women,2113.0,5560.897123243048,12.0,2538.0
51,4.0,2113.0,Marcel Aymé,0.15036486291885376,Q318026,Geography.Regions.Europe.Western_Europe,2113.0,5560.897123243048,12.0,2538.0
52,4.0,2113.0,Marcel Aymé,0.14415885508060455,Q318026,Culture.Media.Media*,2113.0,5560.897123243048,12.0,2538.0
53,1.0,2175.0,Noël Mamère,0.9972950220108032,Q965109,Culture.Biography.Biography*,2175.0,0.0,13.0,3037.0
54,1.0,2175.0,Noël Mamère,0.4921981394290924,Q965109,History_and_Society.Politics_and_government,2175.0,0.0,13.0,3037.0
55,1.0,2175.0,Noël Mamère,0.4163126816749573,Q965109,Geography.Regions.Europe.Western_Europe,2175.0,0.0,13.0,3037.0
56,1.0,2175.0,Noël Mamère,0.4163126816749573,Q965109,Geography.Regions.Europe.Europe*,2175.0,0.0,13.0,3037.0
