modularity_class,Subtopic,Percentage,Count
0,Media*,40.0,2
0,Military_and_warfare,20.0,1
0,Politics_and_government,20.0,1
0,Sports,20.0,1
1,Media*,35.5,27
1,Music,18.4,14
1,Politics_and_government,6.6,5
1,Sports,6.6,5
1,Education,5.3,4
1,South_America,5.3,4
1,Business_and_economics,3.9,3
1,Society,3.9,3
1,Television,3.9,3
1,Visual_arts*,3.9,3
1,Earth_and_environment,2.6,2
1,Entertainment,1.3,1
1,History,1.3,1
1,Military_and_warfare,1.3,1
2,Philosophy_and_religion,19.5,8
2,Media*,17.1,7
2,Films,12.2,5
2,Military_and_warfare,12.2,5
2,Society,9.8,4
2,Biology,7.3,3
2,Politics_and_government,7.3,3
2,Business_and_economics,4.9,2
2,Literature,2.4,1
2,STEM*,2.4,1
2,Transportation,2.4,1
2,Video_games,2.4,1
3,Sports,92.3,24
3,Business_and_economics,3.8,1
3,Transportation,3.8,1
4,Media*,20.7,6
4,Politics_and_government,17.2,5
4,History,13.8,4
4,Music,13.8,4
4,Southern_Europe,6.9,2
4,Europe*,3.4,1
4,Films,3.4,1
4,Linguistics,3.4,1
4,Literature,3.4,1
4,Performing_arts,3.4,1
4,Philosophy_and_religion,3.4,1
4,Society,3.4,1
4,Sports,3.4,1
5,Media*,57.6,19
5,History,12.1,4
5,Music,12.1,4
5,Films,9.1,3
5,Television,6.1,2
5,Performing_arts,3.0,1
6,Music,28.6,6
6,Media*,23.8,5
6,Society,14.3,3
6,History,9.5,2
6,Performing_arts,9.5,2
6,Southern_Europe,9.5,2
6,Transportation,4.8,1
7,Sports,87.5,21
7,Music,8.3,2
7,Education,4.2,1
8,Sports,88.5,23
8,Media*,7.7,2
8,Television,3.8,1
9,Sports,90.3,28
9,Medicine_&_Health,3.2,1
9,Society,3.2,1
9,Southern_Europe,3.2,1
10,Media*,53.8,7
10,Films,23.1,3
10,Music,7.7,1
10,Politics_and_government,7.7,1
10,Society,7.7,1
11,Sports,100.0,42
12,Sports,94.9,37
12,Geographical,2.6,1
12,South_America,2.6,1
13,Sports,96.8,30
13,Entertainment,3.2,1
14,Sports,90.5,38
14,Society,4.8,2
14,Europe*,2.4,1
14,Western_Europe,2.4,1
15,Music,28.6,6
15,Media*,14.3,3
15,Politics_and_government,14.3,3
15,Central_America,9.5,2
15,Fashion,4.8,1
15,History,4.8,1
15,Military_and_warfare,4.8,1
15,Philosophy_and_religion,4.8,1
15,Society,4.8,1
15,Transportation,4.8,1
15,Visual_arts*,4.8,1
16,Sports,86.4,19
16,History,9.1,2
16,Europe*,4.5,1
17,Media*,50.0,9
17,Music,33.3,6
17,Films,5.6,1
17,Society,5.6,1
17,Television,5.6,1
18,Music,50.0,11
18,Media*,45.5,10
18,Sports,4.5,1
19,Sports,90.9,10
19,South_America,9.1,1
