,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,1.0,633.0,全球反对对伊战争大游行,0.8031837940216064,Q3140595,History_and_Society.Military_and_warfare,633.0,0.0,2.0
1,1.0,633.0,全球反对对伊战争大游行,0.546748161315918,Q3140595,History_and_Society.Politics_and_government,633.0,0.0,2.0
2,1.0,633.0,全球反对对伊战争大游行,0.11280541121959686,Q3140595,Culture.Biography.Women,633.0,0.0,2.0
3,1.0,633.0,全球反对对伊战争大游行,0.10375863313674927,Q3140595,STEM.Technology,633.0,0.0,2.0
4,1.0,633.0,全球反对对伊战争大游行,0.0068218579292297354,Q3140595,Geography.Regions.Asia.Asia*,633.0,0.0,2.0
5,1.0,633.0,全球反对对伊战争大游行,0.0,Q3140595,Geography.Regions.Asia.West_Asia,633.0,0.0,2.0
6,1.0,633.0,全球反对对伊战争大游行,0.0,Q3140595,Geography.Regions.Americas.North_America,633.0,0.0,2.0
7,1.0,633.0,全球反对对伊战争大游行,0.0,Q3140595,Geography.Regions.Europe.Europe*,633.0,0.0,2.0
8,7.0,637.0,柏拉图,0.9946250915527344,Q859,Culture.Biography.Biography*,637.0,18717.57261274,5.0
9,7.0,637.0,柏拉图,0.8519628047943115,Q859,Culture.Philosophy_and_religion,637.0,18717.57261274,5.0
10,7.0,637.0,柏拉图,0.5775054097175598,Q859,History_and_Society.History,637.0,18717.57261274,5.0
11,7.0,637.0,柏拉图,0.36960725688934326,Q859,Geography.Regions.Europe.Europe*,637.0,18717.57261274,5.0
12,7.0,637.0,柏拉图,0.275139719247818,Q859,Culture.Literature,637.0,18717.57261274,5.0
13,7.0,637.0,柏拉图,0.12253321707248688,Q859,Culture.Media.Media*,637.0,18717.57261274,5.0
14,7.0,637.0,柏拉图,0.1067005917429924,Q859,History_and_Society.Society,637.0,18717.57261274,5.0
15,7.0,637.0,柏拉图,0.08411114120483398,Q859,Geography.Regions.Europe.Southern_Europe,637.0,18717.57261274,5.0
