,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,7.0,5.0,Agricoltura,0.5156299471855164,Q11451,History_and_Society.Society,5.0,69949.51854813087,6.0
1,7.0,5.0,Agricoltura,0.41490885615348816,Q11451,STEM.STEM*,5.0,69949.51854813087,6.0
2,7.0,5.0,Agricoltura,0.2568419873714447,Q11451,History_and_Society.History,5.0,69949.51854813087,6.0
3,7.0,5.0,Agricoltura,0.22271016240119934,Q11451,History_and_Society.Business_and_economics,5.0,69949.51854813087,6.0
4,7.0,5.0,Agricoltura,0.11280541121959686,Q11451,History_and_Society.Politics_and_government,5.0,69949.51854813087,6.0
5,7.0,5.0,Agricoltura,0.1097157895565033,Q11451,STEM.Technology,5.0,69949.51854813087,6.0
6,7.0,5.0,Agricoltura,0.1097157895565033,Q11451,Culture.Philosophy_and_religion,5.0,69949.51854813087,6.0
7,6.0,9.0,Astronomia,0.6791887283325195,Q333,STEM.STEM*,9.0,29603.01054150876,6.0
8,6.0,9.0,Astronomia,0.4532718360424042,Q333,Culture.Philosophy_and_religion,9.0,29603.01054150876,6.0
9,6.0,9.0,Astronomia,0.16886694729328156,Q333,History_and_Society.Society,9.0,29603.01054150876,6.0
10,6.0,9.0,Astronomia,0.12253321707248688,Q333,History_and_Society.History,9.0,29603.01054150876,6.0
11,33.0,45.0,Anni 1920,0.9978272914886475,Q35736,History_and_Society.History,45.0,669800.6393350975,0.0
12,2.0,310.0,Arcipelago toscano,0.7773098945617676,Q212203,Geography.Regions.Europe.Europe*,310.0,5801.000000000001,4.0
13,2.0,310.0,Arcipelago toscano,0.6513648629188538,Q212203,Geography.Geographical,310.0,5801.000000000001,4.0
14,2.0,310.0,Arcipelago toscano,0.6001983880996704,Q212203,Geography.Regions.Europe.Southern_Europe,310.0,5801.000000000001,4.0
15,1.0,492.0,Anna Maria Pierangeli,0.998977780342102,Q106988,Culture.Biography.Biography*,492.0,0.0,7.0
16,1.0,492.0,Anna Maria Pierangeli,0.8872146010398865,Q106988,Culture.Biography.Women,492.0,0.0,7.0
17,1.0,492.0,Anna Maria Pierangeli,0.523430347442627,Q106988,History_and_Society.History,492.0,0.0,7.0
18,1.0,492.0,Anna Maria Pierangeli,0.10375863313674927,Q106988,Culture.Media.Media*,492.0,0.0,7.0
19,1.0,492.0,Anna Maria Pierangeli,0.09919838809967041,Q106988,Geography.Regions.Europe.Europe*,492.0,0.0,7.0
20,1.0,492.0,Anna Maria Pierangeli,0.0,Q106988,Geography.Regions.Europe.Southern_Europe,492.0,0.0,7.0
21,7.0,1303.0,Curling,0.9879562258720398,Q136851,Culture.Sports,1303.0,18398.6303458705,14.0
22,7.0,1303.0,Curling,0.0,Q136851,Geography.Regions.Europe.Europe*,1303.0,18398.6303458705,14.0
