modularity_class,Subtopic,Percentage,Count
0,Sports,91.0,587
0,Media*,2.5,16
0,Europe*,1.4,9
0,Society,1.1,7
0,Linguistics,0.8,5
0,Transportation,0.6,4
0,Television,0.5,3
0,Western_Europe,0.5,3
0,History,0.2,1
0,Engineering,0.2,1
0,Medicine_&_Health,0.2,1
0,Philosophy_and_religion,0.2,1
0,Politics_and_government,0.2,1
0,Geographical,0.2,1
0,Southern_Europe,0.2,1
0,Films,0.2,1
0,Fashion,0.2,1
0,Entertainment,0.2,1
0,Business_and_economics,0.2,1
1,Media*,34.4,67
1,History,15.4,30
1,Military_and_warfare,10.3,20
1,Films,10.3,20
1,Literature,6.7,13
1,Politics_and_government,2.6,5
1,Performing_arts,2.6,5
1,Western_Europe,2.6,5
1,Transportation,2.1,4
1,Society,2.1,4
1,List_Disambig,1.5,3
1,Television,1.5,3
1,Internet_culture,1.0,2
1,Physics,1.0,2
1,Music,1.0,2
1,Visual_arts*,0.5,1
1,Education,0.5,1
1,Engineering,0.5,1
1,Philosophy_and_religion,0.5,1
1,Linguistics,0.5,1
1,Europe*,0.5,1
1,Medicine_&_Health,0.5,1
1,Books,0.5,1
1,Food_and_drink,0.5,1
1,Biology,0.5,1
2,Sports,49.2,29
2,Politics_and_government,13.6,8
2,Literature,6.8,4
2,Media*,6.8,4
2,Engineering,3.4,2
2,Geographical,3.4,2
2,History,3.4,2
2,Technology,3.4,2
2,Business_and_economics,1.7,1
2,Central_America,1.7,1
2,Medicine_&_Health,1.7,1
2,Oceania,1.7,1
2,Society,1.7,1
2,South_America,1.7,1
3,Sports,86.1,93
3,Business_and_economics,2.8,3
3,Visual_arts*,2.8,3
3,Politics_and_government,1.9,2
3,Society,1.9,2
3,Western_Europe,1.9,2
3,Europe*,0.9,1
3,Northern_Europe,0.9,1
3,Transportation,0.9,1
4,Media*,44.3,74
4,Literature,10.8,18
4,Television,9.6,16
4,Films,7.2,12
4,Music,4.8,8
4,History,4.2,7
4,Performing_arts,4.2,7
4,Military_and_warfare,3.0,5
4,Politics_and_government,2.4,4
4,Visual_arts*,1.8,3
4,Business_and_economics,1.2,2
4,STEM*,1.2,2
4,Europe*,1.2,2
4,Medicine_&_Health,0.6,1
